method,window,cell_x,cell_y,center_x,center_y,query_count,valid_for_color,delta_mean,delta_median,delta_q25,delta_q75,improved_query_fraction,tied_query_fraction,degraded_query_fraction,all_seed_positive_query_fraction
BRIDGE,current_y,0,7,436149.92634375,4637703.13221875,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,current_y,0,8,436149.92634375,4640096.62278125,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,current_y,0,9,436149.92634375,4642490.11334375,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,current_y,1,8,437232.03903125,4640096.62278125,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,current_y,2,6,438314.15171875,4635309.64165625,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,current_y,2,8,438314.15171875,4640096.62278125,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,current_y,2,9,438314.15171875,4642490.11334375,3,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,current_y,3,3,439396.26440625,4628129.169968749,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,current_y,3,5,439396.26440625,4632916.15109375,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,current_y,3,8,439396.26440625,4640096.62278125,1,False,-191.0,-191.0,-191.0,-191.0,0.0,0.0,1.0,0.0
BRIDGE,current_y,3,9,439396.26440625,4642490.11334375,6,True,19.11111111111111,0.0,0.0,14.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333
BRIDGE,current_y,3,10,439396.26440625,4644883.60390625,2,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,current_y,3,11,439396.26440625,4647277.09446875,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,current_y,4,5,440478.37709375,4632916.15109375,2,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,current_y,4,7,440478.37709375,4637703.13221875,1,False,-2.6666666666666665,-2.6666666666666665,-2.6666666666666665,-2.6666666666666665,0.0,0.0,1.0,0.0
BRIDGE,current_y,4,8,440478.37709375,4640096.62278125,5,True,-119.2,-2.0,-223.0,0.0,0.0,0.4,0.6,0.0
BRIDGE,current_y,4,9,440478.37709375,4642490.11334375,10,True,-16.033333333333335,0.0,0.0,0.0,0.0,0.9,0.1,0.0
BRIDGE,current_y,4,10,440478.37709375,4644883.60390625,3,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,current_y,4,11,440478.37709375,4647277.09446875,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,current_y,5,6,441560.48978125,4635309.64165625,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,current_y,5,7,441560.48978125,4637703.13221875,2,False,-265.0,-265.0,-397.5,-132.5,0.0,0.5,0.5,0.0
BRIDGE,current_y,5,8,441560.48978125,4640096.62278125,9,True,165.5185185185185,73.0,4.333333333333333,114.33333333333333,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.3333333333333333
BRIDGE,current_y,5,9,441560.48978125,4642490.11334375,14,True,17.976190476190474,3.1666666666666665,-33.0,29.25,0.5,0.14285714285714285,0.35714285714285715,0.14285714285714285
BRIDGE,current_y,5,10,441560.48978125,4644883.60390625,5,True,-11.73333333333333,0.0,0.0,0.0,0.2,0.6,0.2,0.0
BRIDGE,current_y,5,11,441560.48978125,4647277.09446875,1,False,-15.666666666666666,-15.666666666666666,-15.666666666666666,-15.666666666666666,0.0,0.0,1.0,0.0
BRIDGE,current_y,5,13,441560.48978125,4652064.07559375,2,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,current_y,5,15,441560.48978125,4656851.05671875,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,current_y,6,6,442642.60246875,4635309.64165625,7,True,-15.952380952380953,0.0,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0
BRIDGE,current_y,6,7,442642.60246875,4637703.13221875,3,False,145.44444444444443,237.0,22.0,314.66666666666663,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666
BRIDGE,current_y,6,8,442642.60246875,4640096.62278125,25,True,2.12,53.333333333333336,-161.0,318.3333333333333,0.52,0.0,0.48,0.48
BRIDGE,current_y,6,9,442642.60246875,4642490.11334375,11,True,41.75757575757576,0.0,-37.166666666666664,80.33333333333333,0.45454545454545453,0.09090909090909091,0.45454545454545453,0.09090909090909091
BRIDGE,current_y,6,10,442642.60246875,4644883.60390625,7,True,101.0952380952381,70.0,2.8333333333333335,185.16666666666666,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.2857142857142857
BRIDGE,current_y,6,11,442642.60246875,4647277.09446875,7,True,44.857142857142854,0.0,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,0.14285714285714285
BRIDGE,current_y,6,14,442642.60246875,4654457.56615625,2,False,37.333333333333336,37.333333333333336,18.666666666666668,56.0,0.5,0.5,0.0,0.0
BRIDGE,current_y,6,15,442642.60246875,4656851.05671875,2,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,current_y,7,4,443724.71515625,4630522.66053125,2,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,current_y,7,6,443724.71515625,4635309.64165625,8,True,-36.75,-18.333333333333336,-88.58333333333334,11.25,0.5,0.0,0.5,0.0
BRIDGE,current_y,7,7,443724.71515625,4637703.13221875,15,True,-187.9777777777778,-119.33333333333333,-370.0,31.333333333333332,0.4,0.0,0.6,0.2
BRIDGE,current_y,7,8,443724.71515625,4640096.62278125,41,True,32.71544715447155,77.0,-217.0,267.0,0.6097560975609756,0.0,0.3902439024390244,0.3170731707317073
BRIDGE,current_y,7,9,443724.71515625,4642490.11334375,20,True,51.383333333333326,20.166666666666664,-196.08333333333334,327.6666666666667,0.55,0.0,0.45,0.3
BRIDGE,current_y,7,10,443724.71515625,4644883.60390625,17,True,82.29411764705884,60.333333333333336,-106.33333333333333,288.6666666666667,0.7058823529411765,0.0,0.29411764705882354,0.11764705882352941
BRIDGE,current_y,7,11,443724.71515625,4647277.09446875,13,True,87.0,0.0,-16.333333333333332,221.33333333333334,0.46153846153846156,0.15384615384615385,0.38461538461538464,0.07692307692307693
BRIDGE,current_y,7,12,443724.71515625,4649670.5850312505,8,True,72.70833333333333,55.83333333333333,5.25,97.41666666666666,0.75,0.125,0.125,0.125
BRIDGE,current_y,7,13,443724.71515625,4652064.07559375,5,True,32.8,0.0,0.0,0.0,0.2,0.8,0.0,0.0
BRIDGE,current_y,7,14,443724.71515625,4654457.56615625,3,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,current_y,7,15,443724.71515625,4656851.05671875,2,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,current_y,8,3,444806.82784375,4628129.169968749,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,current_y,8,6,444806.82784375,4635309.64165625,18,True,-39.22222222222222,-66.16666666666667,-141.25,143.83333333333331,0.3888888888888889,0.0,0.6111111111111112,0.16666666666666666
BRIDGE,current_y,8,7,444806.82784375,4637703.13221875,34,True,-91.75490196078431,-111.83333333333333,-294.41666666666663,177.83333333333331,0.4117647058823529,0.0,0.5882352941176471,0.20588235294117646
BRIDGE,current_y,8,8,444806.82784375,4640096.62278125,40,True,42.00000000000001,34.666666666666664,-160.25,311.3333333333333,0.6,0.0,0.4,0.4
BRIDGE,current_y,8,9,444806.82784375,4642490.11334375,53,True,57.125786163522,-24.333333333333332,-196.33333333333334,352.3333333333333,0.49056603773584906,0.0,0.5094339622641509,0.2641509433962264
BRIDGE,current_y,8,10,444806.82784375,4644883.60390625,46,True,25.07971014492753,35.166666666666664,-140.0,212.08333333333334,0.6086956521739131,0.0,0.391304347826087,0.15217391304347827
BRIDGE,current_y,8,11,444806.82784375,4647277.09446875,27,True,17.76543209876543,-23.666666666666668,-114.66666666666666,147.16666666666669,0.48148148148148145,0.0,0.5185185185185185,0.037037037037037035
BRIDGE,current_y,8,12,444806.82784375,4649670.5850312505,17,True,34.588235294117645,0.0,-44.0,67.33333333333333,0.4117647058823529,0.11764705882352941,0.47058823529411764,0.058823529411764705
BRIDGE,current_y,8,13,444806.82784375,4652064.07559375,4,False,0.41666666666666663,0.16666666666666666,0.0,0.5833333333333333,0.5,0.5,0.0,0.0
BRIDGE,current_y,9,4,445888.94053125003,4630522.66053125,2,False,64.66666666666667,64.66666666666667,32.333333333333336,97.0,0.5,0.5,0.0,0.0
BRIDGE,current_y,9,5,445888.94053125003,4632916.15109375,6,True,-28.055555555555554,-53.33333333333333,-105.08333333333333,30.416666666666668,0.3333333333333333,0.0,0.6666666666666666,0.16666666666666666
BRIDGE,current_y,9,6,445888.94053125003,4635309.64165625,30,True,-57.82222222222224,-41.0,-347.6666666666667,255.91666666666666,0.4666666666666667,0.0,0.5333333333333333,0.43333333333333335
BRIDGE,current_y,9,7,445888.94053125003,4637703.13221875,79,True,-116.95780590717298,-92.33333333333333,-447.66666666666663,123.16666666666667,0.35443037974683544,0.0,0.6455696202531646,0.3037974683544304
BRIDGE,current_y,9,8,445888.94053125003,4640096.62278125,74,True,-92.8828828828829,-75.66666666666666,-299.0,106.58333333333333,0.35135135135135137,0.0,0.6486486486486487,0.1891891891891892
BRIDGE,current_y,9,9,445888.94053125003,4642490.11334375,114,True,45.20760233918129,62.666666666666664,-125.83333333333333,242.91666666666666,0.6140350877192983,0.0,0.38596491228070173,0.11403508771929824
BRIDGE,current_y,9,10,445888.94053125003,4644883.60390625,85,True,32.98431372549019,19.333333333333332,-173.33333333333334,231.33333333333334,0.5529411764705883,0.0,0.4470588235294118,0.16470588235294117
BRIDGE,current_y,9,11,445888.94053125003,4647277.09446875,22,True,83.0151515151515,35.5,-32.75,270.6666666666667,0.6818181818181818,0.0,0.3181818181818182,0.3181818181818182
BRIDGE,current_y,9,12,445888.94053125003,4649670.5850312505,1,False,50.0,50.0,50.0,50.0,1.0,0.0,0.0,0.0
BRIDGE,current_y,10,2,446971.05321875,4625735.67940625,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,current_y,10,3,446971.05321875,4628129.169968749,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,current_y,10,4,446971.05321875,4630522.66053125,5,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,current_y,10,5,446971.05321875,4632916.15109375,9,True,-327.1481481481481,-72.0,-660.0,0.0,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.2222222222222222
BRIDGE,current_y,10,6,446971.05321875,4635309.64165625,42,True,-154.42857142857144,-113.5,-407.25,93.75,0.30952380952380953,0.0,0.6904761904761905,0.2619047619047619
BRIDGE,current_y,10,7,446971.05321875,4637703.13221875,205,True,-172.1560975609756,-153.66666666666666,-516.6666666666666,120.66666666666667,0.3804878048780488,0.0,0.6195121951219512,0.32682926829268294
BRIDGE,current_y,10,8,446971.05321875,4640096.62278125,151,True,-149.924944812362,-79.66666666666667,-334.66666666666663,48.0,0.3576158940397351,0.013245033112582781,0.6291390728476821,0.16556291390728478
BRIDGE,current_y,10,9,446971.05321875,4642490.11334375,88,True,-4.367424242424236,0.0,-183.08333333333334,198.58333333333331,0.4318181818181818,0.07954545454545454,0.48863636363636365,0.125
BRIDGE,current_y,10,10,446971.05321875,4644883.60390625,26,True,33.282051282051285,15.166666666666666,-119.66666666666666,154.83333333333334,0.5384615384615384,0.0,0.46153846153846156,0.34615384615384615
BRIDGE,current_y,10,11,446971.05321875,4647277.09446875,3,False,-75.88888888888889,-182.66666666666666,-194.83333333333331,-10.333333333333314,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333
BRIDGE,current_y,11,4,448053.16590625,4630522.66053125,7,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,current_y,11,5,448053.16590625,4632916.15109375,11,True,-206.8181818181818,-2.0,-448.5,0.0,0.18181818181818182,0.2727272727272727,0.5454545454545454,0.09090909090909091
BRIDGE,current_y,11,6,448053.16590625,4635309.64165625,75,True,-126.78666666666666,-174.0,-403.0,88.16666666666667,0.36,0.0,0.64,0.3466666666666667
BRIDGE,current_y,11,7,448053.16590625,4637703.13221875,208,True,-115.1554487179487,-78.5,-371.25,122.41666666666667,0.4182692307692308,0.004807692307692308,0.5769230769230769,0.3269230769230769
BRIDGE,current_y,11,8,448053.16590625,4640096.62278125,99,True,-54.18855218855218,2.0,-207.5,124.33333333333333,0.5151515151515151,0.020202020202020204,0.46464646464646464,0.21212121212121213
BRIDGE,current_y,11,9,448053.16590625,4642490.11334375,7,True,-208.95238095238093,-235.0,-407.83333333333337,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.0
BRIDGE,current_y,12,3,449135.27859375003,4628129.169968749,5,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,current_y,12,4,449135.27859375003,4630522.66053125,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,current_y,12,5,449135.27859375003,4632916.15109375,5,True,-7.733333333333337,0.0,0.0,98.0,0.4,0.4,0.2,0.4
BRIDGE,current_y,12,6,449135.27859375003,4635309.64165625,20,True,-1.9000000000000015,53.50000000000001,-217.58333333333331,259.33333333333337,0.5,0.0,0.5,0.5
BRIDGE,current_y,12,7,449135.27859375003,4637703.13221875,43,True,-179.7906976744186,-253.66666666666666,-373.3333333333333,-7.0,0.20930232558139536,0.023255813953488372,0.7674418604651163,0.20930232558139536
BRIDGE,current_y,12,8,449135.27859375003,4640096.62278125,1,False,-193.66666666666666,-193.66666666666666,-193.66666666666666,-193.66666666666666,0.0,0.0,1.0,0.0
BRIDGE,current_y,13,2,450217.39128125,4625735.67940625,8,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,current_y,13,3,450217.39128125,4628129.169968749,24,True,-36.27777777777778,0.0,0.0,0.0,0.0,0.9583333333333334,0.041666666666666664,0.0
BRIDGE,current_y,13,4,450217.39128125,4630522.66053125,7,True,-224.7619047619048,-27.0,-413.66666666666663,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.0
BRIDGE,current_y,13,5,450217.39128125,4632916.15109375,3,False,-730.4444444444443,-805.0,-846.3333333333333,-651.8333333333334,0.0,0.0,1.0,0.0
BRIDGE,current_y,14,2,451299.50396875,4625735.67940625,2,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,current_y,14,3,451299.50396875,4628129.169968749,10,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,current_y,15,1,452381.61665625003,4623342.188843749,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,current_y,15,2,452381.61665625003,4625735.67940625,3,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,future_f,0,9,436149.92634375,4642490.11334375,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,future_f,1,8,437232.03903125,4640096.62278125,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,future_f,1,9,437232.03903125,4642490.11334375,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,future_f,1,10,437232.03903125,4644883.60390625,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,future_f,2,8,438314.15171875,4640096.62278125,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,future_f,2,9,438314.15171875,4642490.11334375,2,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,future_f,3,2,439396.26440625,4625735.67940625,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,future_f,3,8,439396.26440625,4640096.62278125,2,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,future_f,3,9,439396.26440625,4642490.11334375,2,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,future_f,3,10,439396.26440625,4644883.60390625,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,future_f,4,5,440478.37709375,4632916.15109375,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,future_f,4,8,440478.37709375,4640096.62278125,3,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,future_f,4,9,440478.37709375,4642490.11334375,6,True,-0.611111111111111,0.0,0.0,0.5,0.3333333333333333,0.5,0.16666666666666666,0.0
BRIDGE,future_f,4,10,440478.37709375,4644883.60390625,3,False,-5.444444444444444,0.0,-8.166666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
BRIDGE,future_f,5,6,441560.48978125,4635309.64165625,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,future_f,5,7,441560.48978125,4637703.13221875,2,False,29.333333333333332,29.333333333333332,14.666666666666666,44.0,0.5,0.5,0.0,0.0
BRIDGE,future_f,5,8,441560.48978125,4640096.62278125,11,True,153.63636363636363,16.666666666666668,2.3333333333333335,286.83333333333337,0.8181818181818182,0.0,0.18181818181818182,0.36363636363636365
BRIDGE,future_f,5,9,441560.48978125,4642490.11334375,14,True,35.5,3.6666666666666665,0.0,35.666666666666664,0.5,0.2857142857142857,0.21428571428571427,0.14285714285714285
BRIDGE,future_f,5,10,441560.48978125,4644883.60390625,6,True,40.333333333333336,1.1666666666666667,0.0,65.58333333333334,0.5,0.5,0.0,0.0
BRIDGE,future_f,5,11,441560.48978125,4647277.09446875,2,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,future_f,6,4,442642.60246875,4630522.66053125,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,future_f,6,6,442642.60246875,4635309.64165625,4,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,future_f,6,7,442642.60246875,4637703.13221875,4,False,247.16666666666666,287.1666666666667,65.83333333333333,468.5,0.75,0.0,0.25,0.75
BRIDGE,future_f,6,8,442642.60246875,4640096.62278125,31,True,22.215053763440864,-49.0,-240.66666666666669,402.5,0.45161290322580644,0.0,0.5483870967741935,0.3225806451612903
BRIDGE,future_f,6,9,442642.60246875,4642490.11334375,6,True,72.61111111111113,19.833333333333336,-0.9166666666666666,43.583333333333336,0.6666666666666666,0.0,0.3333333333333333,0.0
BRIDGE,future_f,6,10,442642.60246875,4644883.60390625,10,True,2.6333333333333355,0.0,-10.5,33.333333333333336,0.4,0.3,0.3,0.0
BRIDGE,future_f,6,11,442642.60246875,4647277.09446875,6,True,-64.22222222222223,-43.0,-142.5,0.0,0.16666666666666666,0.3333333333333333,0.5,0.0
BRIDGE,future_f,6,13,442642.60246875,4652064.07559375,2,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,future_f,6,14,442642.60246875,4654457.56615625,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,future_f,7,4,443724.71515625,4630522.66053125,2,False,195.5,195.5,97.75,293.25,0.5,0.5,0.0,0.5
BRIDGE,future_f,7,5,443724.71515625,4632916.15109375,3,False,25.666666666666668,7.666666666666667,3.8333333333333335,38.5,0.6666666666666666,0.3333333333333333,0.0,0.0
BRIDGE,future_f,7,6,443724.71515625,4635309.64165625,2,False,-156.0,-156.0,-248.66666666666666,-63.33333333333333,0.5,0.0,0.5,0.0
BRIDGE,future_f,7,7,443724.71515625,4637703.13221875,13,True,21.897435897435905,16.0,-103.33333333333333,245.66666666666666,0.5384615384615384,0.0,0.46153846153846156,0.3076923076923077
BRIDGE,future_f,7,8,443724.71515625,4640096.62278125,46,True,36.94927536231884,63.666666666666664,-221.5,317.75,0.5869565217391305,0.0,0.41304347826086957,0.3695652173913043
BRIDGE,future_f,7,9,443724.71515625,4642490.11334375,18,True,187.5,243.33333333333331,37.25,306.25,0.7777777777777778,0.0,0.2222222222222222,0.5555555555555556
BRIDGE,future_f,7,10,443724.71515625,4644883.60390625,23,True,-92.63768115942028,-99.0,-247.83333333333331,23.666666666666668,0.30434782608695654,0.043478260869565216,0.6521739130434783,0.0
BRIDGE,future_f,7,11,443724.71515625,4647277.09446875,9,True,36.66666666666667,0.0,0.0,11.333333333333334,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.1111111111111111
BRIDGE,future_f,7,12,443724.71515625,4649670.5850312505,2,False,-35.5,-35.5,-49.58333333333333,-21.416666666666664,0.0,0.0,1.0,0.0
BRIDGE,future_f,7,13,443724.71515625,4652064.07559375,2,False,76.16666666666667,76.16666666666667,38.083333333333336,114.25,0.5,0.5,0.0,0.0
BRIDGE,future_f,7,14,443724.71515625,4654457.56615625,4,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,future_f,7,15,443724.71515625,4656851.05671875,3,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,future_f,8,4,444806.82784375,4630522.66053125,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,future_f,8,5,444806.82784375,4632916.15109375,2,False,-5.0,-5.0,-7.5,-2.5,0.0,0.5,0.5,0.0
BRIDGE,future_f,8,6,444806.82784375,4635309.64165625,22,True,-172.81818181818184,-133.5,-291.83333333333337,-24.333333333333332,0.18181818181818182,0.045454545454545456,0.7727272727272727,0.09090909090909091
BRIDGE,future_f,8,7,444806.82784375,4637703.13221875,38,True,-246.72807017543863,-256.5,-448.25,-88.5,0.15789473684210525,0.0,0.8421052631578947,0.13157894736842105
BRIDGE,future_f,8,8,444806.82784375,4640096.62278125,39,True,-5.897435897435896,11.333333333333334,-222.5,220.16666666666666,0.5128205128205128,0.0,0.48717948717948717,0.3333333333333333
BRIDGE,future_f,8,9,444806.82784375,4642490.11334375,58,True,41.29310344827586,8.333333333333334,-150.16666666666666,257.75,0.5172413793103449,0.0,0.4827586206896552,0.15517241379310345
BRIDGE,future_f,8,10,444806.82784375,4644883.60390625,42,True,109.37301587301587,72.0,-39.416666666666664,313.75,0.7142857142857143,0.0,0.2857142857142857,0.09523809523809523
BRIDGE,future_f,8,11,444806.82784375,4647277.09446875,23,True,85.62318840579711,108.66666666666667,-70.66666666666666,240.33333333333331,0.6521739130434783,0.0,0.34782608695652173,0.17391304347826086
BRIDGE,future_f,8,12,444806.82784375,4649670.5850312505,18,True,39.925925925925924,-12.833333333333334,-66.75,144.5,0.4444444444444444,0.05555555555555555,0.5,0.05555555555555555
BRIDGE,future_f,8,13,444806.82784375,4652064.07559375,8,True,166.54166666666669,0.5,0.0,162.16666666666666,0.625,0.375,0.0,0.125
BRIDGE,future_f,9,4,445888.94053125003,4630522.66053125,3,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,future_f,9,5,445888.94053125003,4632916.15109375,7,True,63.76190476190476,0.6666666666666666,-48.16666666666667,153.83333333333331,0.5714285714285714,0.0,0.42857142857142855,0.2857142857142857
BRIDGE,future_f,9,6,445888.94053125003,4635309.64165625,50,True,-90.35333333333334,-153.16666666666669,-430.0,248.66666666666666,0.36,0.0,0.64,0.36
BRIDGE,future_f,9,7,445888.94053125003,4637703.13221875,66,True,-87.04545454545458,-120.66666666666667,-433.5833333333333,361.3333333333333,0.4393939393939394,0.0,0.5606060606060606,0.3939393939393939
BRIDGE,future_f,9,8,445888.94053125003,4640096.62278125,70,True,-166.82857142857142,-97.33333333333333,-356.33333333333337,141.25,0.37142857142857144,0.0,0.6285714285714286,0.1
BRIDGE,future_f,9,9,445888.94053125003,4642490.11334375,111,True,67.54954954954957,89.66666666666667,-159.0,279.16666666666663,0.5855855855855856,0.0,0.4144144144144144,0.13513513513513514
BRIDGE,future_f,9,10,445888.94053125003,4644883.60390625,84,True,117.93253968253968,122.66666666666666,-126.33333333333334,332.3333333333333,0.6309523809523809,0.0,0.36904761904761907,0.20238095238095238
BRIDGE,future_f,9,11,445888.94053125003,4647277.09446875,16,True,112.02083333333334,111.16666666666667,15.0,210.33333333333331,0.8125,0.0,0.1875,0.3125
BRIDGE,future_f,9,12,445888.94053125003,4649670.5850312505,2,False,264.66666666666663,264.66666666666663,241.33333333333331,288.0,1.0,0.0,0.0,1.0
BRIDGE,future_f,10,4,446971.05321875,4630522.66053125,2,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,future_f,10,5,446971.05321875,4632916.15109375,9,True,-131.55555555555554,0.0,-197.0,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.0
BRIDGE,future_f,10,6,446971.05321875,4635309.64165625,40,True,18.708333333333325,77.16666666666667,-173.91666666666666,335.1666666666667,0.55,0.0,0.45,0.525
BRIDGE,future_f,10,7,446971.05321875,4637703.13221875,171,True,-190.7972709551657,-201.33333333333334,-546.6666666666667,81.0,0.3157894736842105,0.0,0.6842105263157895,0.2631578947368421
BRIDGE,future_f,10,8,446971.05321875,4640096.62278125,164,True,-149.08333333333331,-29.333333333333336,-410.91666666666663,113.5,0.4451219512195122,0.0,0.5548780487804879,0.24390243902439024
BRIDGE,future_f,10,9,446971.05321875,4642490.11334375,102,True,30.781045751633993,0.0,-150.91666666666669,222.08333333333334,0.4803921568627451,0.08823529411764706,0.43137254901960786,0.18627450980392157
BRIDGE,future_f,10,10,446971.05321875,4644883.60390625,21,True,129.50793650793653,154.33333333333334,-48.666666666666664,245.0,0.6666666666666666,0.0,0.3333333333333333,0.42857142857142855
BRIDGE,future_f,10,11,446971.05321875,4647277.09446875,4,False,61.08333333333334,110.66666666666667,49.25,122.5,0.75,0.0,0.25,0.75
BRIDGE,future_f,11,3,448053.16590625,4628129.169968749,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,future_f,11,4,448053.16590625,4630522.66053125,5,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,future_f,11,5,448053.16590625,4632916.15109375,10,True,-66.19999999999999,0.0,-299.0833333333333,70.16666666666667,0.4,0.2,0.4,0.3
BRIDGE,future_f,11,6,448053.16590625,4635309.64165625,95,True,-221.09122807017542,-263.0,-529.1666666666667,124.5,0.3684210526315789,0.010526315789473684,0.6210526315789474,0.3368421052631579
BRIDGE,future_f,11,7,448053.16590625,4637703.13221875,220,True,-105.9121212121212,-57.0,-389.0,153.08333333333331,0.41818181818181815,0.00909090909090909,0.5727272727272728,0.3
BRIDGE,future_f,11,8,448053.16590625,4640096.62278125,102,True,16.76470588235294,51.666666666666664,-180.0,208.33333333333334,0.5784313725490197,0.00980392156862745,0.4117647058823529,0.27450980392156865
BRIDGE,future_f,11,9,448053.16590625,4642490.11334375,6,True,-103.22222222222221,-251.66666666666669,-290.91666666666663,23.833333333333343,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333
BRIDGE,future_f,12,3,449135.27859375003,4628129.169968749,2,False,58.166666666666664,58.166666666666664,29.083333333333332,87.25,0.5,0.5,0.0,0.0
BRIDGE,future_f,12,4,449135.27859375003,4630522.66053125,2,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE,future_f,12,5,449135.27859375003,4632916.15109375,10,True,15.933333333333337,44.0,-213.0,218.0,0.5,0.2,0.3,0.5
