epoch,train_loss,train_huber,train_rank,train_full_pairwise_loss,train_pairwise_accuracy,train_pre_step_prediction_mean,train_pre_step_prediction_std,train_pre_step_prediction_min,train_pre_step_prediction_max,validation_loss,validation_huber,validation_rank,validation_pairwise_accuracy,validation_spearman,validation_post_step_prediction_mean,validation_post_step_prediction_std,validation_post_step_prediction_min,validation_post_step_prediction_max,scaler_scale_before,scaler_scale_after,optimizer_state_step_before,optimizer_state_step_after,optimizer_step_skipped,optimizer_step_effective,gradient_norm_before_clip,gradient_norm_after_clip,parameter_delta_norm,learning_rate,trainable_scope,trainable_parameter_count
10,0.4805055558681488,0.0,0.4805055558681488,0.4805055558681488,0.8904181718826294,0.012583015486598015,1.0191532373428345,-0.5463460087776184,5.867282867431641,0.4715558886528015,0.11191610246896744,0.4715558886528015,0.8986964821815491,0.9409096988590183,0.07790053635835648,1.1614855527877808,-0.5382183790206909,5.624672889709473,1.0,1.0,9,10,0,1,0.01713365875184536,0.01713365875184536,1.6273071765899658,0.005,all,418183
11,0.47748062014579773,0.0,0.47748062014579773,0.47748062014579773,0.89039546251297,0.02784150093793869,1.0420935153961182,-0.5457148551940918,6.00178861618042,0.46706485748291016,0.1156461089849472,0.46706485748291016,0.8996275663375854,0.9418932683107504,0.10435933619737625,1.204229474067688,-0.5372384190559387,5.845834732055664,1.0,1.0,10,11,0,1,0.031221872195601463,0.031221872195601463,1.69031822681427,0.005,all,418183
12,0.47262337803840637,0.0,0.47262337803840637,0.47262337803840637,0.8905032873153687,0.05271703004837036,1.0802959203720093,-0.5451197028160095,6.2283148765563965,0.46039503812789917,0.12455319613218307,0.46039503812789917,0.900062084197998,0.9427060505982695,0.1527201384305954,1.2716690301895142,-0.5288149118423462,6.20323371887207,1.0,1.0,11,12,0,1,0.05111996829509735,0.05111996829509735,1.756165862083435,0.005,all,418183
13,0.46537789702415466,0.0,0.46537789702415466,0.46537789702415466,0.8904919624328613,0.09860522300004959,1.1405237913131714,-0.5372942090034485,6.594785213470459,0.45098865032196045,0.14459969103336334,0.45098865032196045,0.9006207585334778,0.9429735485663138,0.22817771136760712,1.3743512630462646,-0.5135387182235718,6.752204418182373,1.0,1.0,12,13,0,1,0.07669318467378616,0.07669318467378616,1.7558047771453857,0.005,all,418183
14,0.45515504479408264,0.0,0.45515504479408264,0.45515504479408264,0.890443742275238,0.17031891644001007,1.232244849205017,-0.5235263705253601,7.160876274108887,0.43818631768226624,0.18434126675128937,0.43818631768226624,0.9013656377792358,0.9432966038046442,0.3281858265399933,1.5285742282867432,-0.5033336877822876,7.565598487854004,1.0,1.0,13,14,0,1,0.10715481638908386,0.10715481638908386,1.7234057188034058,0.005,all,418183
15,0.4413512647151947,0.0,0.4413512647151947,0.4413512647151947,0.8902819752693176,0.2648369073867798,1.36983060836792,-0.5152223706245422,8.002838134765625,0.42154988646507263,0.24888332188129425,0.42154988646507263,0.9017380475997925,0.9433151228947395,0.4299960434436798,1.7571920156478882,-0.5332326889038086,8.736186027526855,1.0,1.0,14,15,0,1,0.13986140489578247,0.13986140489578247,1.7143259048461914,0.005,all,418183
16,0.42376697063446045,0.0,0.42376697063446045,0.42376697063446045,0.8899244070053101,0.35876867175102234,1.5738012790679932,-0.5465893745422363,9.21316909790039,0.4015931785106659,0.37362390756607056,0.4015931785106659,0.9013656377792358,0.9431690278506538,0.6228215098381042,2.087597131729126,-0.5297335386276245,10.567142486572266,1.0,1.0,15,16,0,1,0.169978529214859,0.169978529214859,1.7097772359848022,0.005,all,418183
17,0.4029366075992584,0.0,0.4029366075992584,0.4029366075992584,0.8898335695266724,0.539949357509613,1.8685264587402344,-0.5471182465553284,11.028097152709961,0.37898415327072144,0.6483257412910461,0.37898415327072144,0.9024208784103394,0.9443809994135621,1.0459529161453247,2.555657386779785,-0.3871651291847229,13.335298538208008,1.0,1.0,16,17,0,1,0.19147013127803802,0.19147013127803802,1.7209241390228271,0.005,all,418183
18,0.37980860471725464,0.0,0.37980860471725464,0.37980860471725464,0.890701949596405,0.9462195634841919,2.2856576442718506,-0.4065294563770294,13.772758483886719,0.355936199426651,1.115236520767212,0.355936199426651,0.9012414813041687,0.9432163544142309,1.6153473854064941,3.2138383388519287,-0.2056613564491272,17.222095489501953,1.0,1.0,17,18,0,1,0.20194117724895477,0.20194117724895477,1.6820158958435059,0.005,all,418183
19,0.3570449948310852,0.0,0.3570449948310852,0.3570449948310852,0.8892120718955994,1.4906924962997437,2.868499279022217,-0.2266261875629425,17.612911224365234,0.33173003792762756,1.600122094154358,0.33173003792762756,0.9004966020584106,0.942335668796362,2.115086555480957,4.152174949645996,-0.2605956792831421,22.437467575073242,1.0,1.0,18,19,0,1,0.18992170691490173,0.18992170691490173,1.5010684728622437,0.005,all,418183
20,0.3350227475166321,0.0,0.3350227475166321,0.3350227475166321,0.888809084892273,1.9560316801071167,3.701225996017456,-0.2801083028316498,22.802757263183594,0.3093561828136444,2.1002089977264404,0.3093561828136444,0.9014897346496582,0.9424776484870933,2.589574098587036,5.422737121582031,-0.4742410182952881,29.310083389282227,1.0,1.0,19,20,0,1,0.16232623159885406,0.16232623159885406,1.5903559923171997,0.005,all,418183
21,0.318170964717865,0.0,0.318170964717865,0.318170964717865,0.8884969353675842,2.388610601425171,4.827903747558594,-0.5118085145950317,29.649829864501953,0.29205113649368286,3.136962652206421,0.29205113649368286,0.900682806968689,0.9418665185139459,3.6654956340789795,7.044416427612305,-0.37501877546310425,38.570838928222656,1.0,1.0,20,21,0,1,0.12472925335168839,0.12472925335168839,1.4862995147705078,0.005,all,418183
22,0.3056352734565735,0.0,0.3056352734565735,0.3056352734565735,0.8889822363853455,3.4047703742980957,6.266501426696777,-0.4053235650062561,38.823150634765625,0.2810276448726654,5.208439826965332,0.2810276448726654,0.900682806968689,0.9418315380104324,5.749704360961914,8.931163787841797,0.5620831847190857,50.16909408569336,1.0,1.0,21,22,0,1,0.0918196439743042,0.0918196439743042,1.5895618200302124,0.005,all,418183
23,0.29976075887680054,0.0,0.29976075887680054,0.29976075887680054,0.8894334435462952,5.418962478637695,7.940965175628662,0.5394523739814758,50.23761749267578,0.27570396661758423,7.0223917961120605,0.27570396661758423,0.9006207585334778,0.9419035566941366,7.563657760620117,10.972661018371582,1.1669425964355469,62.20010757446289,1.0,1.0,22,23,0,1,0.03867242485284805,0.03867242485284805,1.4575053453445435,0.005,all,418183
24,0.3000592589378357,0.0,0.3000592589378357,0.3000592589378357,0.8894618153572083,7.158476829528809,9.757586479187012,1.1355923414230347,61.933162689208984,0.27531567215919495,8.431376457214355,0.27531567215919495,0.9011173248291016,0.942070228504995,8.972641944885254,12.877873420715332,1.3211884498596191,72.98810577392578,1.0,1.0,23,24,0,1,0.05772967264056206,0.05772967264056206,1.4200719594955444,0.005,all,418183
25,0.3027014434337616,0.0,0.3027014434337616,0.3027014434337616,0.889839231967926,8.489775657653809,11.463509559631348,1.2900938987731934,72.20333099365234,0.2781543433666229,8.993921279907227,0.2781543433666229,0.9011173248291016,0.9421052090085085,9.535186767578125,14.350798606872559,0.7243555188179016,80.58641815185547,1.0,1.0,24,25,0,1,0.10411389917135239,0.10411389917135239,1.480790615081787,0.005,all,418183
26,0.30527812242507935,0.0,0.30527812242507935,0.30527812242507935,0.8902223706245422,8.979256629943848,12.795305252075195,0.6879022717475891,79.17538452148438,0.2798754572868347,8.95709228515625,0.2798754572868347,0.9017380475997925,0.9431155282570449,9.49835205078125,15.167068481445312,0.11466473340988159,84.14798736572266,1.0,1.0,25,26,0,1,0.14172837138175964,0.14172837138175964,1.4667717218399048,0.005,all,418183
27,0.30719295144081116,0.0,0.30719295144081116,0.30719295144081116,0.8907048106193542,8.903261184692383,13.53540325164795,0.07916611433029175,82.05551147460938,0.2818737030029297,9.395654678344727,0.2818737030029297,0.9004344940185547,0.9413376956078892,9.936920166015625,15.27013111114502,0.20276802778244019,84.52648162841797,1.0,1.0,26,27,0,1,0.16523194313049316,0.16523194313049316,1.4277830123901367,0.005,all,418183
28,0.30492502450942993,0.0,0.30492502450942993,0.30492502450942993,0.8907104730606079,9.316570281982422,13.640702247619629,0.16498291492462158,81.89505767822266,0.28349578380584717,9.739167213439941,0.28349578380584717,0.8983861207962036,0.936070043314094,10.280431747436523,14.768502235412598,0.5358840823173523,81.81363677978516,1.0,1.0,27,28,0,1,0.1703537553548813,0.1703537553548813,1.4444023370742798,0.005,all,418183
29,0.29982230067253113,0.0,0.29982230067253113,0.29982230067253113,0.890256404876709,9.64976692199707,13.20252799987793,0.4926525950431824,78.8173599243164,0.2821716368198395,9.471572875976562,0.2821716368198395,0.8988205790519714,0.9356070660617097,10.012838363647461,13.879486083984375,0.7022395730018616,76.54827117919922,1.0,1.0,28,29,0,1,0.16636593639850616,0.16636593639850616,1.3760833740234375,0.005,all,418183
30,0.2929917275905609,0.0,0.2929917275905609,0.2929917275905609,0.8908637166023254,9.39651107788086,12.406206130981445,0.6578032374382019,73.3139419555664,0.27782827615737915,8.688019752502441,0.27782827615737915,0.8998758792877197,0.9379775095939175,9.22928524017334,12.751189231872559,0.5985350012779236,69.673828125,1.0,1.0,29,30,0,1,0.14528101682662964,0.14528101682662964,1.3363558053970337,0.005,all,418183
31,0.284719854593277,0.0,0.284719854593277,0.284719854593277,0.8922770023345947,8.64207935333252,11.387044906616211,0.5555246472358704,66.3422622680664,0.27341657876968384,7.715773105621338,0.27341657876968384,0.9004966020584106,0.9403788182762842,8.257038116455078,11.55676555633545,0.4316452145576477,62.43043518066406,1.0,1.0,30,31,0,1,0.11249879002571106,0.11249879002571106,1.3598952293395996,0.005,all,418183
32,0.27793067693710327,0.0,0.27793067693710327,0.27793067693710327,0.8934093117713928,7.713217735290527,10.29599666595459,0.35719549655914307,59.5408821105957,0.2698272466659546,6.998143196105957,0.2698272466659546,0.9027312397956848,0.9430640863401134,7.5394086837768555,10.414257049560547,0.42652028799057007,55.81810760498047,1.0,1.0,31,32,0,1,0.11421116441488266,0.11421116441488266,1.311964750289917,0.005,all,418183
33,0.2730396091938019,0.0,0.2730396091938019,0.2730396091938019,0.8942436575889587,7.0344109535217285,9.259790420532227,0.3184582591056824,53.73297882080078,0.2693323791027069,6.401993751525879,0.2693323791027069,0.9004966020584106,0.9408006419951233,6.943259239196777,9.41128158569336,0.3961718678474426,50.07210922241211,1.0,1.0,32,33,0,1,0.056056953966617584,0.056056953966617584,1.2791805267333984,0.005,all,418183
34,0.2691378593444824,0.0,0.2691378593444824,0.2691378593444824,0.8950325846672058,6.4762749671936035,8.350799560546875,0.3576952815055847,48.610321044921875,0.27011996507644653,5.900902271270752,0.27011996507644653,0.8984481692314148,0.9382635266520571,6.442167282104492,8.575937271118164,0.4187679886817932,45.2995719909668,1.0,1.0,33,34,0,1,0.02854350581765175,0.02854350581765175,1.3267736434936523,0.005,all,418183
35,0.26712673902511597,0.0,0.26712673902511597,0.26712673902511597,0.8948310613632202,6.006659507751465,7.598733901977539,0.360873818397522,44.334590911865234,0.2708362340927124,5.495364665985107,0.2708362340927124,0.9013035297393799,0.9409302756257909,6.0366291999816895,7.901330471038818,0.37066650390625,41.499576568603516,1.0,1.0,34,35,0,1,0.028101272881031036,0.028101272881031036,1.29733407497406,0.005,all,418183
36,0.2675797641277313,0.0,0.2675797641277313,0.2675797641277313,0.8936278223991394,5.630199432373047,6.9775872230529785,0.3118059039115906,40.95406723022461,0.27063632011413574,5.130916118621826,0.27063632011413574,0.9006207585334778,0.9396709774993055,5.672181129455566,7.452467918395996,0.32257694005966187,38.806114196777344,1.0,1.0,35,36,0,1,0.0491003692150116,0.0491003692150116,1.2001914978027344,0.005,all,418183
37,0.2671686112880707,0.0,0.2671686112880707,0.2671686112880707,0.8945217728614807,5.272761821746826,6.575747013092041,0.2633521556854248,38.55106735229492,0.2716342806816101,4.975677013397217,0.2716342806816101,0.9018622040748596,0.9418397687171415,5.516942024230957,7.135970592498779,0.32263439893722534,37.039451599121094,1.0,1.0,36,37,0,1,0.06401227414608002,0.06401227414608002,1.1523146629333496,0.005,all,418183
38,0.26619482040405273,0.0,0.26619482040405273,0.26619482040405273,0.8951148390769958,5.127379894256592,6.274209499359131,0.22170108556747437,36.98933792114258,0.2712365686893463,4.812099933624268,0.2712365686893463,0.8993792533874512,0.939253269133821,5.353365421295166,7.028654098510742,0.1363685131072998,36.17854690551758,1.0,1.0,37,38,0,1,0.07582242041826248,0.07582242041826248,1.1187925338745117,0.005,all,418183
39,0.26476871967315674,0.0,0.26476871967315674,0.26476871967315674,0.8945103883743286,4.959214687347412,6.171043872833252,0.04411280155181885,36.27621841430664,0.2717190980911255,4.8088698387146,0.2717190980911255,0.8954066038131714,0.9343642293486425,5.350119590759277,7.080972671508789,-0.024207711219787598,36.18225860595703,1.0,1.0,38,39,0,1,0.07748975604772568,0.07748975604772568,1.1647050380706787,0.005,all,418183
40,0.26389646530151367,0.0,0.26389646530151367,0.26389646530151367,0.8924472332000732,4.931511402130127,6.220158576965332,-0.07408848404884338,36.378902435302734,0.2673240005970001,5.008334159851074,0.2673240005970001,0.89931720495224,0.9373540335607066,5.5495991706848145,7.200474262237549,0.061737000942230225,36.75491714477539,1.0,1.0,39,40,0,1,0.0724906250834465,0.0724906250834465,1.1959967613220215,0.005,all,418183
