source,target,length_m,highway,osm_way_id
5813667067,3205609023,23.863,residential,163891555
5813667067,261304178,70.097,residential,163891555
261304178,5813667067,70.097,residential,163891555
261304178,1754436382,171.005,residential,163891555
1754436382,261304178,171.005,residential,163891555
1754436382,5772196946,8.722,residential,163891555
5772196946,1754436382,8.722,residential,163891555
5772196946,1754436381,8.175,residential,163891555
1754436381,5772196946,8.175,residential,163891555
1754436381,1289026217,87.498,residential,163891555
1289026217,1754436381,87.498,residential,163891555
1289026217,326133472,66.096,residential,163891555
326133472,1289026217,66.096,residential,163891555
1762547138,261269686,49.509,residential,164645025
261154570,1762547138,49.542,residential,164645025
1762547184,261154570,52.35,residential,164645025
261270083,1762547184,50.68,residential,164645025
1762547214,261270083,50.817,residential,164645025
261159171,1762547214,50.282,residential,164645025
5495406328,261159171,39.301,residential,164645025
1762547212,5495406328,12.009,residential,164645025
261270084,1762547212,50.672,residential,164645025
1992606903,261270084,50.515,residential,164645025
261163486,1992606903,50.739,residential,164645025
2036631528,261163486,51.459,residential,164645025
261255915,2036631528,49.743,residential,164645025
5495406339,261255915,21.066,residential,164645025
2036627069,5495406339,30.331,residential,164645025
261262784,2036627069,49.599,residential,164645025
2036627070,261262784,51.323,residential,164645025
4081947035,2036627070,50.668,residential,164645025
4081947031,4081947035,8.115,residential,164645025
4081947032,4081947031,43.267,residential,164645025
4081947033,4081947032,48.39,residential,164645025
4081947025,4081947033,52.312,residential,164645025
4081947030,4081947025,49.991,residential,164645025
4081947029,4081947030,51.607,residential,164645025
4081947028,4081947029,50.596,residential,164645025
4081947027,4081947028,51.201,residential,164645025
4081947026,4081947027,49.967,residential,164645025
1447511161,4081947026,7.551,residential,164645025
2178993469,1447511161,43.187,residential,164645025
261207211,2178993469,49.205,residential,164645025
2178993748,261207211,52.18,residential,164645025
261270088,2178993748,49.826,residential,164645025
1432775007,261270088,194.857,residential,164645025
261262162,1432775007,9.219,residential,164645025
1432775009,261262162,9.358,residential,164645025
2178993818,1432775009,41.919,residential,164645025
261241168,2178993818,50.347,residential,164645025
2178993760,261241168,51.468,residential,164645025
261186019,2178993760,49.57,residential,164645025
2178993583,261186019,52.252,residential,164645025
261270090,2178993583,49.583,residential,164645025
2178993504,261270090,51.341,residential,164645025
7183370412,2178993504,1.102,residential,164645025
4081947336,7183370412,48.034,residential,164645025
365212219,307942778,46.422,residential,164646135
261154561,365212219,156.804,residential,164646135
261154562,261154561,202.216,residential,164646135
393554437,261154562,194.453,residential,164646135
261154563,393554437,7.819,residential,164646135
393554399,261154563,9.074,residential,164646135
365212209,393554399,137.358,residential,164646135
393554473,365212209,41.947,residential,164646135
306056279,393554473,6.797,residential,164646135
1475142963,306056279,13.66,residential,164646135
365211938,1475142963,46.301,residential,164646135
261154565,365211938,148.741,residential,164646135
261154567,261154565,202.249,residential,164646135
261154568,261154567,200.861,residential,164646135
368085377,261154568,152.273,residential,164646135
305910330,368085377,49.876,residential,164646135
1762547238,305910330,50.566,residential,164646135
261154570,1762547238,152.651,residential,164646135
1762547159,261154570,136.903,residential,164646135
261154571,1762547159,50.743,residential,164646135
261237430,261269693,51.908,residential,164646136
261269693,2142141628,2.332,residential,164646136
2142141628,261266672,50.775,residential,164646136
261269688,1762547178,48.822,residential,164646137
1762547178,261127869,49.421,residential,164646137
261127869,1762547219,48.733,residential,164646137
1762547219,252683151,5.12,residential,164646137
252683151,1280963051,7.274,residential,164646137
1280963051,2143302041,3.443,residential,164646137
2143302041,261212543,51.754,residential,164646137
261212543,2143302035,152.007,residential,164646137
2143302035,8781276421,42.458,residential,164646137
261269688,1762547127,50.379,residential,164646139
1762547127,261269686,137.065,residential,164646139
261269686,1762547257,152.67,residential,164646139
1762547257,305910332,51.001,residential,164646139
305910332,368085371,49.046,residential,164646139
368085371,261254721,153.646,residential,164646139
261254721,368085338,73.804,residential,164646139
368085338,5495476879,10.307,residential,164646139
5495476879,5495476874,57.476,residential,164646139
5495476874,261268625,58.209,residential,164646139
261268625,368085458,45.992,residential,164646139
368085458,261269682,156.913,residential,164646139
261269682,365211939,148.438,residential,164646139
365211935,1475142964,45.138,residential,164646141
261159152,365211935,150.013,residential,164646141
8113173939,261159152,9.43,residential,164646141
8113173956,8113173939,183.583,residential,164646141
261159155,8113173956,8.941,residential,164646141
8113173947,261159155,8.485,residential,164646141
8113174005,8113173947,183.46,residential,164646141
261159161,8113174005,8.052,residential,164646141
8113178988,261159161,195.316,residential,164646141
305910498,8113178988,8.374,residential,164646141
8113173994,305910498,9.673,residential,164646141
1762547248,8113173994,40.427,residential,164646141
5495406332,1762547248,97.3,residential,164646141
261159171,5495406332,54.786,residential,164646141
1762547240,261159171,136.732,residential,164646141
261159175,1762547240,51.458,residential,164646141
257168832,1625953885,57.901,residential,164850601
1625953885,257168832,57.901,residential,164850601
1625953885,257168964,50.379,residential,164850601
257168964,1625953885,50.379,residential,164850601
257168964,1625953747,57.007,residential,164850601
1625953747,257168964,57.007,residential,164850601
1625953747,257168664,49.824,residential,164850601
257168664,1625953747,49.824,residential,164850601
257168664,1722190513,52.783,residential,164850601
1722190513,257168664,52.783,residential,164850601
1722190513,1299650237,64.328,residential,164850601
1299650237,1722190513,64.328,residential,164850601
1299650237,1722190512,63.946,residential,164850601
1722190512,1299650237,63.946,residential,164850601
1722190512,2869202035,55.49,residential,164850601
2869202035,1722190512,55.49,residential,164850601
469196393,469202295,59.836,secondary,164852051
469202295,469196393,59.836,secondary,164852051
469202295,8474436528,39.146,secondary,164852051
8474436528,469202295,39.146,secondary,164852051
8474436528,261275859,12.96,secondary,164852051
261275859,8474436528,12.96,secondary,164852051
261275859,8474436527,15.137,secondary,164852051
8474436527,261275859,15.137,secondary,164852051
8474436527,346052327,83.079,secondary,164852051
346052327,8474436527,83.079,secondary,164852051
346052327,369881017,48.93,secondary,164852051
369881017,346052327,48.93,secondary,164852051
369881017,2447752655,7.863,secondary,164852051
2447752655,369881017,7.863,secondary,164852051
2447752655,346052328,47.386,secondary,164852051
346052328,2447752655,47.386,secondary,164852051
262225146,5421727359,126.255,residential,164965951
5421727359,5254856763,15.982,residential,164965951
5254856763,2758167270,49.034,residential,164965951
2758167270,261124177,10.517,residential,164965951
366593181,5689474375,9.516,residential,165439077
5689474375,366593181,9.516,residential,165439077
5689474375,5689448983,99.854,residential,165439077
5689448983,5689474375,99.854,residential,165439077
5689448983,2291929259,7.59,residential,165439077
2291929259,5689448983,7.59,residential,165439077
2291929259,262072286,11.776,residential,165439077
262072286,2291929259,11.776,residential,165439077
262072286,5689480380,9.208,residential,165439078
5689480380,4060368749,49.937,residential,165439078
4060368749,2263152083,52.459,residential,165439078
2263152083,5701123211,2.406,residential,165439078
5701123211,261182316,5.939,residential,165439078
261182316,5701131259,13.963,residential,165439078
5701131259,5272569813,40.079,residential,165439078
5272569813,261166853,30.314,residential,165439078
261166853,8604882284,72.741,residential,165439078
8604882284,261201321,8.238,residential,165439078
261201321,8604882285,8.818,residential,165439078
8604882285,2493102438,38.126,residential,165439078
2493102438,261252727,32.286,residential,165439078
261252727,2651320015,72.838,residential,165439078
2651320015,261267433,6.844,residential,165439078
261126508,2144878572,51.655,residential,166178925
2144878572,261126508,51.655,residential,166178925
2144878572,261114251,50.766,residential,166178925
261114251,2144878572,50.766,residential,166178925
261114251,2144878463,50.256,residential,166178925
2144878463,261114251,50.256,residential,166178925
2144878463,261126510,50.278,residential,166178925
261126510,2144878463,50.278,residential,166178925
261126510,2059104199,50.744,residential,166178925
2059104199,261126510,50.744,residential,166178925
2059104199,261126511,50.411,residential,166178925
261126511,2059104199,50.411,residential,166178925
261126511,2053751322,50.589,residential,166178925
2053751322,261126511,50.589,residential,166178925
2053751322,305903401,48.957,residential,166178925
305903401,2053751322,48.957,residential,166178925
305903401,2053727375,51.51,residential,166178925
2053727375,305903401,51.51,residential,166178925
261230001,261230003,200.926,residential,166178926
261230003,261230004,205.445,residential,166178926
261230004,1776601503,174.994,residential,166178926
1776601503,2144878581,6.31,residential,166178926
2144878581,2144878383,4.532,residential,166178926
2144878383,261126507,7.925,residential,166178926
261126507,2144878456,7.812,residential,166178927
2144878456,1776601502,6.194,residential,166178927
1776601502,305904841,12.7,residential,166178927
305904841,2144878329,19.364,residential,166178927
2144878329,261126508,50.882,residential,166178927
261141618,5493239933,103.363,residential,166286040
5493239933,261141618,103.363,residential,166286040
5493239933,261141619,60.161,residential,166286040
261141619,5493239933,60.161,residential,166286040
261141619,261141620,41.76,residential,166286040
261141620,261141619,41.76,residential,166286040
261207611,2204462568,4.077,residential,166291786
2204462568,9301028998,2.899,residential,166291786
9301028998,310688530,1.045,residential,166291786
310688530,3921072532,89.724,residential,166291786
3921072532,2763340348,91.411,residential,166291786
2763340348,8997225241,2.333,residential,166291786
8997225241,262368969,10.175,residential,166291786
261184859,9301028994,8.932,residential,166291787
9301028994,1977525139,3.475,residential,166291787
1977525139,1842179860,36.248,residential,166291787
26794602,2869210430,202.514,primary,166292041
2869210430,8474748816,200.215,primary,166292041
8474748816,26794585,0.955,primary,166292041
26794585,4332536252,163.424,primary,166292041
318028582,2401876782,50.858,residential,166482877
2401876782,261204792,50.555,residential,166482877
261204792,4951508797,22.934,residential,166482877
4951508797,2401876784,28.554,residential,166482877
2401876784,261204791,49.778,residential,166482877
261204791,2401876786,50.922,residential,166482877
2401876786,261204789,50.588,residential,166482877
261204789,2401876767,50.688,residential,166482877
2401876767,261145125,50.788,residential,166482877
261145125,2401876778,50.833,residential,166482877
2401876778,261200367,50.466,residential,166482877
261200367,2401876785,51.043,residential,166482877
2401876785,261204788,48.134,residential,166482877
261151564,7308593508,39.595,residential,166483121
7308593508,261151564,39.595,residential,166483121
7308593508,2402691779,109.868,residential,166483121
2402691779,7308593508,109.868,residential,166483121
2402691779,5495493600,39.118,residential,166483121
5495493600,2402691779,39.118,residential,166483121
5495493600,1316564961,14.639,residential,166483121
1316564961,5495493600,14.639,residential,166483121
261333617,1779296063,49.976,residential,166483122
1779296063,261227512,154.176,residential,166483122
261145150,2402897315,50.905,residential,166487564
2402897315,261145150,50.905,residential,166487564
2402897315,261115416,49.711,residential,166487564
261115416,2402897315,49.711,residential,166487564
261115416,1448382371,50.308,residential,166487564
1448382371,261115416,50.308,residential,166487564
1448382371,261145153,50.324,residential,166487564
261145153,1448382371,50.324,residential,166487564
261145153,2402897326,50.681,residential,166487564
2402897326,261145153,50.681,residential,166487564
2402897326,261145155,49.769,residential,166487564
261145155,2402897326,49.769,residential,166487564
261145155,2402897304,50.532,residential,166487564
2402897304,261145155,50.532,residential,166487564
2402897304,261145157,50.64,residential,166487564
261145157,2402897304,50.64,residential,166487564
261145157,2402897332,50.225,residential,166487564
2402897332,261145157,50.225,residential,166487564
2402897332,261145158,49.645,residential,166487564
261145158,2402897332,49.645,residential,166487564
261145158,2402897319,50.889,residential,166487564
2402897319,261145158,50.889,residential,166487564
2402897319,261125631,50.756,residential,166487564
261125631,2402897319,50.756,residential,166487564
261125631,2402897296,50.333,residential,166487564
2402897296,261125631,50.333,residential,166487564
1783685639,4081709167,69.521,residential,166978175
4081709167,1783685639,69.521,residential,166978175
4081709167,261205208,51.397,residential,166978175
261205208,4081709167,51.397,residential,166978175
261205208,4081713551,50.442,residential,166978175
4081713551,261205208,50.442,residential,166978175
4081713551,261304983,51.441,residential,166978175
261304983,4081713551,51.441,residential,166978175
261304983,4081713514,50.353,residential,166978175
4081713514,261304983,50.353,residential,166978175
4081713514,261163025,50.231,residential,166978175
261163025,4081713514,50.231,residential,166978175
261163025,4081713539,51.941,residential,166978175
4081713539,261163025,51.941,residential,166978175
4081713539,261284070,50.797,residential,166978175
261284070,4081713539,50.797,residential,166978175
261284070,4081713517,50.031,residential,166978175
4081713517,261284070,50.031,residential,166978175
4081713517,5492695440,6.563,residential,166978175
5492695440,4081713517,6.563,residential,166978175
5492695440,5492695437,30.018,residential,166978175
5492695437,5492695440,30.018,residential,166978175
5492695437,261120674,14.737,residential,166978175
261120674,5492695437,14.737,residential,166978175
261120674,4081713546,50.353,residential,166978175
4081713546,261120674,50.353,residential,166978175
4081713546,261231594,50.453,residential,166978175
261231594,4081713546,50.453,residential,166978175
261231594,4081713548,50.708,residential,166978175
4081713548,261231594,50.708,residential,166978175
4081713548,261222952,50.853,residential,166978175
261222952,4081713548,50.853,residential,166978175
261222952,4081713528,49.464,residential,166978175
4081713528,261222952,49.464,residential,166978175
4081713528,261304986,51.186,residential,166978175
261304986,4081713528,51.186,residential,166978175
261304986,4081709170,49.698,residential,166978175
4081709170,261304986,49.698,residential,166978175
4081709170,5492695436,14.837,residential,166978175
5492695436,4081709170,14.837,residential,166978175
5492695436,8387105749,26.764,residential,166978175
8387105749,5492695436,26.764,residential,166978175
8387105749,261304991,6.219,residential,166978175
261304991,8387105749,6.219,residential,166978175
353786322,365012143,54.187,residential,166979676
365012143,261215998,144.525,residential,166979676
261215998,261338071,199.567,residential,166979676
261338071,365012160,6.708,residential,166979676
365012160,2470242794,35.828,residential,166979676
2470242794,261296314,26.777,residential,166979676
261296314,8628320776,36.628,residential,166979676
8628320776,2470242817,27.343,residential,166979676
2470242817,261275866,71.557,residential,166979676
261275866,365012247,144.67,residential,166979676
365012247,3555358079,39.049,residential,166979676
3555358079,261207102,12.816,residential,166979676
261207102,365012475,51.166,residential,166979676
365012475,261202211,150.799,residential,166979676
261202211,261336491,206.918,residential,166979676
261336491,261310663,197.435,residential,166979676
261310663,692311290,152.143,residential,166979676
692311290,3570728359,38.072,residential,166979676
3570728359,261163670,13.994,residential,166979676
261163670,692311351,48.234,residential,166979676
692311351,692311169,5.72,residential,166979676
692311169,692311281,98.634,residential,166979676
692311281,261252044,51.166,residential,166979676
261252044,2401942528,37.639,residential,166979676
2401942528,261324415,31.874,residential,166979676
261324415,692311070,32.752,residential,166979676
692311070,261292890,31.719,residential,166979676
261292890,692311179,33.729,residential,166979676
692311179,261198390,36.983,residential,166979676
261198390,692311344,121.434,residential,166979676
692311344,261137235,82.408,residential,166979676
261137234,692311214,54.295,residential,166979679
692311214,261186007,149.702,residential,166979679
261186007,692311180,49.364,residential,166979679
692311180,692311107,106.569,residential,166979679
692311107,261186008,48.52,residential,166979679
261186008,692311081,51.241,residential,166979679
692311081,692311321,99.128,residential,166979679
692311321,3570728351,39.98,residential,166979679
3570728351,261163669,13.838,residential,166979679
261163669,692311068,51.718,residential,166979679
692311068,261186009,151.923,residential,166979679
4971616382,2470242775,54.785,residential,166979682
2470242775,261215996,145.021,residential,166979682
261215996,261241159,198.918,residential,166979682
261241159,2470242793,124.486,residential,166979682
2470242793,2470242784,28.076,residential,166979682
2470242784,261241158,29.131,residential,166979682
261241158,2470242818,34.806,residential,166979682
2470242818,2470242823,23.511,residential,166979682
2470242823,2470242827,110.937,residential,166979682
2470242827,3555358080,37.738,residential,166979682
3555358080,261207101,12.949,residential,166979682
261207101,2401942522,50.776,residential,166979682
2401942522,261202209,151.34,residential,166979682
261202209,261241156,205.803,residential,166979682
261241156,2401942520,132.072,residential,166979682
2401942520,261241154,66.569,residential,166979682
261241154,692311264,151.74,residential,166979682
692311264,3570728360,37.882,residential,166979682
3570728360,261163668,14.116,residential,166979682
261118575,2401942550,49.0,residential,166979685
2401942550,2401942536,104.208,residential,166979685
2401942536,261118576,51.232,residential,166979685
261118576,2401942542,131.728,residential,166979685
2401942542,261118577,72.045,residential,166979685
261118577,692311156,51.454,residential,166979685
692311156,692311295,100.631,residential,166979685
692311295,3570728352,38.705,residential,166979685
3570728352,261118578,12.872,residential,166979685
261118578,692311177,52.487,residential,166979685
692311177,261118579,151.308,residential,166979685
261118579,261118580,199.875,residential,166979685
261118580,261118581,204.717,residential,166979685
261118581,2401942569,149.843,residential,166979685
2401942569,3555358076,39.204,residential,166979685
3555358076,261118582,12.905,residential,166979685
261137231,8684390546,51.757,residential,166979686
8684390546,261137231,51.757,residential,166979686
8684390546,692311098,79.74,residential,166979686
692311098,8684390546,79.74,residential,166979686
692311098,261264181,56.52,residential,166979686
261264181,692311098,56.52,residential,166979686
261137230,2203467657,11.324,residential,166979688
2203467657,261207221,39.095,residential,166979688
261207221,2401947259,53.524,residential,166979688
2401947259,692311250,13.684,residential,166979688
692311250,261198386,87.189,residential,166979688
261198386,261207222,203.274,residential,166979688
261207222,5493231560,46.469,residential,166979688
5493231560,2401942570,15.63,residential,166979688
2401942570,5493231561,95.031,residential,166979688
5493231561,3570728353,33.084,residential,166979688
3570728353,261163664,13.385,residential,166979688
261163664,692311059,52.73,residential,166979688
692311059,261207223,150.897,residential,166979688
261207223,261207224,201.097,residential,166979688
261207224,261202203,203.605,residential,166979688
261202203,2401947253,142.431,residential,166979688
2401947253,2401942561,7.096,residential,166979688
2401942561,5493231545,5.463,residential,166979688
5493231545,261207098,47.579,residential,166979688
261207098,2470242846,57.232,residential,166979688
2470242846,261207225,142.796,residential,166979688
261207225,2470242861,50.696,residential,166979688
2470242861,2470242866,80.698,residential,166979688
2470242866,261207226,13.518,residential,166979688
261207226,261207227,60.346,residential,166979688
1783724780,2050482920,70.164,residential,166981643
2050482920,1783724780,70.164,residential,166981643
2050482920,261319567,56.934,residential,166981643
261319567,2050482920,56.934,residential,166981643
261319567,261140888,104.271,residential,166981643
261140888,261319567,104.271,residential,166981643
418460432,7505478991,120.004,residential,166983973
7505478991,418460432,120.004,residential,166983973
7505478991,7505478998,118.427,residential,166983973
7505478998,7505478991,118.427,residential,166983973
7505478998,7916764601,29.59,residential,166983973
7916764601,7505478998,29.59,residential,166983973
7916764601,261179914,33.133,residential,166983973
261179914,7916764601,33.133,residential,166983973
418458953,2352790305,43.241,residential,166983974
2352790305,418458953,43.241,residential,166983974
2352790305,7926736471,25.477,residential,166983974
7926736471,2352790305,25.477,residential,166983974
7926736471,7505478989,50.665,residential,166983974
7505478989,7926736471,50.665,residential,166983974
7505478989,261135277,83.399,residential,166983974
261135277,7505478989,83.399,residential,166983974
418460744,5493317003,169.254,residential,166983978
5493317003,418460744,169.254,residential,166983978
5493317003,261194745,161.135,residential,166983978
261194745,5493317003,161.135,residential,166983978
3603750519,261205210,61.704,residential,167147730
261205210,3603750519,61.704,residential,167147730
261205210,1785522889,86.419,residential,167147730
1785522889,261205210,86.419,residential,167147730
1785522889,1785522899,27.521,residential,167147730
1785522899,1785522889,27.521,residential,167147730
1785522899,261163011,80.543,residential,167147730
261163011,1785522899,80.543,residential,167147730
1821781633,261170539,51.589,residential,167273622
5302589243,1821781633,75.832,residential,167273622
261132146,5302589243,77.923,residential,167273622
261170538,1821781635,51.649,residential,167273624
1821781635,261156596,51.981,residential,167273624
261156596,2189211094,50.737,residential,167273624
2189211094,261132144,51.251,residential,167273624
261252018,9239066126,10.274,residential,167273627
9239066126,261252019,187.615,residential,167273627
261252019,261114936,202.796,residential,167273627
261114936,261115161,201.332,residential,167273627
261115161,6508503707,194.218,residential,167273627
6508503707,261252020,9.177,residential,167273627
261252020,6508503705,8.456,residential,167273627
6508503705,6508503727,186.307,residential,167273627
6508503727,261172234,6.904,residential,167273627
261172234,261235143,203.909,residential,167273627
261235143,5302589223,155.578,residential,167273627
5302589223,261135331,47.826,residential,167273627
261135331,8017887239,44.737,residential,167273627
8017887239,368003063,115.115,residential,167273627
368003063,261170540,42.458,residential,167273627
261170540,1821781634,51.533,residential,167273627
1821781634,261132147,153.521,residential,167273627
261132147,1401539579,8.951,residential,167273627
1401539579,1401539552,186.26,residential,167273627
1401539552,261224214,9.08,residential,167273627
261224214,261115528,74.348,residential,167273627
261115528,261198915,130.64,residential,167273627
261209263,497400834,126.219,residential,167421718
497400834,261209263,126.219,residential,167421718
261151207,9344955183,9.104,residential,167436098
9344955183,261151207,9.104,residential,167436098
9344955183,2213095664,37.888,residential,167436098
2213095664,9344955183,37.888,residential,167436098
2213095664,2213095670,127.702,residential,167436098
2213095670,2213095664,127.702,residential,167436098
2213095670,9170802414,9.707,residential,167436098
9170802414,2213095670,9.707,residential,167436098
9170802414,5492692013,118.246,residential,167436098
5492692013,9170802414,118.246,residential,167436098
5492692013,9170735825,37.475,residential,167436098
9170735825,5492692013,37.475,residential,167436098
9170735825,261148882,9.768,residential,167436098
261148882,9170735825,9.768,residential,167436098
261148882,8723612646,71.676,residential,167436098
8723612646,261148882,71.676,residential,167436098
8723612646,261247445,73.771,residential,167436098
261247445,8723612646,73.771,residential,167436098
261247445,9336121817,9.448,residential,167436098
9336121817,261247445,9.448,residential,167436098
9336121817,4868955318,33.103,residential,167436098
4868955318,9336121817,33.103,residential,167436098
4868955318,5921840401,39.509,residential,167436098
5921840401,4868955318,39.509,residential,167436098
5921840401,6480044126,27.151,residential,167436098
6480044126,5921840401,27.151,residential,167436098
6480044126,537982917,55.408,residential,167436098
537982917,6480044126,55.408,residential,167436098
537982917,6480044094,23.596,residential,167436098
6480044094,537982917,23.596,residential,167436098
6480044094,2405485592,8.358,residential,167436098
2405485592,6480044094,8.358,residential,167436098
2405485592,2405485594,8.901,residential,167436098
2405485594,2405485592,8.901,residential,167436098
2405485594,261196510,7.038,residential,167436098
261196510,2405485594,7.038,residential,167436098
261196510,345515399,8.567,residential,167436098
345515399,261196510,8.567,residential,167436098
261196511,9336121331,9.659,residential,167436106
9336121331,261196511,9.659,residential,167436106
9336121331,261123241,48.909,residential,167436106
261123241,9336121331,48.909,residential,167436106
261123241,9336121328,7.875,residential,167436106
9336121328,261123241,7.875,residential,167436106
9336121328,4134029994,33.51,residential,167436106
4134029994,9336121328,33.51,residential,167436106
4134029994,6997476949,3.162,residential,167436106
6997476949,4134029994,3.162,residential,167436106
6997476949,4134029997,36.66,residential,167436106
4134029997,6997476949,36.66,residential,167436106
4134029997,2565419697,33.406,residential,167436106
2565419697,4134029997,33.406,residential,167436106
2565419697,2405482048,106.362,residential,167436106
2405482048,2565419697,106.362,residential,167436106
2405482048,276587446,47.037,residential,167436106
276587446,2405482048,47.037,residential,167436106
261251859,2338935829,53.703,residential,167578769
2338935829,261251859,53.703,residential,167578769
2338935829,2338935849,83.1,residential,167578769
2338935849,2338935829,83.1,residential,167578769
2338935849,261285034,51.681,residential,167578769
261285034,2338935849,51.681,residential,167578769
261285034,2338935832,52.821,residential,167578769
2338935832,261285034,52.821,residential,167578769
2338935832,2338935823,56.134,residential,167578769
2338935823,2338935832,56.134,residential,167578769
2338935823,261219392,47.761,residential,167578769
261219392,2338935823,47.761,residential,167578769
261219392,2338958826,17.337,residential,167578769
2338958826,261219392,17.337,residential,167578769
2338958826,414157567,17.96,residential,167578769
414157567,2338958826,17.96,residential,167578769
414157567,1974951580,48.655,residential,167578769
1974951580,414157567,48.655,residential,167578769
1974951580,261285036,57.305,residential,167578769
261285036,1974951580,57.305,residential,167578769
414157804,414157810,52.801,residential,167578772
414157810,414157804,52.801,residential,167578772
414157810,1789739197,131.616,residential,167578772
1789739197,414157810,131.616,residential,167578772
1789739197,1789739201,66.383,residential,167578772
1789739201,1789739197,66.383,residential,167578772
261186023,261186024,101.072,residential,168999835
261158111,4081947010,201.302,residential,168999841
4081947010,2142141700,152.34,residential,168999841
2142141700,305898854,49.918,residential,168999841
305898854,2178993490,50.953,residential,168999841
2178993490,261212602,151.471,residential,168999841
261212602,261332105,202.564,residential,168999841
261332105,261270088,202.371,residential,168999841
261270088,2178993491,51.158,residential,168999841
2178993491,261201023,49.448,residential,168999841
261157743,261157744,54.696,residential,168999852
261157744,261157743,54.696,residential,168999852
261158110,2142142037,149.48,residential,168999855
2142142037,261158110,149.48,residential,168999855
2142142037,261207206,35.104,residential,168999855
261207206,2142142037,35.104,residential,168999855
261158116,2077360769,100.65,residential,168999859
2077360769,261237450,101.194,residential,168999859
261237450,2142141853,72.867,residential,168999859
2142141853,4081947003,79.282,residential,168999859
4081947003,305898844,49.797,residential,168999859
305898844,2178993771,51.136,residential,168999859
2178993771,261212605,151.72,residential,168999859
261212605,261332107,202.802,residential,168999859
261332107,261270090,197.609,residential,168999859
261270090,7183370415,32.819,residential,168999859
7183370415,5495455955,20.269,residential,168999859
5495455955,2178993718,105.488,residential,168999859
2178993718,6782460229,12.172,residential,168999859
6782460229,4081947334,35.952,residential,168999859
4081947334,2178993442,50.155,residential,168999859
2178993442,2178993810,123.689,residential,168999859
2178993810,261254737,28.938,residential,168999859
261254737,261185533,42.429,residential,168999859
261185533,2180439024,34.023,residential,168999859
2180439024,2180438899,36.115,residential,168999859
2180438899,261268633,89.466,residential,168999859
261268633,261325807,203.752,residential,168999859
261325807,263372990,202.361,residential,168999859
261237442,2142141688,151.629,residential,168999866
2142141688,305898859,50.428,residential,168999866
305898859,2178993445,50.827,residential,168999866
2178993445,261212601,151.48,residential,168999866
261212601,2178993812,67.21,residential,168999866
2178993812,261288743,134.544,residential,168999866
261288743,4081947030,202.694,residential,168999866
4081947030,2178993466,149.601,residential,168999866
2178993466,305911015,52.207,residential,168999866
305911015,2178993664,47.492,residential,168999866
2178993664,261254731,154.663,residential,168999866
261254731,261268631,201.453,residential,168999866
261268631,261288741,201.901,residential,168999866
261288741,2180438994,147.813,residential,168999866
2180438994,1475142945,48.075,residential,168999866
1475142945,306082722,12.505,residential,168999866
306082722,2180528513,50.09,residential,168999866
2180528513,261288739,146.039,residential,168999866
261288739,2180528444,35.617,residential,168999866
2180528444,7187209350,11.375,residential,168999866
7187209350,261185521,59.206,residential,168999866
261185521,261286569,96.601,residential,168999866
261286569,261181602,201.898,residential,168999866
261181602,289550352,202.954,residential,168999866
307942814,5495434210,39.929,residential,170249380
5495434210,307942814,39.929,residential,170249380
5495434210,2184927639,10.607,residential,170249380
2184927639,5495434210,10.607,residential,170249380
2184927639,261159129,46.915,residential,170249380
261159129,2184927639,46.915,residential,170249380
261159129,2184935164,6.464,residential,170249380
2184935164,261159129,6.464,residential,170249380
261145118,261262140,139.108,residential,171244103
261262140,365054011,12.05,residential,171244103
365054011,261227487,49.976,residential,171244103
261227487,365054155,152.017,residential,171244103
365054155,8178714819,50.376,residential,171244103
8178714819,365054382,50.82,residential,171244103
365054382,261191253,150.162,residential,171244103
261191253,367756564,106.816,residential,171244103
367756564,367756553,39.792,residential,171244103
367756553,367756575,8.174,residential,171244103
367756575,2266563832,40.348,residential,171244103
2266563832,261236487,11.517,residential,171244103
261236487,1823071159,49.643,residential,171244103
1823071159,261147081,151.117,residential,171244103
261147081,367756276,147.441,residential,171244103
367756276,4081947285,55.107,residential,171244103
4081947285,5340079250,52.564,residential,171244103
5340079250,406157110,3.743,residential,171244103
406157110,406157272,97.298,residential,171244103
406157272,261142605,49.943,residential,171244103
261142605,406156937,51.065,residential,171244103
406156937,406156940,26.698,residential,171244103
406156940,261215687,24.633,residential,171244103
261215687,406157457,50.754,residential,171244103
406157457,261203069,50.409,residential,171244103
261203069,4081947212,43.601,residential,171244103
4081947212,4081947210,57.395,residential,171244103
4081947210,4081947211,51.487,residential,171244103
4081947211,261262138,50.831,residential,171244103
261262138,406156988,50.576,residential,171244103
406156988,261149707,50.742,residential,171244103
261149707,406156958,51.487,residential,171244103
406156958,261262137,50.209,residential,171244103
261147084,1823071152,150.309,residential,171244104
1823071152,2266563839,39.924,residential,171244104
2266563839,261236491,9.973,residential,171244104
261236491,367756544,61.299,residential,171244104
367756544,261191255,146.875,residential,171244104
261191255,365054622,149.277,residential,171244104
365054622,8178714817,50.378,residential,171244104
8178714817,3659127891,19.347,residential,171244104
3659127891,365054138,30.577,residential,171244104
365054138,3659127899,11.673,residential,171244104
3659127899,8386893978,18.647,residential,171244104
8386893978,4083416911,122.219,residential,171244104
4083416911,261145121,201.783,residential,171244104
261223362,365054151,50.242,residential,171244105
365054151,1823071150,143.009,residential,171244105
1823071150,261227489,9.43,residential,171244105
261227489,1823071142,8.755,residential,171244105
1823071142,365054004,41.097,residential,171244105
