node_id,lon,lat,x_m,y_m
2144919890,-87.772148,41.9705975,436022.901,4646800.011
2144919899,-87.7696495,41.9699153,436229.238,4646722.403
2144919901,-87.77342,41.9713767,435918.289,4646887.475
2144919905,-87.7722146,41.9710896,436017.876,4646854.698
2144919908,-87.7704308,41.9695593,436164.146,4646683.459
2144919909,-87.7692433,41.9707753,436263.752,4646817.586
2144919916,-87.7651672,41.9720817,436602.778,4646959.611
2144919920,-87.7722084,41.9706631,436017.963,4646807.339
2144919922,-87.7644955,41.9718368,436658.189,4646931.923
2144919924,-87.7727723,41.9695205,435970.095,4646680.898
2144922016,-87.7615814,41.9693968,436897.228,4646658.861
2144922017,-87.7615091,41.9694173,436903.239,4646661.084
2146994568,-87.6387258,41.8806062,447003.36,4636717.414
2146994569,-87.6384632,41.8844604,447028.332,4637145.173
2146994573,-87.6385994,41.8793338,447012.796,4636576.065
2147004172,-87.6434685,41.8844294,446613.027,4637144.833
2147004174,-87.6434323,41.8831685,446614.981,4637004.816
2148388018,-87.6146592,41.8504035,448976.224,4633349.518
2148673157,-87.6180369,41.8486501,448694.434,4633156.857
2148673160,-87.6181112,41.8487191,448688.321,4633164.562
2148673166,-87.6182591,41.8488829,448676.174,4633182.836
2149670613,-87.5920053,41.8093377,450825.346,4628776.925
2149670614,-87.5920771,41.8094949,450819.502,4628794.42
2149670615,-87.5920665,41.8095559,450820.429,4628801.186
2149670616,-87.5920518,41.8096135,450821.694,4628807.573
2149670617,-87.5920401,41.8096571,450822.7,4628812.407
2149749919,-87.6465347,41.8844396,446358.64,4637147.878
2149749920,-87.6465571,41.884469,446356.806,4637151.156
2149749921,-87.6465965,41.8844943,446353.558,4637153.989
2150096702,-87.6903282,41.9285223,442764.573,4642070.59
2151764511,-87.7276571,41.8675101,439612.145,4635322.128
2151764512,-87.7301741,41.8695055,439405.143,4635545.445
2151764514,-87.7325296,41.8674322,439207.702,4635316.918
2151764516,-87.724596,41.8670814,439865.783,4635272.382
2151764522,-87.7208676,41.8671297,440175.25,4635275.139
2151764525,-87.7277274,41.8695355,439608.217,4635547.052
2151764530,-87.730741,41.867918,439356.598,4635369.59
2151764531,-87.7227839,41.8675699,440016.627,4635325.351
2151764532,-87.7251915,41.8666302,439815.939,4635222.703
2151764535,-87.7300824,41.8665642,439409.976,4635218.816
2151764538,-87.7276345,41.8665947,439613.159,4635220.478
2151764540,-87.7246254,41.867994,439864.199,4635373.726
2151764542,-87.7207752,41.8662296,440182.079,4635175.139
2151764543,-87.720806,41.8671305,440180.363,4635275.185
2151764547,-87.7227493,41.8666652,440018.653,4635224.88
2151764549,-87.7307089,41.8670023,439358.396,4635267.9
2151764551,-87.7252221,41.867546,439814.259,4635324.404
2151764559,-87.7209081,41.8680396,440172.737,4635376.191
2151764562,-87.7324987,41.8665254,439209.408,4635216.217
2151764566,-87.7301082,41.8674622,439408.683,4635318.537
2152526078,-87.6409689,41.8792955,446816.157,4636573.278
2156648481,-87.6734188,41.9382722,444175.05,4643141.956
2156648482,-87.6710248,41.9383067,444373.538,4643144.23
2156648492,-87.673445,41.9391842,444173.673,4643243.231
2156648493,-87.6710561,41.9392153,444371.733,4643245.131
2158185707,-87.6895169,42.0621367,442951.295,4656905.205
2158185946,-87.6856615,42.0642078,443272.125,4657132.596
2158186034,-87.6874531,42.0687643,443127.964,4657639.699
2158186248,-87.687987,42.0642263,443079.742,4657136.196
2158186308,-87.6859244,42.0711867,443256.59,4657907.645
2158313223,-87.6867988,42.0712001,443184.266,4657909.713
2158313898,-87.6859512,42.0687503,443252.203,4657637.147
2158383837,-87.6938372,42.0664446,442597.724,4657386.406
2158383838,-87.6938599,42.0653594,442594.868,4657265.931
2158383842,-87.6938124,42.0676334,442600.847,4657518.383
2161943301,-87.7276022,42.001916,439743.352,4650244.983
2161943302,-87.7275487,42.0022248,439748.074,4650279.231
2161945369,-87.7263524,42.0014989,439846.462,4650197.794
2161952687,-87.7246,42.0009172,439991.043,4650131.978
2161952688,-87.7246213,42.0008997,439989.263,4650130.05
2161965419,-87.7575586,41.9684714,437229.641,4646553.159
2161965421,-87.757863,41.9686581,437204.602,4646574.111
2161965423,-87.7569518,41.9681132,437279.569,4646512.944
2161965425,-87.7568484,41.9680272,437288.052,4646503.32
2161965634,-87.7469595,41.9627976,438102.383,4645915.49
2161965635,-87.747033,41.9628267,438096.32,4645918.774
2161969885,-87.7654646,42.0037188,436609.533,4650472.488
2161969888,-87.7675692,42.0041698,436435.693,4650524.123
2161970872,-87.7613774,41.9700271,436914.753,4646728.692
2161970875,-87.7619797,41.9715314,436866.334,4646896.157
2161970876,-87.7612771,41.9699658,436923.003,4646721.812
2163426714,-87.6935654,41.942888,442509.078,4643667.758
2164772129,-87.74005,42.0425726,438751.51,4654767.932
2164772132,-87.7402911,42.04257,438731.553,4654767.815
2164772138,-87.7409816,42.0416499,438673.52,4654666.151
2164776822,-87.732439,42.0425771,439381.424,4654763.01
2164776823,-87.7327211,42.0425832,439358.082,4654763.887
2164815820,-87.7517425,42.0453469,437786.508,4655084.401
2164815846,-87.7515953,42.0462194,437799.542,4655181.168
2164815851,-87.7494365,42.0474469,437979.395,4655315.891
2164815877,-87.7493275,42.0468885,437987.872,4655253.813
2164815885,-87.7517392,42.045466,437786.898,4655097.623
2164849545,-87.7535541,42.0443286,437635.585,4654972.658
2164849559,-87.7542582,42.0428855,437575.901,4654812.943
2164849601,-87.7568972,42.0407654,437355.407,4654579.476
2164849602,-87.7567666,42.040645,437366.098,4654566.012
2164849629,-87.7567561,42.0405929,437366.916,4654560.219
2164849648,-87.7561187,42.0409142,437419.986,4654595.427
2164849663,-87.7562296,42.0410039,437410.896,4654605.468
2164849671,-87.7567933,42.0406938,437363.936,4654571.45
2164849701,-87.7532664,42.0446002,437659.661,4655002.604
2164849702,-87.756208,42.0409656,437412.646,4654601.199
2164849708,-87.7562508,42.0410556,437409.192,4654611.224
2165065756,-87.7056958,41.9279349,441489.895,4642015.744
2165065757,-87.7056274,41.928139,441495.753,4642038.359
2165065760,-87.7077388,41.9293834,441321.834,4642177.965
2165071005,-87.7070072,41.9278214,441381.061,4642004.038
2165071009,-87.7076471,41.9278331,441328.016,4642005.775
2165071041,-87.7071141,41.9287707,441373.067,4642109.511
2166637270,-87.7203523,41.9141961,440261.886,4640500.454
2166637291,-87.7191289,41.9142133,440363.358,4640501.513
2166637307,-87.7191452,41.9147545,440362.51,4640561.612
2166664402,-87.6689738,41.8951337,444506.172,4638349.487
2166664409,-87.668269,41.8951444,444564.647,4638350.219
2166664415,-87.6679995,41.8951484,444587.006,4638350.489
2166673466,-87.667754,41.8696598,444585.352,4635520.398
2166673477,-87.668425,41.8715964,444531.342,4635735.846
2166673478,-87.6673021,41.8716161,444624.543,4635737.308
2166681622,-87.6714025,41.8685095,444281.575,4635395.045
2166681623,-87.6701771,41.8685326,444383.289,4635396.815
2166681634,-87.66733,41.86925,444620.185,4635474.625
2166681646,-87.6690131,41.8706531,444481.723,4635631.494
2166681650,-87.6690255,41.8710993,444481.08,4635681.043
2166683908,-87.6710419,41.8650226,444308.474,4635007.67
2166683909,-87.6698564,41.8650384,444406.876,4635008.656
2166683910,-87.6681065,41.8650617,444552.126,4635010.111
2166683911,-87.6673894,41.8650712,444611.648,4635010.703
2166683937,-87.6710715,41.8659297,444306.805,4635108.402
2166683938,-87.670939,41.8659319,444317.803,4635108.561
2166683962,-87.6681446,41.8667765,444550.446,4635200.525
2166690051,-87.6747426,41.865869,444002.081,4635104.051
2166690098,-87.6713373,41.8663091,444285.075,4635150.698
2166697215,-87.6716598,41.8782208,444268.659,4636473.431
2167162938,-87.6621308,41.9890438,445154.366,4648771.784
2167162943,-87.6685777,41.9854424,444617.232,4648376.072
2167162945,-87.6621571,41.9899759,445152.988,4648875.292
2167162954,-87.6692161,41.9880597,444566.62,4648667.082
2167162961,-87.6621049,41.9881271,445155.725,4648669.987
2167162972,-87.6631443,41.9878599,445069.398,4648640.986
2167162980,-87.6683794,41.9844719,444632.818,4648268.19
2167163002,-87.6669628,41.9871768,444752.506,4648567.598
2167163003,-87.668803,41.9862888,444599.303,4648470.193
2167163022,-87.6627093,41.990432,445107.64,4648926.286
2167163029,-87.6681266,41.9834979,444652.916,4648159.884
2167163031,-87.6651052,41.9885638,444907.575,4648720.399
2167163036,-87.6651576,41.9904,444904.818,4648924.305
2167163069,-87.6621834,41.9909064,445151.608,4648978.621
2167163071,-87.6690363,41.9871528,444580.727,4648566.273
2167163079,-87.662079,41.9872119,445157.084,4648568.356
2168537720,-87.648701,41.8875764,446181.539,4637497.505
2168537742,-87.6487061,41.8879839,446181.458,4637542.752
2168537761,-87.6477211,41.8945365,446268.669,4638269.653
2168537771,-87.6489203,41.899546,446173.396,4638826.598
2168537800,-87.6502541,41.9027467,446065.453,4639182.802
2168537847,-87.6529155,41.9094776,445850.394,4639931.796
2168537848,-87.6538145,41.9094914,445775.847,4639933.896
2168537861,-87.653564,41.9102059,445797.226,4640013.067
2168537865,-87.6537896,41.9104709,445778.741,4640042.632
2168540454,-87.6216056,41.889563,448431.074,4637701.433
2168540457,-87.6253401,41.8905963,448122.092,4637818.409
2168616119,-87.7737552,41.9761348,435895.287,4647416.015
2168781029,-87.6953724,42.0339465,442441.381,4653779.151
2169871030,-87.7675535,41.9698399,436402.832,4646712.474
2169871032,-87.7674549,41.9671848,436408.361,4646417.607
2169871324,-87.7664815,41.967797,436489.626,4646484.857
2170439611,-87.5932411,41.7922702,450709.616,4626882.703
2170472351,-87.6108844,41.786138,449238.851,4626212.138
2170472362,-87.6073482,41.7864132,449532.907,4626240.611
2170472384,-87.6117175,41.7868546,449170.191,4626292.191
2170472482,-87.611471,41.7868554,449190.674,4626292.134
2170472500,-87.6086492,41.7861618,449424.603,4626213.464
2170472502,-87.6107925,41.7864375,449246.723,4626245.336
2170472503,-87.6094141,41.7862412,449361.106,4626222.729
2170472525,-87.6072523,41.7865131,449540.954,4626251.646
2170472576,-87.6118997,41.7868346,449155.035,4626290.079
2170472580,-87.6090271,41.7861775,449393.214,4626215.429
2172815360,-87.75736,42.0399465,437316.299,4654488.892
2172832019,-87.7570631,42.0334759,437334.515,4653770.24
2172832020,-87.7569558,42.0395327,437349.346,4654442.651
2172832021,-87.7570872,42.0397724,437338.706,4654469.361
2172832022,-87.7571052,42.0325758,437330.146,4653670.332
2172832023,-87.7570557,42.0337029,437335.351,4653795.438
2172833449,-87.7534064,42.0295791,437633.389,4653334.904
2172853488,-87.6390671,41.8613176,446959.097,4634576.067
2172853504,-87.6390652,41.8618393,446959.686,4634633.988
2172853512,-87.6405453,41.8620856,446837.046,4634662.25
2172853515,-87.6398286,41.8624549,446896.836,4634702.809
2172853526,-87.6391253,41.863493,446956.065,4634817.631
2172853527,-87.6406386,41.86451,446831.311,4634931.481
2172882386,-87.6514214,41.8529106,445926.636,4633650.37
2172882399,-87.6499349,41.8531727,446050.249,4633678.535
2172882411,-87.6611962,41.8534112,445115.671,4633712.152
2172882427,-87.6636501,41.8538083,444912.318,4633757.812
2172882430,-87.6506627,41.8538852,445990.435,4633758.099
2172882431,-87.6502222,41.8538918,446027.005,4633758.555
2172882432,-87.6500331,41.8538946,446042.704,4633758.747
2172882433,-87.6497501,41.8538989,446066.199,4633759.047
2172882454,-87.6499609,41.8552882,446049.869,4633913.429
2172902502,-87.6861611,41.8387784,443030.402,4632103.778
2172902503,-87.686048,41.8388152,443039.825,4632107.788
2172902534,-87.6611996,41.8535356,445115.495,4633725.966
2172902543,-87.6612096,41.8539046,445114.98,4633766.941
2172916596,-87.6867572,41.8385843,442980.738,4632082.623
2172916605,-87.6852631,41.8403266,443106.332,4632275.074
2172916616,-87.6853101,41.8418668,443103.794,4632446.108
2172916622,-87.6853278,41.8424426,443102.835,4632510.049
2172916627,-87.6853305,41.8425319,443102.69,4632519.966
2172916655,-87.6959361,41.8491712,442228.164,4633264.186
2174728625,-87.6136951,41.7748258,448996.333,4624957.861
2174728626,-87.608509,41.7841204,449434.649,4625986.734
2174728627,-87.6143933,41.7798822,448942.316,4625519.663
2174728629,-87.6126364,41.7839446,449091.533,4625969.651
2174728631,-87.62311,41.7874056,448223.986,4626360.164
2174728632,-87.6165763,41.7838708,448764.078,4625963.798
2174728633,-87.6109081,41.7843843,449235.498,4626017.447
2174728638,-87.6084026,41.7808312,449440.907,4625621.487
2174728639,-87.6097084,41.7853264,449335.931,4626121.336
2174728640,-87.6130637,41.7734689,449047.734,4624806.836
2174728641,-87.6149405,41.7766219,448894.254,4625158.013
2174728642,-87.6090717,41.784,449387.795,4625973.697
2174728643,-87.6095955,41.7808094,449341.758,4625619.768
2174728646,-87.6072061,41.7808531,449540.355,4625623.215
2174728647,-87.6118728,41.7734906,449146.728,4624808.541
2174728648,-87.6095776,41.77994,449342.561,4625523.232
2174728649,-87.6131841,41.7799022,449042.82,4625521.167
2174728651,-87.6120376,41.7807647,449138.779,4625616.247
2174728652,-87.6182445,41.7874844,448628.339,4626365.994
2174728654,-87.6167028,41.7911638,448759.374,4626773.582
2174728655,-87.6154653,41.773425,448848.099,4624803.388
2174728656,-87.6126549,41.7821156,449088.549,4625766.597
2174728657,-87.6144141,41.7807212,448941.253,4625612.826
2174728658,-87.6166249,41.7875107,448762.938,4626367.948
2174728659,-87.6109397,41.7856961,449233.907,4626163.109
2174728660,-87.6120758,41.7852504,449139.15,4626114.296
2174728661,-87.6150207,41.7838989,448893.367,4625965.992
2174728662,-87.61327,41.7852345,449039.904,4626113.238
2174728663,-87.6127088,41.7839432,449085.516,4625969.538
2174728664,-87.6143926,41.7798483,448942.348,4625515.899
2174728667,-87.6144497,41.7852105,448941.857,4626111.273
2174728668,-87.6132844,41.7838197,449037.587,4625956.168
2174728669,-87.610826,41.7807868,449239.483,4625617.985
2174728670,-87.6083791,41.7799612,449442.176,4625524.881
2174728671,-87.6138943,41.7839205,448986.986,4625967.721
2174728672,-87.6137349,41.7766486,448994.469,4625160.261
2174728673,-87.6138471,41.7820944,448989.461,4625764.949
2174728675,-87.6149832,41.7784431,448892.151,4625360.237
2174728676,-87.6156365,41.7806988,448839.652,4625611.066
2174728677,-87.6112679,41.7730486,449196.654,4624759.11
2174728678,-87.6071889,41.7799822,449541.102,4625526.513
2174728679,-87.6167534,41.7929886,448756.623,4626976.211
2174728681,-87.6182908,41.7911382,448627.409,4626771.687
2174728682,-87.6248046,41.783735,448080.215,4625953.656
2174728683,-87.6106448,41.773156,449248.525,4624770.666
2174728684,-87.6125023,41.7748481,449095.483,4624959.63
2174728688,-87.6230547,41.7855789,448227.111,4626157.321
2174728689,-87.6165201,41.7838717,448768.749,4625963.864
2174728691,-87.6125447,41.7766699,449093.4,4625161.921
2174728692,-87.6246646,41.7855499,448093.312,4626155.072
2174728693,-87.6084658,41.7839258,449438.086,4625965.103
2174728694,-87.6115151,41.7839594,449184.723,4625970.631
2174728699,-87.6247222,41.7873794,448090.002,4626358.227
2174728700,-87.607826,41.7822015,449489.899,4625773.286
2174728702,-87.6090287,41.7821801,449389.938,4625771.617
2174728703,-87.6078673,41.78402,449487.894,4625975.21
2174728705,-87.6114721,41.7821366,449186.857,4625768.228
2174728706,-87.6120574,41.7844063,449140.012,4626020.569
2174728707,-87.6183224,41.7911377,448624.783,4626771.65
2174728708,-87.6138326,41.7839217,448992.114,4625967.817
2174728709,-87.6137745,41.7784613,448992.615,4625361.54
2174728710,-87.6144229,41.7840204,448943.14,4625979.126
2174728711,-87.6183655,41.7929639,448622.66,4626974.431
2174728712,-87.6182553,41.7893178,448628.905,4626569.555
2174728713,-87.6066255,41.7822228,449589.677,4625774.946
2174728714,-87.6131837,41.7798762,449042.833,4625518.28
2174728715,-87.6165792,41.785693,448765.288,4626166.11
2174728716,-87.6132101,41.7807432,449041.326,4625614.554
2174728717,-87.6096845,41.7844104,449337.196,4626019.623
2174728718,-87.6102786,41.78398,449287.489,4625972.188
2174728719,-87.6108049,41.7799183,449240.552,4625521.547
2174728721,-87.6066592,41.7840401,449588.3,4625976.732
2174728723,-87.6164423,41.7802245,448772.311,4625558.886
2174728724,-87.6166624,41.7893453,448761.283,4626571.658
2174728725,-87.6150597,41.7820728,448888.676,4625763.271
2174728726,-87.6173364,41.7839652,448700.991,4625974.732
2174728727,-87.6142575,41.773447,448948.498,4624805.113
2174728728,-87.6097,41.7850043,449336.376,4626085.57
2174728729,-87.6125825,41.7784793,449091.69,4625362.832
2174728732,-87.6109304,41.7853085,449234.374,4626120.07
2174728733,-87.6151202,41.783897,448885.098,4625965.84
2174728736,-87.6102302,41.7821587,449290.076,4625769.949
2174728737,-87.6120175,41.7798968,449139.764,4625519.876
2174728738,-87.6113086,41.7748678,449194.707,4624961.111
2174728739,-87.6149027,41.7748084,448895.956,4624956.646
2174728740,-87.6157469,41.7851874,448834.046,4626109.48
2174728741,-87.611861,41.7731488,449147.439,4624770.585
2174736573,-87.6571392,41.9398652,445525.955,4643308.351
2174736577,-87.6582467,41.944411,445438.023,4643813.769
2174736581,-87.6566795,41.9448967,445568.342,4643866.699
2174736583,-87.6591559,41.9466783,445364.596,4644066.083
2174736586,-87.6559858,41.9417163,445623.14,4643513.144
2174736588,-87.6560395,41.9435342,445620.234,4643715.017
2174736590,-87.6591011,41.9448648,445367.589,4643864.698
2174736591,-87.6584024,41.9416771,445422.786,4643510.327
2174736592,-87.657292,41.946252,445518.726,4644017.566
2174736593,-87.6560636,41.9444397,445619.006,4643815.568
2174736597,-87.6585366,41.9462342,445415.549,4644016.381
2174736599,-87.6569259,41.9490203,445551.427,4644324.693
2174736601,-87.6615555,41.9457406,445164.896,4643963.504
2174736604,-87.6571956,41.9416984,445522.84,4643511.925
2174736606,-87.6569786,41.947194,445545.505,4644121.955
2174736607,-87.6575904,41.9471843,445494.787,4644121.267
2174736610,-87.6591266,41.9457825,445366.259,4643966.605
2174736611,-87.6585072,41.9453294,445417.214,4643915.904
2174736612,-87.6615797,41.9466443,445163.664,4644063.856
2174736615,-87.6574228,41.9483306,445509.655,4644248.433
2174736616,-87.6559294,41.939883,445626.258,4643309.56
2174736617,-87.6584615,41.9434986,445419.44,4643712.603
2174736618,-87.6577403,41.9471819,445482.36,4644121.096
2174736622,-87.6550094,41.9444536,445706.4,4643816.443
2174736623,-87.6590637,41.9430772,445369.163,4643666.2
2174736627,-87.6615313,41.9448368,445166.127,4643863.141
2174877389,-87.6510705,41.9762142,446059.69,4647340.299
2174877392,-87.6590585,41.9945759,445413.579,4649384.048
2174877393,-87.6677053,41.994004,444696.911,4649326.098
2174877395,-87.6674093,41.9999546,444726.577,4649986.599
2174877396,-87.6601973,42.0046356,445327.87,4650501.699
2174877398,-87.664813,41.9981469,444940.04,4649784.218
2174877400,-87.661538,42.0025506,445215.055,4650271.059
2174877406,-87.657204,41.9800202,445554.777,4647766.757
2174877420,-87.6636196,42.0049777,445044.756,4650541.873
2174877421,-87.6619387,41.9836014,445165.608,4648167.395
2174877423,-87.6602293,42.0055647,445326.015,4650604.877
2174877427,-87.6587245,41.9836563,445431.918,4648171.438
2174877430,-87.665293,41.9949691,444897.544,4649431.697
2174877432,-87.6561775,41.9923517,445650.306,4649135.263
2174877434,-87.6643619,42.0067123,444984.779,4650734.942
2174877445,-87.6559803,41.9855245,445660.834,4648377.118
2174877447,-87.6650747,41.9874912,444909.177,4648601.29
2174877449,-87.6560299,41.9873451,445658.274,4648579.29
2174877452,-87.6591682,41.9981982,445407.589,4649786.3
2174877457,-87.6661438,41.9981349,444829.812,4649783.743
2174877459,-87.6593693,41.9854639,445380.048,4648372.545
2174877466,-87.6661621,41.9880967,444819.626,4648669.218
2174877467,-87.6612969,41.9843921,445219.452,4648254.775
2174877470,-87.6678228,41.9976962,444690.376,4649736.117
2174877488,-87.669622,41.9963954,444540.234,4649592.854
2174877490,-87.6587793,41.9854745,445428.931,4648373.346
2174877498,-87.6641974,41.9780837,444973.748,4647556.217
2174877508,-87.6676146,41.991283,444702.068,4649023.928
2174877521,-87.6649707,41.9840442,444914.82,4648218.504
2174877541,-87.6650291,41.98595,444911.626,4648430.142
2174877546,-87.6604391,41.9950325,445299.622,4649435.625
2174877551,-87.6651312,41.9894728,444906.206,4648821.342
2174877554,-87.66675,41.9985711,444779.983,4649832.565
2174877557,-87.6652355,41.9931311,444900.722,4649227.588
2174877562,-87.6695498,41.9944609,444544.535,4649378.02
2174877565,-87.6601588,42.0036832,445330.243,4650395.93
2174877577,-87.6650006,41.9850194,444913.184,4648326.799
2174877583,-87.6510176,41.976244,446064.097,4647343.574
2174877586,-87.6631582,41.983582,445064.569,4648166.023
2174877609,-87.6611343,41.9963794,445243.197,4649585.615
2174877616,-87.6585655,41.9781722,445440.407,4647562.441
2174877618,-87.6586022,42.0020652,445457.768,4650215.291
2174877619,-87.661613,42.0045244,445210.537,4650490.257
2174877620,-87.6635864,42.0039837,445046.65,4650431.488
2174877629,-87.669972,41.9921622,444507.569,4649123.07
2174877637,-87.6647537,41.9963424,444943.395,4649583.827
2174877640,-87.6618546,41.9799496,445169.442,4647761.884
2174877643,-87.6630506,41.9799309,445070.344,4647760.574
2174877646,-87.6676447,41.992186,444700.356,4649124.207
2174877648,-87.6659261,41.9954647,444845.536,4649487.131
2174877649,-87.6675166,42.0035954,444720.842,4650390.906
2174877651,-87.6674549,42.0017689,444724.371,4650188.07
2174877653,-87.6643163,42.0054938,444987.506,4650599.623
2174877660,-87.6615862,42.0035323,445211.905,4650380.088
2174877661,-87.6676749,41.9930931,444698.64,4649224.941
2174877665,-87.6617981,41.9781241,445172.557,4647559.164
2174877669,-87.6643674,41.9835628,444964.383,4648164.667
2174877670,-87.6600237,42.0025687,445340.477,4650272.101
2174877674,-87.6695819,41.9954265,444542.714,4649485.251
2174877677,-87.6642539,41.979912,444970.641,4647759.248
2174877679,-87.6635994,41.9851267,445029.349,4648337.813
2174877681,-87.6677363,41.9949611,444695.172,4649432.384
2174877683,-87.6660055,41.9981365,444841.267,4649783.831
2174877685,-87.6698672,41.9972659,444520.682,4649689.664
2174877687,-87.657315,41.9836825,445548.702,4648173.45
2174877692,-87.6635964,41.9850431,445029.525,4648328.529
2174877693,-87.6517353,41.9752737,446003.817,4647236.295
2174877695,-87.6661647,41.987186,444818.624,4648568.105
2174877696,-87.6573659,41.9854997,445546.034,4648375.245
2174877697,-87.6659769,41.9973084,444842.921,4649691.869
2174877698,-87.6563694,41.9982268,445639.412,4649787.695
2174877701,-87.6592063,41.9799892,445388.872,4647764.589
2174877703,-87.6656255,41.9863448,444862.563,4648474.36
2174877707,-87.6611893,41.9981818,445240.187,4649785.77
2174877709,-87.6617092,41.995016,445194.412,4649434.605
2174877713,-87.6686216,41.9999486,444626.171,4649986.717
2174877718,-87.6627557,41.9881208,445101.811,4648669.705
2174877721,-87.6600011,42.0015476,445341.475,4650158.714
2174877725,-87.6685922,41.9990053,444627.788,4649881.963
2174877727,-87.668552,41.9981104,444630.342,4649782.577
2174877728,-87.6562507,41.9946084,445646.164,4649385.87
2174877736,-87.651253,41.9763091,446044.65,4647350.951
2174877739,-87.6711644,42.0035381,444418.705,4650386.905
2174877747,-87.658613,41.9799953,445438.029,4647764.889
2174877748,-87.6658054,42.0097306,444867.85,4651070.992
2174877750,-87.661377,41.9847802,445213.15,4648297.917
2174877752,-87.66003,41.982154,445322.485,4648005.471
2174877754,-87.6561131,41.9900901,445653.717,4648884.118
2174877758,-87.6521251,41.9763587,445972.439,4647357.007
2174877760,-87.6606395,41.9799687,445270.122,4647763.228
2174877762,-87.6610096,41.9918202,445249.617,4649079.329
2174877766,-87.6700962,41.9980914,444502.433,4649781.467
2174877767,-87.6643128,41.9817384,444967.334,4647962.07
2174877769,-87.660685,41.9817946,445267.916,4647965.985
2174877770,-87.6512621,41.9764535,446044.018,4647366.989
2174877771,-87.6632493,41.9872699,445060.193,4648575.546
2174877773,-87.6635607,41.9840284,445031.61,4648215.844
2174877779,-87.671183,42.0044142,444417.927,4650484.191
2174877782,-87.6643354,41.985515,444968.715,4648381.398
2174877784,-87.6630989,41.9817572,445067.912,4647963.378
2174877789,-87.6635654,41.9963546,445041.824,4649584.419
2174877798,-87.659304,41.9836454,445383.903,4648170.597
2174877801,-87.6605883,41.9781383,445272.796,4647559.967
2174877804,-87.6645178,41.9880975,444955.83,4648668.249
2174877806,-87.6629237,41.9950001,445093.808,4649433.617
2174877810,-87.6619,41.9817758,445167.248,4647964.675
2174877812,-87.6608426,41.9869455,445259.273,4648537.987
2174877815,-87.6644883,41.9880979,444958.274,4648668.274
2174877819,-87.6652094,41.9922183,444902.096,4649126.224
2174877824,-87.6641181,41.9949845,444994.868,4649432.652
2174877828,-87.6658568,42.0109584,444864.654,4651207.348
2174877831,-87.6650489,42.0044753,444925.96,4650487.01
2174877832,-87.6662022,41.9999634,444826.554,4649986.798
2174877834,-87.6700304,41.9939799,444504.311,4649324.926
2174877836,-87.6609586,41.98999,445252.273,4648876.09
2174877837,-87.6649593,42.0024379,444931.623,4650260.741
2174877840,-87.6614332,41.986347,445209.838,4648471.914
2174877852,-87.6651837,41.991317,444903.447,4649026.136
2174877854,-87.6610392,41.9927209,445247.937,4649179.352
2174877856,-87.6711429,42.0026087,444419.676,4650283.7
2174877864,-87.6586626,41.981825,445435.482,4647968.07
2174877868,-87.6677672,41.9959409,444693.461,4649541.191
2174877870,-87.6623641,41.9963668,445141.33,4649585.003
2174877871,-87.6510068,41.9761679,446064.928,4647335.118
2174877875,-87.6514916,41.9763953,446024.955,4647360.672
2174877877,-87.6607411,41.9836205,445264.833,4648168.75
2174877883,-87.6624178,41.99817,445138.431,4649785.246
2174877885,-87.6677971,41.9968986,444691.814,4649647.543
2174877889,-87.6686697,42.0017509,444623.75,4650186.856
2174877893,-87.6608002,41.9854672,445261.519,4648373.825
2174877895,-87.6649952,42.0034894,444929.557,4650377.512
2174877898,-87.6679818,41.9985611,444677.956,4649832.249
2174877900,-87.663554,42.0030159,445048.5,4650324.013
2174877901,-87.6663149,42.003616,444820.377,4650392.418
2174877902,-87.6649695,41.9840062,444914.887,4648214.285
2174877903,-87.6636247,41.9981584,445038.465,4649784.732
2174877904,-87.6656926,41.9881027,444858.521,4648669.582
2174877906,-87.6572655,41.9818494,445551.241,4647969.89
2174877911,-87.6632186,41.9863169,445061.916,4648469.715
2174877914,-87.6659556,41.9964461,444843.94,4649596.115
2174877916,-87.6650684,41.9872717,444909.51,4648576.915
2174877923,-87.6639343,41.9871876,445003.38,4648566.848
2174877925,-87.6592526,41.9818163,445386.598,4647967.48
2174877926,-87.6608969,41.9890566,445256.584,4648772.416
2174877928,-87.6563022,41.9964157,445643.436,4649586.566
2174877933,-87.6662554,42.0017866,444823.724,4650189.262
2174877938,-87.6632103,41.9860758,445062.397,4648442.941
2174877944,-87.6601273,42.0055659,445334.463,4650604.945
2174877945,-87.6644025,42.0079346,444982.471,4650870.68
2174877951,-87.6609802,41.9909213,445251.282,4648979.506
2174917815,-87.6610649,42.0008866,445252.808,4650086.003
2174917819,-87.6631342,41.9999571,445080.635,4649984.126
2174917820,-87.6618666,41.9986447,445184.489,4649837.599
2174917827,-87.6643416,41.9999459,444980.631,4649983.658
2174917828,-87.6635415,42.0029084,445049.443,4650312.069
2174917831,-87.6634794,42.0028446,445054.531,4650304.946
2174917836,-87.6633962,42.0024818,445061.109,4650264.611
2174917838,-87.661864,41.998573,445184.643,4649829.636
2174917839,-87.663526,42.0019218,445049.878,4650202.517
2174917847,-87.665524,41.9985251,444881.481,4649826.667
2174917848,-87.6642922,41.9985415,444983.512,4649827.696
2174917849,-87.6655711,41.9999345,444878.796,4649983.183
2174917851,-87.6649175,42.0013751,444934.168,4650142.712
2174917853,-87.6635197,42.0028824,445051.226,4650309.169
