epoch,train_loss,train_huber,train_rank,train_full_pairwise_loss,train_pairwise_accuracy,train_pre_step_prediction_mean,train_pre_step_prediction_std,train_pre_step_prediction_min,train_pre_step_prediction_max,validation_loss,validation_huber,validation_rank,validation_pairwise_accuracy,validation_spearman,validation_post_step_prediction_mean,validation_post_step_prediction_std,validation_post_step_prediction_min,validation_post_step_prediction_max,scaler_scale_before,scaler_scale_after,optimizer_state_step_before,optimizer_state_step_after,optimizer_step_skipped,optimizer_step_effective,gradient_norm_before_clip,gradient_norm_after_clip,parameter_delta_norm,learning_rate
63,0.49463218450546265,0.35986360907554626,0.6738427877426147,0.6734805107116699,0.7226257920265198,-0.10148569941520691,0.06782303005456924,-0.19319705665111542,0.20059356093406677,0.522406816482544,0.3868868052959442,0.6776000261306763,0.6888889074325562,0.48437914750455263,-0.10371628403663635,0.07281394302845001,-0.1969156265258789,0.1916196048259735,0.0078125,0.0078125,39,40,0,1,0.09557431936264038,0.09557431936264038,0.034400925040245056,0.001
64,0.4957667887210846,0.3602907359600067,0.6773802638053894,0.674509584903717,0.7241639494895935,-0.11607944220304489,0.06525150686502457,-0.1995973438024521,0.18103240430355072,0.5229330658912659,0.3872971534729004,0.6781796216964722,0.6896337866783142,0.48465899153266045,-0.10959689319133759,0.07130067050457001,-0.1992637664079666,0.1827755570411682,0.0078125,0.0078125,40,41,0,1,0.089318186044693,0.089318186044693,0.035684119910001755,0.001
65,0.495998740196228,0.3608032464981079,0.6759775280952454,0.6751970052719116,0.7255516648292542,-0.1216803789138794,0.06357894837856293,-0.20252327620983124,0.1729089468717575,0.5237817168235779,0.38808107376098633,0.6785032749176025,0.6909372806549072,0.48702531971151375,-0.10002035647630692,0.06954417377710342,-0.18903815746307373,0.18961329758167267,0.0078125,0.0078125,41,42,0,1,0.0902579128742218,0.0902579128742218,0.03637714311480522,0.001
66,0.49728190898895264,0.3617095947265625,0.6778614521026611,0.6756431460380554,0.7263774871826172,-0.11202297359704971,0.061881329864263535,-0.19235064089298248,0.17953993380069733,0.5242635011672974,0.38857540488243103,0.6784405708312988,0.694413423538208,0.49284854470817,-0.08862454444169998,0.06851048767566681,-0.18230858445167542,0.20149976015090942,0.0078125,0.0078125,42,43,0,1,0.0839286595582962,0.0839286595582962,0.03551243245601654,0.001
67,0.4975544214248657,0.36231955885887146,0.6761742830276489,0.6756411790847778,0.7284122705459595,-0.1006293073296547,0.06098407506942749,-0.18630102276802063,0.1900930553674698,0.5248011350631714,0.38913482427597046,0.6783315539360046,0.6976411938667297,0.5006882928485447,-0.07588716596364975,0.06822068244218826,-0.17018604278564453,0.21674969792366028,0.0078125,0.0078125,43,44,0,1,0.0860564112663269,0.0860564112663269,0.035067517310380936,0.001
68,0.49834054708480835,0.3630675673484802,0.6763648986816406,0.6756153106689453,0.7322320342063904,-0.08770425617694855,0.060532309114933014,-0.1781265288591385,0.20455096662044525,0.524860680103302,0.3892722427845001,0.6779422760009766,0.6981998682022095,0.5021039744025021,-0.06584236770868301,0.06938058137893677,-0.16216732561588287,0.23268070816993713,0.0078125,0.0078125,44,45,0,1,0.09334469586610794,0.09334469586610794,0.03280454874038696,0.001
69,0.49845385551452637,0.36331307888031006,0.675703763961792,0.6752315759658813,0.7343065142631531,-0.07770903408527374,0.06147296726703644,-0.1700788289308548,0.2197059988975525,0.5246866345405579,0.3892267048358917,0.6772995591163635,0.6983240246772766,0.5035587518133275,-0.05496148765087128,0.07174024730920792,-0.15498127043247223,0.2518807649612427,0.0078125,0.0078125,45,46,0,1,0.09769271314144135,0.09769271314144135,0.032945502549409866,0.001
70,0.4981898069381714,0.36325603723526,0.6746689081192017,0.6744902729988098,0.7344853281974792,-0.06719331443309784,0.06369361281394958,-0.1635252982378006,0.23790274560451508,0.5245721936225891,0.38926059007644653,0.6765578985214233,0.6981998682022095,0.5041431319896704,-0.04307417571544647,0.07466430217027664,-0.14881469309329987,0.27236244082450867,0.0078125,0.0078125,46,47,0,1,0.10314740240573883,0.10314740240573883,0.032991643995046616,0.001
71,0.49803411960601807,0.36316224932670593,0.6743593215942383,0.6735683679580688,0.733795702457428,-0.0558507926762104,0.06661403179168701,-0.1586042046546936,0.25745606422424316,0.5246846675872803,0.3895253539085388,0.6757965087890625,0.6979515552520752,0.5034167721225964,-0.02985835075378418,0.0778731107711792,-0.14255595207214355,0.29400479793548584,0.0078125,0.0078125,47,48,0,1,0.1083756610751152,0.1083756610751152,0.03322592377662659,0.001
72,0.49755626916885376,0.36318305134773254,0.6718659996986389,0.6725485324859619,0.7326946258544922,-0.04332057014107704,0.06980061531066895,-0.15331557393074036,0.2786220908164978,0.5248972773551941,0.3899187445640564,0.6748927235603333,0.6980136632919312,0.503350926468924,-0.015229195356369019,0.08141158521175385,-0.135656476020813,0.31835418939590454,0.0078125,0.0078125,48,49,0,1,0.1205577477812767,0.1205577477812767,0.03344711661338806,0.001
73,0.4977138042449951,0.363339364528656,0.6718722581863403,0.6714075207710266,0.7309322953224182,-0.0293973870575428,0.07342982292175293,-0.14751610159873962,0.3030511736869812,0.525215208530426,0.39046427607536316,0.6737546324729919,0.6963997483253479,0.5016512855335041,0.0017497914377599955,0.08538803458213806,-0.12852169573307037,0.3453916311264038,0.0078125,0.0078125,49,50,0,1,0.13155964016914368,0.13155964016914368,0.03381184861063957,0.001
74,0.4976000189781189,0.3635546863079071,0.6702266931533813,0.66996169090271,0.7295587658882141,-0.01328269112855196,0.07770519703626633,-0.14141160249710083,0.3305571675300598,0.5262383222579956,0.39172685146331787,0.6725573539733887,0.6967101097106934,0.5043283228906242,0.02267403155565262,0.08902446925640106,-0.12023364007472992,0.37558475136756897,0.0078125,0.0078125,50,51,0,1,0.14821237325668335,0.14821237325668335,0.034737374633550644,0.001
75,0.49841606616973877,0.3643861413002014,0.670149564743042,0.6684128642082214,0.7288691401481628,0.00660868501290679,0.08195096999406815,-0.13415968418121338,0.36038899421691895,0.5280817747116089,0.39378347992897034,0.6714915037155151,0.6973929405212402,0.5067028817761865,0.045478858053684235,0.09257417172193527,-0.11296245455741882,0.40885311365127563,0.0078125,0.0078125,51,52,0,1,0.16208714246749878,0.16208714246749878,0.035711221396923065,0.001
76,0.4994232654571533,0.3659884035587311,0.6671742796897888,0.6669834852218628,0.7288209199905396,0.02830558642745018,0.08608470857143402,-0.12771473824977875,0.391901433467865,0.5291435718536377,0.3950318396091461,0.6705586314201355,0.6975170969963074,0.5058756957519265,0.06090499088168144,0.09697718173265457,-0.11379959434270859,0.43704885244369507,0.0078125,0.0078125,52,53,0,1,0.18257230520248413,0.18257230520248413,0.03315918147563934,0.001
77,0.500116229057312,0.366546630859375,0.6678478717803955,0.665490448474884,0.7287130951881409,0.04227432608604431,0.09099358320236206,-0.12927988171577454,0.41842013597488403,0.5286518335342407,0.39480310678482056,0.6692436933517456,0.695716917514801,0.5016924390670494,0.06947797536849976,0.10282252728939056,-0.12153193354606628,0.461031049489975,0.0078125,0.0078125,53,54,0,1,0.19663365185260773,0.19663365185260773,0.03317464515566826,0.001
78,0.4983857274055481,0.36568355560302734,0.6635108590126038,0.6637102961540222,0.7267038226127625,0.0493583120405674,0.09722219407558441,-0.1383070945739746,0.44083303213119507,0.5268680453300476,0.3932909369468689,0.6678856015205383,0.6942271590232849,0.4995709744127905,0.07095565646886826,0.10908373445272446,-0.13477036356925964,0.47955551743507385,0.0078125,0.0078125,54,55,0,1,0.20731928944587708,0.20731928944587708,0.03438702970743179,0.001
79,0.4965555667877197,0.3635106682777405,0.6652243733406067,0.6618514657020569,0.7247173190116882,0.04940569028258324,0.1037750169634819,-0.1535804122686386,0.4582950174808502,0.5239641666412354,0.39063823223114014,0.6666295528411865,0.6933581829071045,0.497881621860757,0.06541897356510162,0.11530755460262299,-0.1526050716638565,0.49177461862564087,0.0078125,0.0078125,55,56,0,1,0.2031676322221756,0.2031676322221756,0.035403814166784286,0.001
80,0.4920789301395416,0.3603525161743164,0.6586320400238037,0.6601448655128479,0.7235311269760132,0.04267013818025589,0.10993696749210358,-0.1726643592119217,0.46959590911865234,0.5211025476455688,0.38802143931388855,0.6654055714607239,0.6927995085716248,0.4965523627272447,0.059556495398283005,0.12095902860164642,-0.17016859352588654,0.5017479658126831,0.0078125,0.0078125,56,57,0,1,0.19010281562805176,0.19010281562805176,0.0366009846329689,0.001
