region_id,selection_method,seed_node,node_count,boundary_count,internal_node_count,shortcut_count,label_query_count,reachable_query_count,endpoint_access_query_count,endpoint_access_rate_pct,baseline_avg_expanded,indexed_avg_expanded,indexed_avg_graph_expanded,indexed_avg_access_expanded,avg_workload_gain,total_workload_gain,positive_gain_query_rate_pct,baseline_avg_ms_unpaired,indexed_avg_ms_unpaired,indexed_p95_ms_unpaired,preprocessing_seconds,evaluation_seconds,correctness_rate
108,fixed_random_bfs,12463880315,512,34,478,534,2000,1969,4,0.200000000,10019.868000000,10002.574500000,10001.418000000,1.142500000,17.293500000,34587,5.800000000,7.680878384,25.651575026,117.287930498,1.289649785,52.823985752,1.000000000
109,history_hotspot_bfs,1788788569,512,44,468,380,2000,1969,82,4.100000000,10019.868000000,9887.499000000,9879.527000000,7.958000000,132.369000000,264738,51.200000000,7.680878384,25.376864432,117.327328548,1.486884726,52.235042848,1.000000000
110,fixed_random_bfs,1361251984,512,16,496,86,2000,1969,1,0.050000000,10019.868000000,10002.528000000,10002.278500000,0.235500000,17.340000000,34680,4.900000000,7.680878384,24.594011148,112.934684699,1.585191032,50.645224088,1.000000000
111,fixed_random_bfs,5773611651,512,36,476,739,2000,1969,0,0.000000000,10019.868000000,10019.303500000,10019.289500000,0.000000000,0.564500000,1129,0.300000000,7.680878384,26.432944500,121.147355498,1.475715835,54.474124033,1.000000000
112,history_hotspot_bfs,4464000796,512,27,485,251,2000,1969,57,2.850000000,10019.868000000,9895.188000000,9882.962500000,12.211500000,124.680000000,249360,47.300000000,7.680878384,21.365965732,100.910558900,1.131331738,43.905222965,1.000000000
113,fixed_random_bfs,4685552133,512,23,489,161,2000,1969,11,0.550000000,10019.868000000,9938.342500000,9936.040500000,2.288000000,81.525500000,163051,31.500000000,7.680878384,21.183232369,99.669928152,1.093851585,43.524162659,1.000000000
114,history_hotspot_bfs,5494272217,512,32,480,281,2000,1969,164,8.200000000,10019.868000000,9864.974000000,9834.401000000,30.559000000,154.894000000,309788,60.300000000,7.680878384,20.429580133,92.735180699,1.152482281,41.926680502,1.000000000
115,fixed_random_bfs,10300962373,512,18,494,306,2000,1969,0,0.000000000,10019.868000000,10015.796000000,10015.782000000,0.000000000,4.072000000,8144,1.300000000,7.680878384,19.122308820,86.833629698,0.994049111,39.263532818,1.000000000
116,history_hotspot_bfs,6249235140,512,40,472,666,2000,1969,45,2.250000000,10019.868000000,9936.425000000,9927.406500000,9.004500000,83.443000000,166886,35.000000000,7.680878384,19.146908946,85.258707201,1.030998040,39.274439549,1.000000000
117,fixed_random_bfs,13370114785,512,27,485,278,2000,1969,0,0.000000000,10019.868000000,10014.281500000,10014.267500000,0.000000000,5.586500000,11173,1.650000000,7.680878384,19.148479464,86.554873548,1.125197830,39.297988208,1.000000000
118,history_hotspot_bfs,13522470885,512,38,474,412,2000,1969,104,5.200000000,10019.868000000,9869.355000000,9854.887500000,14.453500000,150.513000000,301026,54.650000000,7.680878384,18.177985520,80.949341649,1.214997201,37.274107507,1.000000000
119,fixed_random_bfs,1784085866,512,42,470,623,2000,1969,26,1.300000000,10019.868000000,9961.338000000,9957.040500000,4.283500000,58.530000000,117060,23.400000000,7.680878384,19.848566663,92.895189550,1.020960601,40.760226040,1.000000000
