region_id,selection_method,seed_node,node_count,boundary_count,internal_node_count,shortcut_count,label_query_count,reachable_query_count,endpoint_access_query_count,endpoint_access_rate_pct,baseline_avg_expanded,indexed_avg_expanded,indexed_avg_graph_expanded,indexed_avg_access_expanded,avg_workload_gain,total_workload_gain,positive_gain_query_rate_pct,baseline_avg_ms_unpaired,indexed_avg_ms_unpaired,indexed_p95_ms_unpaired,preprocessing_seconds,evaluation_seconds,correctness_rate
86,fixed_random_bfs,1548076551,512,23,489,249,2000,1976,1,0.050000000,10881.926500000,10865.990000000,10865.746500000,0.236500000,15.936500000,31873,6.000000000,8.359524028,27.586697090,135.154618801,1.100556775,56.708392522,1.000000000
87,history_hotspot_bfs,12241567151,512,42,470,276,2000,1976,413,20.650000000,10881.926500000,10713.147000000,10656.572000000,56.568000000,168.779500000,337559,66.000000000,8.359524028,21.414289852,104.296444200,0.855253002,43.700880514,1.000000000
88,fixed_random_bfs,7856254144,512,27,485,219,2000,1976,3,0.150000000,10881.926500000,10840.594000000,10840.151000000,0.436000000,41.332500000,82665,14.600000000,8.359524028,27.506570542,132.697242851,1.103227822,56.544068354,1.000000000
89,history_hotspot_bfs,2202026143,512,42,470,254,2000,1976,236,11.800000000,10881.926500000,10725.425000000,10694.439500000,30.978500000,156.501500000,313003,67.900000000,8.359524028,31.693644204,153.768593699,1.177358333,65.074699197,1.000000000
90,fixed_random_bfs,1550572190,512,22,490,253,2000,1976,2,0.100000000,10881.926500000,10876.894000000,10876.426000000,0.461000000,5.032500000,10065,1.250000000,8.359524028,27.586515827,132.091928002,1.093944825,56.705914503,1.000000000
91,spatial_uniform_bfs,4728929492,512,18,494,190,2000,1976,1,0.050000000,10881.926500000,10879.341000000,10879.084000000,0.250000000,2.585500000,5171,1.300000000,8.359524028,31.987518854,154.221010099,1.172746831,65.839172008,1.000000000
92,history_hotspot_bfs,3573222241,512,33,479,316,2000,1976,124,6.200000000,10881.926500000,10832.913500000,10814.956000000,17.950500000,49.013000000,98026,25.000000000,8.359524028,27.296178794,131.193593850,1.107331678,56.037770220,1.000000000
93,fixed_random_bfs,283317561,512,23,489,382,2000,1976,1,0.050000000,10881.926500000,10859.271000000,10859.016500000,0.247500000,22.655500000,45311,9.000000000,8.359524028,21.588253352,103.214934252,0.858491103,44.263846763,1.000000000
94,fixed_random_bfs,4955227540,512,33,479,436,2000,1976,1,0.050000000,10881.926500000,10852.413000000,10852.194000000,0.212000000,29.513500000,59027,9.500000000,8.359524028,21.559042711,103.424397198,0.837632049,44.217248705,1.000000000
95,history_hotspot_bfs,343646697,512,34,478,276,2000,1976,62,3.100000000,10881.926500000,10770.739000000,10758.664500000,12.067500000,111.187500000,222375,44.900000000,8.359524028,25.607729179,123.692099047,1.104200436,52.584111589,1.000000000
96,fixed_random_bfs,2264487487,512,28,484,603,2000,1976,1,0.050000000,10881.926500000,10852.638500000,10852.379500000,0.252000000,29.288000000,58576,6.650000000,8.359524028,27.151478435,130.793411350,1.488348636,55.831453953,1.000000000
