region_id,selection_method,seed_node,node_count,boundary_count,internal_node_count,shortcut_count,label_query_count,reachable_query_count,endpoint_access_query_count,endpoint_access_rate_pct,baseline_avg_expanded,indexed_avg_expanded,indexed_avg_graph_expanded,indexed_avg_access_expanded,avg_workload_gain,total_workload_gain,positive_gain_query_rate_pct,baseline_avg_ms_unpaired,indexed_avg_ms_unpaired,indexed_p95_ms_unpaired,preprocessing_seconds,evaluation_seconds,correctness_rate
883,spatial_uniform_bfs,6491942102,512,32,480,785,500,497,0,0.000000000,10410.840000000,10403.238000000,10403.232000000,0.000000000,7.602000000,3801,3.400000000,7.851052488,31.933919376,132.997619900,1.323359588,16.496100826,1.000000000
884,history_hotspot_bfs,8091600946,512,57,455,716,500,497,18,3.600000000,10410.840000000,10275.166000000,10264.000000000,11.160000000,135.674000000,67837,58.000000000,7.851052488,23.090640186,96.307720400,1.058656689,11.869399428,1.000000000
885,fixed_random_bfs,1143317207,512,36,476,546,500,497,0,0.000000000,10410.840000000,10388.930000000,10388.924000000,0.000000000,21.910000000,10955,7.600000000,7.851052488,31.021506434,130.393094349,1.656460679,16.019553335,1.000000000
886,fixed_random_bfs,698737749,512,23,489,142,500,497,0,0.000000000,10410.840000000,10383.932000000,10383.926000000,0.000000000,26.908000000,13454,9.400000000,7.851052488,27.678497644,109.460170753,1.444016453,14.267017345,1.000000000
887,fixed_random_bfs,12638608676,512,22,490,293,500,497,0,0.000000000,10410.840000000,10394.890000000,10394.884000000,0.000000000,15.950000000,7975,5.800000000,7.851052488,26.615716560,111.168063451,1.734901288,13.701564913,1.000000000
888,fixed_random_bfs,12486990550,512,19,493,108,500,497,0,0.000000000,10410.840000000,10408.112000000,10408.106000000,0.000000000,2.728000000,1364,3.400000000,7.851052488,27.957728434,112.593250899,1.364898578,14.409212586,1.000000000
889,fixed_random_bfs,702048345,512,31,481,631,500,497,0,0.000000000,10410.840000000,10410.210000000,10410.204000000,0.000000000,0.630000000,315,0.600000000,7.851052488,23.810646158,99.942598203,1.207245730,12.239354347,1.000000000
890,fixed_random_bfs,430262130,512,19,493,274,500,497,1,0.200000000,10410.840000000,10371.440000000,10370.428000000,1.006000000,39.400000000,19700,13.000000000,7.851052488,26.856973602,114.308153201,1.176390784,13.831743159,1.000000000
891,fixed_random_bfs,3150221379,512,32,480,392,500,497,0,0.000000000,10410.840000000,10402.048000000,10402.042000000,0.000000000,8.792000000,4396,4.000000000,7.851052488,27.014719514,110.394398550,1.177692020,13.926856083,1.000000000
892,spatial_uniform_bfs,1148228337,512,42,470,1141,500,497,0,0.000000000,10410.840000000,10403.406000000,10403.400000000,0.000000000,7.434000000,3717,3.200000000,7.851052488,27.828034264,115.135936001,1.713321295,14.343645735,1.000000000
