region_id,selection_method,seed_node,node_count,boundary_count,internal_node_count,shortcut_count,label_query_count,reachable_query_count,endpoint_access_query_count,endpoint_access_rate_pct,baseline_avg_expanded,indexed_avg_expanded,indexed_avg_graph_expanded,indexed_avg_access_expanded,avg_workload_gain,total_workload_gain,positive_gain_query_rate_pct,baseline_avg_ms_unpaired,indexed_avg_ms_unpaired,indexed_p95_ms_unpaired,preprocessing_seconds,evaluation_seconds,correctness_rate
1025,fixed_random_bfs,4183597895,512,29,483,372,2000,1976,7,0.350000000,10854.976000000,10780.114500000,10778.455000000,1.653000000,74.861500000,149723,27.200000000,8.307417192,28.550392647,131.931657849,1.532113132,58.839440710,1.000000000
1034,fixed_random_bfs,1731168971,512,46,466,791,2000,1976,7,0.350000000,10854.976000000,10784.323000000,10782.900000000,1.416500000,70.653000000,141306,22.500000000,8.307417192,28.154013102,132.981232201,1.600368859,58.003855674,1.000000000
1039,history_hotspot_bfs,9118885990,512,38,474,822,2000,1976,37,1.850000000,10854.976000000,10780.640500000,10771.580500000,9.053500000,74.335500000,148671,31.700000000,8.307417192,29.461308024,138.295781800,1.255989386,60.708820128,1.000000000
1043,fixed_random_bfs,11231050474,512,40,472,330,2000,1976,125,6.250000000,10854.976000000,10729.974000000,10720.042500000,9.925000000,125.002000000,250004,46.650000000,8.307417192,28.302231479,133.267086151,1.521911712,58.270598228,1.000000000
1083,fixed_random_bfs,4607650176,512,41,471,469,2000,1976,5,0.250000000,10854.976000000,10816.693000000,10815.662500000,1.024000000,38.283000000,76566,13.000000000,8.307417192,30.977573413,145.423220397,1.503203633,63.885582953,1.000000000
1093,fixed_random_bfs,1788785652,512,28,484,227,2000,1976,195,9.750000000,10854.976000000,10708.527500000,10669.914000000,38.607000000,146.448500000,292897,64.550000000,8.307417192,24.888394071,113.734273198,1.387522631,51.146778716,1.000000000
1098,fixed_random_bfs,1214153197,512,19,493,42,2000,1976,1,0.050000000,10854.976000000,10847.579500000,10847.436000000,0.137000000,7.396500000,14793,9.950000000,8.307417192,27.632977511,127.788318548,1.523213420,56.927091783,1.000000000
1099,history_hotspot_bfs,1731170416,512,43,469,793,2000,1976,76,3.800000000,10854.976000000,10782.064000000,10767.940500000,14.117000000,72.912000000,145824,26.600000000,8.307417192,27.089882202,128.848089199,1.505933707,55.755640844,1.000000000
1103,history_hotspot_bfs,1788787081,512,33,479,228,2000,1976,119,5.950000000,10854.976000000,10678.182000000,10660.640500000,17.535000000,176.794000000,353588,68.550000000,8.307417192,24.125320113,112.615737801,1.540006220,49.576170360,1.000000000
1116,fixed_random_bfs,8364445833,512,44,468,1013,2000,1976,30,1.500000000,10854.976000000,10757.613000000,10750.775000000,6.831500000,97.363000000,194726,32.200000000,8.307417192,25.858191232,122.837059398,1.650400804,53.189508163,1.000000000
