region_id,selection_method,seed_node,node_count,boundary_count,internal_node_count,shortcut_count,label_query_count,reachable_query_count,endpoint_access_query_count,endpoint_access_rate_pct,baseline_avg_expanded,indexed_avg_expanded,indexed_avg_graph_expanded,indexed_avg_access_expanded,avg_workload_gain,total_workload_gain,positive_gain_query_rate_pct,baseline_avg_ms_unpaired,indexed_avg_ms_unpaired,indexed_p95_ms_unpaired,preprocessing_seconds,evaluation_seconds,correctness_rate
777,fixed_random_bfs,4761603005,512,35,477,525,2000,1976,1,0.050000000,10881.926500000,10853.612000000,10853.387000000,0.218000000,28.314500000,56629,10.300000000,8.359524028,27.494042452,132.711807200,1.128628540,56.573315450,1.000000000
778,fixed_random_bfs,5284452758,512,37,475,248,2000,1976,119,5.950000000,10881.926500000,10733.819000000,10717.953500000,15.858500000,148.107500000,296215,52.150000000,8.359524028,27.546426235,131.147085349,1.210327066,56.654616795,1.000000000
781,fixed_random_bfs,1316576228,512,29,483,604,2000,1976,4,0.200000000,10881.926500000,10858.953000000,10857.947000000,0.999000000,22.973500000,45947,8.400000000,8.359524028,27.640774789,132.570541551,1.114997074,56.897019962,1.000000000
788,history_hotspot_bfs,12111398076,512,34,478,241,2000,1976,148,7.400000000,10881.926500000,10694.254500000,10673.212500000,21.035000000,187.672000000,375344,67.850000000,8.359524028,24.959979038,118.086280348,1.055119307,51.297359024,1.000000000
810,fixed_random_bfs,1222473654,512,21,491,381,2000,1976,2,0.100000000,10881.926500000,10863.429500000,10862.910500000,0.512000000,18.497000000,36994,8.150000000,8.359524028,29.424290837,139.380455400,1.136572686,60.597280352,1.000000000
817,history_hotspot_bfs,4505215363,512,35,477,443,2000,1976,42,2.100000000,10881.926500000,10739.230000000,10732.427000000,6.796000000,142.696500000,285393,51.400000000,8.359524028,27.742032281,135.906439899,1.128992905,57.068172342,1.000000000
821,history_hotspot_bfs,9134232264,512,30,482,188,2000,1976,3,0.150000000,10881.926500000,10842.200000000,10841.830000000,0.363000000,39.726500000,79453,13.700000000,8.359524028,28.463593108,136.884120147,1.115500731,58.604875483,1.000000000
859,fixed_random_bfs,25532144,512,42,470,162,2000,1976,4,0.200000000,10881.926500000,10831.991000000,10831.482000000,0.502000000,49.935500000,99871,35.550000000,8.359524028,28.097746899,134.920367950,1.309906224,57.869137161,1.000000000
864,history_hotspot_bfs,2206192839,512,28,484,428,2000,1976,62,3.100000000,10881.926500000,10754.785500000,10743.336500000,11.442000000,127.141000000,254282,47.850000000,8.359524028,29.693189011,144.819155900,1.139953086,61.106280772,1.000000000
865,fixed_random_bfs,13370027491,512,22,490,222,2000,1976,0,0.000000000,10881.926500000,10873.673000000,10873.666000000,0.000000000,8.253500000,16507,2.450000000,8.359524028,28.178142775,136.471674850,1.130718674,58.005229650,1.000000000
877,fixed_random_bfs,1163403131,512,34,478,743,2000,1976,1,0.050000000,10881.926500000,10873.527500000,10873.275500000,0.245000000,8.399000000,16798,3.350000000,8.359524028,28.321250508,140.371818801,1.171094231,58.273020671,1.000000000
890,fixed_random_bfs,430262130,512,19,493,274,2000,1976,6,0.300000000,10881.926500000,10838.069000000,10836.550500000,1.511500000,43.857500000,87715,13.950000000,8.359524028,29.010600771,143.149231803,1.142209633,59.711246371,1.000000000
919,fixed_random_bfs,454550131,512,27,485,351,2000,1976,4,0.200000000,10881.926500000,10842.154500000,10841.172500000,0.975000000,39.772000000,79544,14.100000000,8.359524028,27.809024785,133.997143702,1.155574597,57.215164955,1.000000000
928,history_hotspot_bfs,480328314,512,29,483,451,2000,1976,24,1.200000000,10881.926500000,10800.165500000,10794.731500000,5.427000000,81.761000000,163522,24.000000000,8.359524028,30.068898952,146.520260447,1.199819893,61.913883744,1.000000000
929,fixed_random_bfs,534478825,512,36,476,423,2000,1976,79,3.950000000,10881.926500000,10772.220500000,10755.720000000,16.493500000,109.706000000,219412,43.000000000,8.359524028,29.695522739,145.927729152,1.292107048,61.104929365,1.000000000
939,fixed_random_bfs,129548931,512,51,461,681,2000,1976,107,5.350000000,10881.926500000,10750.209000000,10731.672000000,18.530000000,131.717500000,263435,57.600000000,8.359524028,24.183118231,116.257651398,1.124533431,49.630382344,1.000000000
940,fixed_random_bfs,1324733180,512,31,481,786,2000,1976,1,0.050000000,10881.926500000,10881.285500000,10881.024000000,0.254500000,0.641000000,1282,1.100000000,8.359524028,27.603146979,135.288488647,1.458546742,56.806752166,1.000000000
946,spatial_uniform_bfs,1148143437,512,32,480,844,2000,1976,0,0.000000000,10881.926500000,10869.751500000,10869.744500000,0.000000000,12.175000000,24350,5.850000000,8.359524028,30.053434176,143.789844552,1.149382505,61.899596458,1.000000000
958,spatial_uniform_bfs,4838615905,512,33,479,874,2000,1976,1,0.050000000,10881.926500000,10872.522000000,10872.261000000,0.254000000,9.404500000,18809,4.050000000,8.359524028,27.569321274,130.180096151,1.293214616,56.742921753,1.000000000
1010,fixed_random_bfs,12459075394,512,40,472,439,2000,1976,0,0.000000000,10881.926500000,10848.750500000,10848.743500000,0.000000000,33.176000000,66352,11.800000000,8.359524028,27.785687442,135.336597052,1.470106171,57.205423099,1.000000000
1022,history_hotspot_bfs,4452315730,512,26,486,251,2000,1976,47,2.350000000,10881.926500000,10774.849500000,10767.602500000,7.240000000,107.077000000,214154,37.200000000,8.359524028,28.274450936,138.442331400,1.168144657,58.122030348,1.000000000
1025,fixed_random_bfs,4183597895,512,29,483,372,2000,1976,10,0.500000000,10881.926500000,10801.722000000,10799.355500000,2.359500000,80.204500000,160409,29.200000000,8.359524028,25.164150197,114.669212452,1.591886835,51.704271960,1.000000000
