method,window,cell_x,cell_y,center_x,center_y,query_count,valid_for_color,delta_mean,delta_median,delta_q25,delta_q75,improved_query_fraction,tied_query_fraction,degraded_query_fraction,all_seed_positive_query_fraction
BRIDGE-B,current_y,3,7,-44780.91115625,166494.784125,21,True,51.523809523809526,57.0,0.0,167.0,0.6190476190476191,0.14285714285714285,0.23809523809523808,0.6190476190476191
BRIDGE-B,current_y,3,8,-44780.91115625,167572.933875,7,True,24.857142857142858,-33.0,-49.5,-6.5,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.14285714285714285
BRIDGE-B,current_y,3,9,-44780.91115625,168651.083625,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE-B,current_y,3,10,-44780.91115625,169729.233375,5,True,-490.6,-415.0,-415.0,-414.0,0.0,0.0,1.0,0.0
BRIDGE-B,current_y,3,11,-44780.91115625,170807.383125,3,False,-281.6666666666667,-345.0,-356.0,-239.0,0.0,0.0,1.0,0.0
BRIDGE-B,current_y,3,14,-44780.91115625,174041.832375,2,False,282.5,282.5,119.75,445.25,0.5,0.0,0.5,0.5
BRIDGE-B,current_y,4,5,-43783.51634375,164338.48462499998,3,False,13.0,6.0,-25.5,48.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666
BRIDGE-B,current_y,4,6,-43783.51634375,165416.634375,53,True,95.22641509433963,139.0,13.0,222.0,0.7547169811320755,0.018867924528301886,0.22641509433962265,0.7547169811320755
BRIDGE-B,current_y,4,7,-43783.51634375,166494.784125,28,True,126.14285714285714,153.5,0.0,215.25,0.7142857142857143,0.10714285714285714,0.17857142857142858,0.7142857142857143
BRIDGE-B,current_y,4,8,-43783.51634375,167572.933875,16,True,80.375,0.0,0.0,136.75,0.4375,0.375,0.1875,0.4375
BRIDGE-B,current_y,4,9,-43783.51634375,168651.083625,2,False,-461.5,-461.5,-669.75,-253.25,0.0,0.0,1.0,0.0
BRIDGE-B,current_y,4,10,-43783.51634375,169729.233375,9,True,-20.333333333333332,71.0,-1.0,106.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666
BRIDGE-B,current_y,4,11,-43783.51634375,170807.383125,2,False,-228.5,-228.5,-285.25,-171.75,0.0,0.0,1.0,0.0
BRIDGE-B,current_y,5,4,-42786.12153125,163260.334875,7,True,78.28571428571429,57.0,3.5,125.0,0.8571428571428571,0.0,0.14285714285714285,0.8571428571428571
BRIDGE-B,current_y,5,5,-42786.12153125,164338.48462499998,45,True,117.6,188.0,17.0,261.0,0.8222222222222222,0.044444444444444446,0.13333333333333333,0.8222222222222222
BRIDGE-B,current_y,5,6,-42786.12153125,165416.634375,82,True,60.52439024390244,51.0,-107.75,218.75,0.5609756097560976,0.036585365853658534,0.4024390243902439,0.5609756097560976
BRIDGE-B,current_y,5,7,-42786.12153125,166494.784125,49,True,34.734693877551024,0.0,-17.0,113.0,0.46938775510204084,0.20408163265306123,0.32653061224489793,0.46938775510204084
BRIDGE-B,current_y,5,8,-42786.12153125,167572.933875,20,True,48.85,0.0,-68.25,42.5,0.25,0.35,0.4,0.25
BRIDGE-B,current_y,5,9,-42786.12153125,168651.083625,14,True,116.5,136.5,135.25,138.0,0.9285714285714286,0.0,0.07142857142857142,0.9285714285714286
BRIDGE-B,current_y,5,10,-42786.12153125,169729.233375,37,True,127.75675675675676,122.0,113.0,129.0,0.972972972972973,0.0,0.02702702702702703,0.972972972972973
BRIDGE-B,current_y,5,11,-42786.12153125,170807.383125,6,True,53.666666666666664,113.5,106.25,120.75,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334
BRIDGE-B,current_y,5,12,-42786.12153125,171885.532875,1,False,-318.0,-318.0,-318.0,-318.0,0.0,0.0,1.0,0.0
BRIDGE-B,current_y,6,3,-41788.72671875,162182.185125,1,False,211.0,211.0,211.0,211.0,1.0,0.0,0.0,1.0
BRIDGE-B,current_y,6,4,-41788.72671875,163260.334875,5,True,11.4,0.0,0.0,196.0,0.4,0.4,0.2,0.4
BRIDGE-B,current_y,6,5,-41788.72671875,164338.48462499998,87,True,-0.7701149425287356,-1.0,-158.5,152.0,0.367816091954023,0.11494252873563218,0.5172413793103449,0.367816091954023
BRIDGE-B,current_y,6,6,-41788.72671875,165416.634375,111,True,59.873873873873876,0.0,-33.0,217.0,0.35135135135135137,0.2972972972972973,0.35135135135135137,0.35135135135135137
BRIDGE-B,current_y,6,7,-41788.72671875,166494.784125,49,True,89.87755102040816,0.0,0.0,191.0,0.32653061224489793,0.46938775510204084,0.20408163265306123,0.32653061224489793
BRIDGE-B,current_y,6,8,-41788.72671875,167572.933875,12,True,165.16666666666666,119.5,0.0,257.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666
BRIDGE-B,current_y,6,9,-41788.72671875,168651.083625,4,False,241.0,241.5,-12.0,494.5,0.75,0.0,0.25,0.75
BRIDGE-B,current_y,6,10,-41788.72671875,169729.233375,16,True,-22.3125,-51.5,-134.0,106.5,0.4375,0.0625,0.5,0.4375
BRIDGE-B,current_y,6,11,-41788.72671875,170807.383125,5,True,-161.2,-238.0,-280.0,6.0,0.4,0.0,0.6,0.4
BRIDGE-B,current_y,7,2,-40791.33190625,161104.035375,2,False,355.0,355.0,316.0,394.0,1.0,0.0,0.0,1.0
BRIDGE-B,current_y,7,3,-40791.33190625,162182.185125,5,True,-19.6,0.0,0.0,0.0,0.0,0.8,0.2,0.0
BRIDGE-B,current_y,7,4,-40791.33190625,163260.334875,20,True,45.15,0.0,0.0,54.0,0.35,0.6,0.05,0.35
BRIDGE-B,current_y,7,5,-40791.33190625,164338.48462499998,148,True,26.256756756756758,0.0,0.0,0.0,0.20945945945945946,0.6486486486486487,0.14189189189189189,0.20945945945945946
BRIDGE-B,current_y,7,6,-40791.33190625,165416.634375,157,True,40.82165605095541,0.0,0.0,37.0,0.3630573248407643,0.4968152866242038,0.14012738853503184,0.3630573248407643
BRIDGE-B,current_y,7,7,-40791.33190625,166494.784125,70,True,68.51428571428572,0.0,-7.5,108.25,0.35714285714285715,0.34285714285714286,0.3,0.35714285714285715
BRIDGE-B,current_y,7,8,-40791.33190625,167572.933875,21,True,188.1904761904762,32.0,0.0,374.0,0.5714285714285714,0.23809523809523808,0.19047619047619047,0.5714285714285714
BRIDGE-B,current_y,7,9,-40791.33190625,168651.083625,1,False,-55.0,-55.0,-55.0,-55.0,0.0,0.0,1.0,0.0
BRIDGE-B,current_y,7,10,-40791.33190625,169729.233375,3,False,124.33333333333333,56.0,10.0,204.5,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666
BRIDGE-B,current_y,7,12,-40791.33190625,171885.532875,1,False,136.0,136.0,136.0,136.0,1.0,0.0,0.0,1.0
BRIDGE-B,current_y,7,14,-40791.33190625,174041.832375,2,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE-B,current_y,8,2,-39793.93709375,161104.035375,3,False,142.33333333333334,212.0,106.0,213.5,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666
BRIDGE-B,current_y,8,3,-39793.93709375,162182.185125,5,True,136.4,201.0,48.0,211.0,0.8,0.2,0.0,0.8
BRIDGE-B,current_y,8,4,-39793.93709375,163260.334875,25,True,55.32,29.0,0.0,46.0,0.6,0.4,0.0,0.6
BRIDGE-B,current_y,8,5,-39793.93709375,164338.48462499998,141,True,43.340425531914896,0.0,0.0,42.0,0.40425531914893614,0.5531914893617021,0.0425531914893617,0.40425531914893614
BRIDGE-B,current_y,8,6,-39793.93709375,165416.634375,142,True,53.25352112676056,4.0,0.0,75.75,0.5422535211267606,0.29577464788732394,0.1619718309859155,0.5422535211267606
BRIDGE-B,current_y,8,7,-39793.93709375,166494.784125,67,True,172.97014925373134,110.0,-1.5,430.5,0.6567164179104478,0.08955223880597014,0.2537313432835821,0.6567164179104478
BRIDGE-B,current_y,8,8,-39793.93709375,167572.933875,32,True,239.375,283.5,0.0,480.5,0.65625,0.15625,0.1875,0.65625
BRIDGE-B,current_y,8,9,-39793.93709375,168651.083625,7,True,129.71428571428572,104.0,-11.0,328.0,0.7142857142857143,0.0,0.2857142857142857,0.7142857142857143
BRIDGE-B,current_y,8,10,-39793.93709375,169729.233375,4,False,14.25,20.0,-20.75,55.0,0.5,0.0,0.5,0.5
BRIDGE-B,current_y,8,11,-39793.93709375,170807.383125,3,False,217.33333333333334,299.0,155.5,320.0,1.0,0.0,0.0,1.0
BRIDGE-B,current_y,9,2,-38796.54228125,161104.035375,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE-B,current_y,9,3,-38796.54228125,162182.185125,3,False,181.0,263.0,131.5,271.5,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666
BRIDGE-B,current_y,9,4,-38796.54228125,163260.334875,10,True,186.1,128.5,107.5,140.75,1.0,0.0,0.0,1.0
BRIDGE-B,current_y,9,5,-38796.54228125,164338.48462499998,82,True,222.96341463414635,219.5,94.75,323.0,0.7682926829268293,0.024390243902439025,0.2073170731707317,0.7682926829268293
BRIDGE-B,current_y,9,6,-38796.54228125,165416.634375,88,True,80.76136363636364,92.5,-115.25,249.0,0.6022727272727273,0.0,0.3977272727272727,0.6022727272727273
BRIDGE-B,current_y,9,7,-38796.54228125,166494.784125,58,True,123.79310344827586,117.5,-63.5,351.25,0.6379310344827587,0.0,0.3620689655172414,0.6379310344827587
BRIDGE-B,current_y,9,8,-38796.54228125,167572.933875,28,True,166.60714285714286,138.5,-80.5,300.5,0.6428571428571429,0.0,0.35714285714285715,0.6428571428571429
BRIDGE-B,current_y,9,9,-38796.54228125,168651.083625,10,True,137.2,176.5,-121.75,389.5,0.6,0.0,0.4,0.6
BRIDGE-B,current_y,9,10,-38796.54228125,169729.233375,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE-B,current_y,9,11,-38796.54228125,170807.383125,1,False,331.0,331.0,331.0,331.0,1.0,0.0,0.0,1.0
BRIDGE-B,current_y,10,4,-37799.14746875,163260.334875,3,False,176.0,241.0,127.0,257.5,1.0,0.0,0.0,1.0
BRIDGE-B,current_y,10,5,-37799.14746875,164338.48462499998,16,True,90.5,168.5,-174.0,269.25,0.6875,0.0,0.3125,0.6875
BRIDGE-B,current_y,10,6,-37799.14746875,165416.634375,18,True,44.27777777777778,17.0,-102.75,182.5,0.5555555555555556,0.0,0.4444444444444444,0.5555555555555556
BRIDGE-B,current_y,10,7,-37799.14746875,166494.784125,25,True,47.36,-126.0,-285.0,249.0,0.44,0.04,0.52,0.44
BRIDGE-B,current_y,10,8,-37799.14746875,167572.933875,8,True,57.0,18.0,-23.5,129.0,0.5,0.125,0.375,0.5
BRIDGE-B,current_y,10,9,-37799.14746875,168651.083625,2,False,272.0,272.0,134.0,410.0,0.5,0.0,0.5,0.5
BRIDGE-B,current_y,10,11,-37799.14746875,170807.383125,2,False,162.5,162.5,134.25,190.75,1.0,0.0,0.0,1.0
BRIDGE-B,current_y,11,4,-36801.75265625,163260.334875,3,False,145.66666666666666,126.0,95.5,186.0,1.0,0.0,0.0,1.0
BRIDGE-B,current_y,11,5,-36801.75265625,164338.48462499998,5,True,252.4,206.0,193.0,223.0,0.8,0.2,0.0,0.8
BRIDGE-B,current_y,11,6,-36801.75265625,165416.634375,8,True,116.5,3.0,-4.25,131.25,0.5,0.25,0.25,0.5
BRIDGE-B,current_y,11,7,-36801.75265625,166494.784125,5,True,47.0,0.0,0.0,0.0,0.2,0.6,0.2,0.2
BRIDGE-B,current_y,11,8,-36801.75265625,167572.933875,7,True,173.85714285714286,187.0,38.5,289.0,0.7142857142857143,0.0,0.2857142857142857,0.7142857142857143
BRIDGE-B,current_y,11,10,-36801.75265625,169729.233375,5,True,181.6,214.0,97.0,263.0,0.8,0.0,0.2,0.8
BRIDGE-B,current_y,12,4,-35804.35784375,163260.334875,1,False,121.0,121.0,121.0,121.0,1.0,0.0,0.0,1.0
BRIDGE-B,current_y,12,5,-35804.35784375,164338.48462499998,2,False,54.5,54.5,27.25,81.75,0.5,0.5,0.0,0.5
BRIDGE-B,current_y,12,6,-35804.35784375,165416.634375,1,False,237.0,237.0,237.0,237.0,1.0,0.0,0.0,1.0
BRIDGE-B,current_y,12,8,-35804.35784375,167572.933875,1,False,153.0,153.0,153.0,153.0,1.0,0.0,0.0,1.0
BRIDGE-B,current_y,13,5,-34806.96303125,164338.48462499998,1,False,177.0,177.0,177.0,177.0,1.0,0.0,0.0,1.0
BRIDGE-B,current_y,13,6,-34806.96303125,165416.634375,1,False,462.0,462.0,462.0,462.0,1.0,0.0,0.0,1.0
BRIDGE-B,future_f,1,7,-46775.700781249994,166494.784125,1,False,94.0,94.0,94.0,94.0,1.0,0.0,0.0,1.0
BRIDGE-B,future_f,2,6,-45778.30596875,165416.634375,3,False,11.666666666666666,0.0,0.0,17.5,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333
BRIDGE-B,future_f,2,7,-45778.30596875,166494.784125,7,True,205.14285714285714,202.0,186.5,232.0,1.0,0.0,0.0,1.0
BRIDGE-B,future_f,2,8,-45778.30596875,167572.933875,3,False,5.666666666666667,3.0,1.5,8.5,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666
BRIDGE-B,future_f,2,9,-45778.30596875,168651.083625,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE-B,future_f,2,10,-45778.30596875,169729.233375,4,False,-199.5,-220.5,-411.75,-8.25,0.25,0.0,0.75,0.25
BRIDGE-B,future_f,2,14,-45778.30596875,174041.832375,1,False,3.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0
BRIDGE-B,future_f,3,5,-44780.91115625,164338.48462499998,4,False,-136.5,-147.0,-195.0,-88.5,0.0,0.0,1.0,0.0
BRIDGE-B,future_f,3,6,-44780.91115625,165416.634375,18,True,75.83333333333333,59.0,-78.75,201.75,0.6111111111111112,0.0,0.3888888888888889,0.6111111111111112
BRIDGE-B,future_f,3,7,-44780.91115625,166494.784125,12,True,67.91666666666667,6.5,-40.0,176.25,0.5,0.0,0.5,0.5
BRIDGE-B,future_f,3,8,-44780.91115625,167572.933875,3,False,87.66666666666667,0.0,0.0,131.5,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333
BRIDGE-B,future_f,3,9,-44780.91115625,168651.083625,3,False,-76.33333333333333,128.0,-182.5,132.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666
BRIDGE-B,future_f,3,10,-44780.91115625,169729.233375,8,True,-264.375,-413.0,-414.0,-127.25,0.25,0.0,0.75,0.25
BRIDGE-B,future_f,3,11,-44780.91115625,170807.383125,3,False,-366.3333333333333,-403.0,-417.5,-333.5,0.0,0.0,1.0,0.0
BRIDGE-B,future_f,3,14,-44780.91115625,174041.832375,1,False,-277.0,-277.0,-277.0,-277.0,0.0,0.0,1.0,0.0
BRIDGE-B,future_f,4,3,-43783.51634375,162182.185125,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE-B,future_f,4,4,-43783.51634375,163260.334875,2,False,16.5,16.5,7.75,25.25,0.5,0.0,0.5,0.5
BRIDGE-B,future_f,4,5,-43783.51634375,164338.48462499998,7,True,11.285714285714286,18.0,-50.0,76.0,0.7142857142857143,0.0,0.2857142857142857,0.7142857142857143
BRIDGE-B,future_f,4,6,-43783.51634375,165416.634375,41,True,29.341463414634145,46.0,-94.0,162.0,0.6341463414634146,0.024390243902439025,0.34146341463414637,0.6341463414634146
BRIDGE-B,future_f,4,7,-43783.51634375,166494.784125,36,True,-14.88888888888889,-32.5,-229.5,80.75,0.4166666666666667,0.08333333333333333,0.5,0.4166666666666667
BRIDGE-B,future_f,4,8,-43783.51634375,167572.933875,11,True,84.9090909090909,11.0,0.0,85.5,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.6363636363636364
BRIDGE-B,future_f,4,9,-43783.51634375,168651.083625,7,True,-7.857142857142857,2.0,-116.5,87.0,0.7142857142857143,0.0,0.2857142857142857,0.7142857142857143
BRIDGE-B,future_f,4,10,-43783.51634375,169729.233375,12,True,-172.58333333333334,-188.0,-347.75,26.0,0.3333333333333333,0.08333333333333333,0.5833333333333334,0.3333333333333333
BRIDGE-B,future_f,4,11,-43783.51634375,170807.383125,1,False,-360.0,-360.0,-360.0,-360.0,0.0,0.0,1.0,0.0
BRIDGE-B,future_f,5,4,-42786.12153125,163260.334875,8,True,47.5,3.5,1.5,72.0,0.75,0.125,0.125,0.75
BRIDGE-B,future_f,5,5,-42786.12153125,164338.48462499998,42,True,74.80952380952381,105.0,-33.25,229.75,0.6190476190476191,0.047619047619047616,0.3333333333333333,0.6190476190476191
BRIDGE-B,future_f,5,6,-42786.12153125,165416.634375,72,True,97.98611111111111,88.0,-38.5,259.25,0.6111111111111112,0.06944444444444445,0.3194444444444444,0.6111111111111112
BRIDGE-B,future_f,5,7,-42786.12153125,166494.784125,35,True,110.74285714285715,6.0,-5.0,296.0,0.5142857142857142,0.2,0.2857142857142857,0.5142857142857142
BRIDGE-B,future_f,5,8,-42786.12153125,167572.933875,11,True,62.72727272727273,0.0,-48.5,79.5,0.36363636363636365,0.18181818181818182,0.45454545454545453,0.36363636363636365
BRIDGE-B,future_f,5,9,-42786.12153125,168651.083625,13,True,139.92307692307693,136.0,110.0,157.0,0.9230769230769231,0.07692307692307693,0.0,0.9230769230769231
BRIDGE-B,future_f,5,10,-42786.12153125,169729.233375,28,True,101.0,117.5,104.75,127.25,0.8928571428571429,0.03571428571428571,0.07142857142857142,0.8928571428571429
BRIDGE-B,future_f,5,11,-42786.12153125,170807.383125,5,True,9.6,74.0,-137.0,80.0,0.6,0.0,0.4,0.6
BRIDGE-B,future_f,6,2,-41788.72671875,161104.035375,1,False,147.0,147.0,147.0,147.0,1.0,0.0,0.0,1.0
BRIDGE-B,future_f,6,3,-41788.72671875,162182.185125,2,False,212.5,212.5,199.25,225.75,1.0,0.0,0.0,1.0
BRIDGE-B,future_f,6,4,-41788.72671875,163260.334875,16,True,55.875,0.0,0.0,215.5,0.4375,0.375,0.1875,0.4375
BRIDGE-B,future_f,6,5,-41788.72671875,164338.48462499998,94,True,24.627659574468087,-6.0,-185.75,221.0,0.4574468085106383,0.0425531914893617,0.5,0.4574468085106383
BRIDGE-B,future_f,6,6,-41788.72671875,165416.634375,119,True,7.310924369747899,0.0,-107.5,123.5,0.2857142857142857,0.226890756302521,0.48739495798319327,0.2857142857142857
BRIDGE-B,future_f,6,7,-41788.72671875,166494.784125,41,True,193.90243902439025,183.0,0.0,333.0,0.5853658536585366,0.21951219512195122,0.1951219512195122,0.5853658536585366
BRIDGE-B,future_f,6,8,-41788.72671875,167572.933875,13,True,110.38461538461539,55.0,0.0,209.0,0.6153846153846154,0.3076923076923077,0.07692307692307693,0.6153846153846154
BRIDGE-B,future_f,6,9,-41788.72671875,168651.083625,5,True,-43.0,-94.0,-120.0,0.0,0.2,0.2,0.6,0.2
BRIDGE-B,future_f,6,10,-41788.72671875,169729.233375,13,True,-101.46153846153847,-103.0,-134.0,-51.0,0.23076923076923078,0.0,0.7692307692307693,0.23076923076923078
BRIDGE-B,future_f,6,11,-41788.72671875,170807.383125,4,False,38.5,35.0,-48.75,122.25,0.75,0.0,0.25,0.75
BRIDGE-B,future_f,7,3,-40791.33190625,162182.185125,6,True,128.5,87.0,0.0,249.0,0.5,0.5,0.0,0.5
BRIDGE-B,future_f,7,4,-40791.33190625,163260.334875,22,True,-5.954545454545454,0.0,0.0,46.25,0.36363636363636365,0.45454545454545453,0.18181818181818182,0.36363636363636365
BRIDGE-B,future_f,7,5,-40791.33190625,164338.48462499998,165,True,34.02424242424242,0.0,0.0,0.0,0.21818181818181817,0.6666666666666666,0.11515151515151516,0.21818181818181817
BRIDGE-B,future_f,7,6,-40791.33190625,165416.634375,137,True,43.03649635036496,0.0,0.0,51.0,0.39416058394160586,0.44525547445255476,0.16058394160583941,0.39416058394160586
BRIDGE-B,future_f,7,7,-40791.33190625,166494.784125,58,True,89.12068965517241,0.0,0.0,91.75,0.41379310344827586,0.4482758620689655,0.13793103448275862,0.41379310344827586
BRIDGE-B,future_f,7,8,-40791.33190625,167572.933875,18,True,102.27777777777777,60.0,0.0,325.0,0.6111111111111112,0.16666666666666666,0.2222222222222222,0.6111111111111112
BRIDGE-B,future_f,7,9,-40791.33190625,168651.083625,3,False,-150.33333333333334,-29.0,-211.0,-29.0,0.0,0.0,1.0,0.0
BRIDGE-B,future_f,7,10,-40791.33190625,169729.233375,2,False,188.0,188.0,152.0,224.0,1.0,0.0,0.0,1.0
BRIDGE-B,future_f,7,11,-40791.33190625,170807.383125,1,False,361.0,361.0,361.0,361.0,1.0,0.0,0.0,1.0
BRIDGE-B,future_f,8,2,-39793.93709375,161104.035375,1,False,454.0,454.0,454.0,454.0,1.0,0.0,0.0,1.0
BRIDGE-B,future_f,8,3,-39793.93709375,162182.185125,6,True,50.333333333333336,29.5,0.0,191.75,0.5,0.3333333333333333,0.16666666666666666,0.5
BRIDGE-B,future_f,8,4,-39793.93709375,163260.334875,28,True,62.0,32.0,0.0,64.5,0.7142857142857143,0.25,0.03571428571428571,0.7142857142857143
BRIDGE-B,future_f,8,5,-39793.93709375,164338.48462499998,175,True,20.954285714285714,0.0,0.0,27.5,0.38285714285714284,0.52,0.09714285714285714,0.38285714285714284
BRIDGE-B,future_f,8,6,-39793.93709375,165416.634375,132,True,38.56060606060606,0.0,-6.0,64.75,0.48484848484848486,0.24242424242424243,0.2727272727272727,0.48484848484848486
BRIDGE-B,future_f,8,7,-39793.93709375,166494.784125,64,True,215.234375,107.5,3.75,442.25,0.75,0.0625,0.1875,0.75
BRIDGE-B,future_f,8,8,-39793.93709375,167572.933875,32,True,102.625,12.5,-15.0,251.5,0.53125,0.09375,0.375,0.53125
BRIDGE-B,future_f,8,9,-39793.93709375,168651.083625,6,True,304.1666666666667,329.5,235.75,389.5,1.0,0.0,0.0,1.0
BRIDGE-B,future_f,8,10,-39793.93709375,169729.233375,4,False,201.0,161.5,13.5,349.0,0.75,0.0,0.25,0.75
BRIDGE-B,future_f,8,11,-39793.93709375,170807.383125,1,False,362.0,362.0,362.0,362.0,1.0,0.0,0.0,1.0
BRIDGE-B,future_f,9,2,-38796.54228125,161104.035375,1,False,322.0,322.0,322.0,322.0,1.0,0.0,0.0,1.0
BRIDGE-B,future_f,9,3,-38796.54228125,162182.185125,2,False,-12.0,-12.0,-72.0,48.0,0.5,0.0,0.5,0.5
BRIDGE-B,future_f,9,4,-38796.54228125,163260.334875,15,True,185.13333333333333,139.0,114.0,163.5,1.0,0.0,0.0,1.0
BRIDGE-B,future_f,9,5,-38796.54228125,164338.48462499998,79,True,180.27848101265823,175.0,15.0,257.5,0.7721518987341772,0.02531645569620253,0.20253164556962025,0.7721518987341772
BRIDGE-B,future_f,9,6,-38796.54228125,165416.634375,78,True,97.1025641025641,47.5,-83.0,232.0,0.5897435897435898,0.01282051282051282,0.3974358974358974,0.5897435897435898
BRIDGE-B,future_f,9,7,-38796.54228125,166494.784125,67,True,285.85074626865674,337.0,-5.5,537.0,0.7164179104477612,0.014925373134328358,0.26865671641791045,0.7164179104477612
BRIDGE-B,future_f,9,8,-38796.54228125,167572.933875,16,True,110.9375,154.5,-133.0,200.25,0.6875,0.0,0.3125,0.6875
BRIDGE-B,future_f,9,9,-38796.54228125,168651.083625,6,True,130.16666666666666,142.0,-63.75,304.25,0.5,0.0,0.5,0.5
BRIDGE-B,future_f,9,10,-38796.54228125,169729.233375,1,False,400.0,400.0,400.0,400.0,1.0,0.0,0.0,1.0
BRIDGE-B,future_f,10,4,-37799.14746875,163260.334875,5,True,241.2,292.0,204.0,404.0,0.8,0.0,0.2,0.8
BRIDGE-B,future_f,10,5,-37799.14746875,164338.48462499998,17,True,207.7058823529412,221.0,94.0,272.0,0.8235294117647058,0.11764705882352941,0.058823529411764705,0.8235294117647058
BRIDGE-B,future_f,10,6,-37799.14746875,165416.634375,36,True,226.75,176.5,-67.5,469.5,0.6944444444444444,0.0,0.3055555555555556,0.6944444444444444
BRIDGE-B,future_f,10,7,-37799.14746875,166494.784125,25,True,-12.4,-12.0,-186.0,194.0,0.48,0.0,0.52,0.48
BRIDGE-B,future_f,10,8,-37799.14746875,167572.933875,17,True,43.588235294117645,42.0,-68.0,185.0,0.6470588235294118,0.0,0.35294117647058826,0.6470588235294118
BRIDGE-B,future_f,10,9,-37799.14746875,168651.083625,7,True,200.42857142857142,82.0,18.0,397.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.7142857142857143
BRIDGE-B,future_f,10,10,-37799.14746875,169729.233375,3,False,240.0,232.0,175.0,301.0,1.0,0.0,0.0,1.0
BRIDGE-B,future_f,10,11,-37799.14746875,170807.383125,1,False,483.0,483.0,483.0,483.0,1.0,0.0,0.0,1.0
BRIDGE-B,future_f,11,3,-36801.75265625,162182.185125,2,False,205.5,205.5,157.25,253.75,1.0,0.0,0.0,1.0
BRIDGE-B,future_f,11,5,-36801.75265625,164338.48462499998,8,True,135.125,126.0,0.0,205.25,0.625,0.25,0.125,0.625
BRIDGE-B,future_f,11,6,-36801.75265625,165416.634375,9,True,249.0,32.0,-17.0,533.0,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.5555555555555556
BRIDGE-B,future_f,11,7,-36801.75265625,166494.784125,10,True,90.4,2.5,0.0,204.25,0.5,0.3,0.2,0.5
BRIDGE-B,future_f,11,8,-36801.75265625,167572.933875,5,True,160.2,118.0,32.0,218.0,0.8,0.0,0.2,0.8
BRIDGE-B,future_f,11,9,-36801.75265625,168651.083625,3,False,226.66666666666666,154.0,108.0,309.0,1.0,0.0,0.0,1.0
BRIDGE-B,future_f,11,10,-36801.75265625,169729.233375,1,False,342.0,342.0,342.0,342.0,1.0,0.0,0.0,1.0
BRIDGE-B,future_f,12,4,-35804.35784375,163260.334875,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE-B,future_f,12,5,-35804.35784375,164338.48462499998,2,False,338.5,338.5,247.75,429.25,1.0,0.0,0.0,1.0
BRIDGE-B,future_f,12,6,-35804.35784375,165416.634375,1,False,220.0,220.0,220.0,220.0,1.0,0.0,0.0,1.0
BRIDGE-B,future_f,12,7,-35804.35784375,166494.784125,3,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE-B,future_f,12,10,-35804.35784375,169729.233375,1,False,411.0,411.0,411.0,411.0,1.0,0.0,0.0,1.0
BRIDGE-B,future_f,12,11,-35804.35784375,170807.383125,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE-B,future_f,13,7,-34806.96303125,166494.784125,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE-B,future_f,13,9,-34806.96303125,168651.083625,1,False,269.0,269.0,269.0,269.0,1.0,0.0,0.0,1.0
BRIDGE-B,future_f,14,7,-33809.56821875,166494.784125,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BRIDGE-B,future_f,15,4,-32812.173406249996,163260.334875,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
