node_id,seed_score,endpoint_risk,train_proxy_target,validation_proxy_target,test_proxy_target,selected_region_id
4587702634,0.00257008,0.00000000,0.00000000,0.00000000,0.00000000,
4587702635,0.01538762,0.00668023,0.00000000,0.00000000,0.00000000,
4587702636,0.00453480,0.00115232,0.00000000,0.00000000,0.00000000,
4587702656,0.00456078,0.00000000,0.00000000,0.00000000,0.00000000,
4587702658,0.00493978,0.00000000,0.00000000,0.00000000,0.00000000,
4587702659,0.00736517,0.00000000,0.00000000,0.00000000,0.00000000,
4587702660,0.00753578,0.00000000,0.00000000,0.00000000,0.00000000,
4587702661,0.00656919,0.00000000,0.00000000,0.00000000,0.00000000,
4587702663,0.00374571,0.00000000,0.00000000,0.00000000,0.00000000,
4587702664,0.00228993,0.00000000,0.00000000,0.00000000,0.00000000,
4587713290,0.02613169,0.00879961,0.00000000,0.00000000,0.00000000,
4587721468,0.02390100,0.01599584,0.00000000,0.00000000,0.00000000,
4587721472,0.02052250,0.00121863,0.00000000,0.00000000,0.00000000,
4587721474,0.02169557,0.00090628,0.00000000,0.00000000,0.00000000,
4587722038,0.05526595,0.01950127,0.00000000,0.00000000,0.00000000,
4587722039,0.04323624,0.02446612,0.00000000,0.00000000,0.00000000,
4587722043,0.04804420,0.01727800,0.00000000,0.00000000,0.00000000,
4587722047,0.04572544,0.03703573,0.00000000,0.00000000,0.00000000,
4587735785,0.03989479,0.01217285,0.00000000,0.00000000,0.00000000,
4587735786,0.03460395,0.00367238,0.00000000,0.00000000,0.00000000,
4587735787,0.04277759,0.01445454,0.00000000,0.00000000,0.00000000,
4587735788,0.02841087,0.00169736,0.00000000,0.00000000,0.00000000,
4587744589,0.03018389,0.00388102,0.00000000,0.00000000,0.00000000,
4587744590,0.02943899,0.00331851,0.00000000,0.00000000,0.00000000,
4587744591,0.00738115,0.00000000,0.00000000,0.00000000,0.00000000,
4587744592,0.00410519,0.00000000,0.00000000,0.00000000,0.00000000,
4587744593,0.01367722,0.00000000,0.00000000,0.00000000,0.00000000,
4587744594,0.08188284,0.04771475,0.01277570,0.00000000,0.00000000,
4587744599,0.04318448,0.00838766,0.00000000,0.00000000,0.00000000,
4587744600,0.04402187,0.00364025,0.00000000,0.00000000,0.00000000,
4587744601,0.01541882,0.00364025,0.00000000,0.00000000,0.00000000,
4587744604,0.00813797,0.02150435,0.00000000,0.00000000,0.00000000,
4587744607,0.00627106,0.00000000,0.00000000,0.00000000,0.00000000,
4587744608,0.01865567,0.00000000,0.00000000,0.00000000,0.00000000,
4587744610,0.01152912,0.00221298,0.00000000,0.00000000,0.00000000,
4587744611,0.01706087,0.00000000,0.01236126,0.00000000,0.00000000,
4587744617,0.01932431,0.00380082,0.00000000,0.00000000,0.00000000,
4587744620,0.02008193,0.00812239,0.00066257,0.00000000,0.00000000,
4587744624,0.00341691,0.00049514,0.00000000,0.00000000,0.00000000,
4587744625,0.00778925,0.00000000,0.00112163,0.00000000,0.00000000,
4587744626,0.00894965,0.00000000,0.00000000,0.00000000,0.00000000,
4587746790,0.01288410,0.00428129,0.00000000,0.00000000,0.00000000,
4590506320,0.01718451,0.00098834,0.01288103,0.00000000,0.00000000,
4590953934,0.03769726,0.00000000,0.00000000,0.00000000,0.00000000,
4590953935,0.03404641,0.00000000,0.00000000,0.00000000,0.00000000,
4590953936,0.03969392,0.00000000,0.00000000,0.00000000,0.00000000,
4590953949,0.01411059,0.00000000,0.00000000,0.00000000,0.00000000,
4590953950,0.00584470,0.00131608,0.01196589,0.00000000,0.00000000,
4590953951,0.00858346,0.00115232,0.00000000,0.00000000,0.00000000,
4590953952,0.02077715,0.01152550,0.00000000,0.00000000,0.00000000,
4590953953,0.00222018,0.00033031,0.00000000,0.00000000,0.00000000,
4590953954,0.02600971,0.03201509,0.00000000,0.00000000,0.00000000,
4590953955,0.01374484,0.00947271,0.00000000,0.00000000,0.00000000,
4590953956,0.00626409,0.00065976,0.00000000,0.00000000,0.00000000,
4590953958,0.00942706,0.00065976,0.00000000,0.00000000,0.00000000,
4590953959,0.02155498,0.00000000,0.00000000,0.00000000,0.00000000,
4590953960,0.01305140,0.00364025,0.00000000,0.00000000,0.00000000,
4590953961,0.02516288,0.00000000,0.00000000,0.00000000,0.00000000,
4590953962,0.01661632,0.00105396,0.00000000,0.00000000,0.00000000,
4590953963,0.00965413,0.00000000,0.00000000,0.00000000,0.00000000,
4590953964,0.00800799,0.00115232,0.00000000,0.00000000,0.00000000,
4590953965,0.00849156,0.00000000,0.00000000,0.00000000,0.00000000,
4590953966,0.01841574,0.01179689,0.00000000,0.00000000,0.00000000,
4590953967,0.01056340,0.00838766,0.00000000,0.00000000,0.00000000,
4590953968,0.01218367,0.00388102,0.00000000,0.00000000,0.00000000,
4590953969,0.01582974,0.00364025,0.00000000,0.00000000,0.00000000,
4590953970,0.00701337,0.00000000,0.00000000,0.00000000,0.00000000,
4590953971,0.00613159,0.00131608,0.00000000,0.00000000,0.00000000,
4590953972,0.00617059,0.00065976,0.00000000,0.00000000,0.00000000,
4590953973,0.01599611,0.00049514,0.00000000,0.00000000,0.00000000,
4590953975,0.00301144,0.00000000,0.00000000,0.00000000,0.00000000,
4590953976,0.00544731,0.00065976,0.00000000,0.00000000,0.00000000,
4590953979,0.03592485,0.00838766,0.00000000,0.00000000,0.00000000,
4590954893,0.00720587,0.00000000,0.00000000,0.00000000,0.00000000,
4590954894,0.01873436,0.00000000,0.00000000,0.00000000,0.00000000,
4590969866,0.01559046,0.00000000,0.00000000,0.00000000,0.00000000,
4590969867,0.00560194,0.00000000,0.00000000,0.00000000,0.00000000,
4590969868,0.00250014,0.00000000,0.00000000,0.00000000,0.00000000,
4590969869,0.00353309,0.00000000,0.00000000,0.00000000,0.00000000,
4590969870,0.00303961,0.00000000,0.00000000,0.00000000,0.00000000,
4590969871,0.00251685,0.00000000,0.00000000,0.00000000,0.00000000,
4590969872,0.00458885,0.00000000,0.00000000,0.00000000,0.00000000,
4590969873,0.03918054,0.00000000,0.00000000,0.00000000,0.00000000,
4590969884,0.01413889,0.00000000,0.00000000,0.00000000,0.00000000,
4590969885,0.00585258,0.00000000,0.00000000,0.00000000,0.00000000,
4590969886,0.00699912,0.00000000,0.00000000,0.00000000,0.00000000,
4590969887,0.00617675,0.00000000,0.00000000,0.00000000,0.00000000,
4590969888,0.01445818,0.00000000,0.00000000,0.00000000,0.00000000,
4590970396,0.01162235,0.00000000,0.00000000,0.00000000,0.00000000,
4590986045,0.05700937,0.03564958,0.02440072,0.00942368,0.00611063,
4590993772,0.03636453,0.00364025,0.00000000,0.00000000,0.00000000,
4591119705,0.03003130,0.00891303,0.03666890,0.00000000,0.00722835,
4591119708,0.13541396,0.02234865,0.09590067,0.06040629,0.02299321,
4591119709,0.17997538,0.01180035,0.06428916,0.02107594,0.06454616,
4591119714,0.17043540,0.02411691,0.19837426,0.13942850,0.21426767,
4591119715,0.29287547,0.04306039,0.18622260,0.25033385,0.22962137,
4591119764,0.06632421,0.00328583,0.02351338,0.11287189,0.10934637,
4591119766,0.08393633,0.00491909,0.00442549,0.00000000,0.00000000,
4591119767,0.06394538,0.00428129,0.03135466,0.00000000,0.00000000,
4591119769,0.04192704,0.00049514,0.05710160,0.00758696,0.00000000,
4591119770,0.04363433,0.00065976,0.00667736,0.05340815,0.00000000,
4591119771,0.04369752,0.00339902,0.01953121,0.12113942,0.01802555,
4591119773,0.02187515,0.00000000,0.11479940,0.10882910,0.17638323,
4591119774,0.02609196,0.00000000,0.18990391,0.06016751,0.10922615,
4591119775,0.01697664,0.00000000,0.04255188,0.00759448,0.02402095,
4591119776,0.01403525,0.00024781,0.01840153,0.00759071,0.06145896,
4591119777,0.05130099,0.00065976,0.08207607,0.12180222,0.20625499,
4591119783,0.00298982,0.00000000,0.00224034,0.00000000,0.00000000,
4591119784,0.00462293,0.00000000,0.00000000,0.00000000,0.00000000,
4591119785,0.00494191,0.00000000,0.00000000,0.00000000,0.00000000,
4591119786,0.00455732,0.00000000,0.00134561,0.00305438,0.00000000,
4591119787,0.00463089,0.00000000,0.00446903,0.00709245,0.00000000,
4591119788,0.03755884,0.00230123,0.00444855,0.00705996,0.00000000,
4591119889,0.00644541,0.00000000,0.00134561,0.04941325,0.00000000,
4591119890,0.06127421,0.00065976,0.01937016,0.00000000,0.00000000,
4591119891,0.09305988,0.00349748,0.04118901,0.00671049,0.01289817,
4591176496,0.03004961,0.01189725,0.00000000,0.00000000,0.00000000,
4591176500,0.06239647,0.00000000,0.00000000,0.00000000,0.00000000,
4591176501,0.03920407,0.00000000,0.00000000,0.00000000,0.00000000,
4591176649,0.01596464,0.00065976,0.00000000,0.00000000,0.00000000,
4591176684,0.05041043,0.01016314,0.00000000,0.00000000,0.00000000,
4591279962,0.04242711,0.00000000,0.00000000,0.00000000,0.00000000,
4591279966,0.03300455,0.00000000,0.00000000,0.00000000,0.00000000,
4591279967,0.01430847,0.00000000,0.00000000,0.00000000,0.00000000,
4591283299,0.04287022,0.00000000,0.00000000,0.00000000,0.00000000,
4591283311,0.05936224,0.04375207,0.01086463,0.00000000,0.00000000,
4591283418,0.03476576,0.00000000,0.00000000,0.00000000,0.00000000,
4591283424,0.03734320,0.00000000,0.00000000,0.00000000,0.00000000,
4591283425,0.01416278,0.00164296,0.00000000,0.00000000,0.00000000,
4591283435,0.01887447,0.00586978,0.00000000,0.00000000,0.00000000,
4591411216,0.01374855,0.00000000,0.00000000,0.00000000,0.00000000,
4591411217,0.00631597,0.00180609,0.00000000,0.00000000,0.00000000,
4591411259,0.01707470,0.00065976,0.00000000,0.00000000,0.00000000,
4591425864,0.04673138,0.05488671,0.00000000,0.00000000,0.00000000,
4591485345,0.00445757,0.00000000,0.00000000,0.00000000,0.00000000,
4591485346,0.01697025,0.00000000,0.00000000,0.00000000,0.00000000,
4591485347,0.02668331,0.00000000,0.00000000,0.00000000,0.00000000,
4591485348,0.00823991,0.00098834,0.00000000,0.00000000,0.00000000,
4591485349,0.01303094,0.00131608,0.00000000,0.00000000,0.00000000,
4591485350,0.01435843,0.00000000,0.00000000,0.00000000,0.00000000,
4591485351,0.01864514,0.00000000,0.00000000,0.00000000,0.00000000,
4591485352,0.00595444,0.00000000,0.00000000,0.00000000,0.00000000,
4591485353,0.00625036,0.00033031,0.00000000,0.00000000,0.00000000,
4591485354,0.00902154,0.00049514,0.00000000,0.00000000,0.00000000,
4591485355,0.00335319,0.00000000,0.00000000,0.00000000,0.00000000,
4591485356,0.00333889,0.00428129,0.00000000,0.00000000,0.00000000,
4591485362,0.01637391,0.00065976,0.00000000,0.00000000,0.00000000,
4591485375,0.00688441,0.00000000,0.00000000,0.00000000,0.00000000,
4591485381,0.00809590,0.00000000,0.00000000,0.00000000,0.00000000,
4591485492,0.05958780,0.01723378,0.00000000,0.00000000,0.00000000,
4591485504,0.04408747,0.01352535,0.00000000,0.00000000,0.00000000,
4591485524,0.00593755,0.00049514,0.00000000,0.00000000,0.00000000,
4591485526,0.00612325,0.00000000,0.00000000,0.00000000,0.00000000,
4591485530,0.03773407,0.02003937,0.00000000,0.00000000,0.00000000,
4591485551,0.02188548,0.00811228,0.00000000,0.00000000,0.00000000,
4591485560,0.03481694,0.01869984,0.00000000,0.00000000,0.00000000,
4591485613,0.02401360,0.00000000,0.00000000,0.00000000,0.00000000,
4591485614,0.00887685,0.00364025,0.00000000,0.00000000,0.00000000,
4591485615,0.00726732,0.00049514,0.00000000,0.00000000,0.00000000,
4591485616,0.00663045,0.00000000,0.00000000,0.00000000,0.00000000,
4591485643,0.01573769,0.00000000,0.00000000,0.00000000,0.00000000,
4591485644,0.01285006,0.00000000,0.00000000,0.00000000,0.00000000,
4591485645,0.01518030,0.00000000,0.00000000,0.00000000,0.00000000,
4591485646,0.01569461,0.00000000,0.00000000,0.00000000,0.00000000,
4591485647,0.02363575,0.00000000,0.00000000,0.00000000,0.00000000,
4591485648,0.01825293,0.00000000,0.00000000,0.00000000,0.00000000,
4591485649,0.01201133,0.00000000,0.00000000,0.00000000,0.00000000,
4591715409,0.15870053,0.05003645,0.05438302,0.00000000,0.05298554,
4591715416,0.14693297,0.03278016,0.06130537,0.06670942,0.00000000,
4593134604,0.09666555,0.01945802,0.00000000,0.00000000,0.00000000,
4593134614,0.09910246,0.01511640,0.00000000,0.00000000,0.00000000,
4593134631,0.00947594,0.00033031,0.00000000,0.00000000,0.00000000,
4593134632,0.00858980,0.00000000,0.00000000,0.00000000,0.00000000,
4593134633,0.00865307,0.00033031,0.00000000,0.00000000,0.00000000,
4593134634,0.01026065,0.00164296,0.00000000,0.00000000,0.00000000,
4593134635,0.02672398,0.00153410,0.00000000,0.00000000,0.00000000,
4593134636,0.01193150,0.00000000,0.00000000,0.00000000,0.00000000,
4593134637,0.01129170,0.00000000,0.00000000,0.00000000,0.00000000,
4593134638,0.01059617,0.00000000,0.00000000,0.00000000,0.00000000,
4593134684,0.02077437,0.00049514,0.00000000,0.00000000,0.00000000,
4593155615,0.01848917,0.00000000,0.00000000,0.00000000,0.00000000,
4593155617,0.01411848,0.00000000,0.00000000,0.00000000,0.00000000,
4593155619,0.03428964,0.05764035,0.00000000,0.00000000,0.00000000,
4593155620,0.02917765,0.05007808,0.00152829,0.00000000,0.00000000,
4593155622,0.02796431,0.12634631,0.00000000,0.00000000,0.00000000,
4593155624,0.00552523,0.01295767,0.00000000,0.00000000,0.00000000,
4593155633,0.00476146,0.00115489,0.00000000,0.00000000,0.00000000,
4593155640,0.00964940,0.00573779,0.00000000,0.00000000,0.00000000,
4593155647,0.00246721,0.00000000,0.00000000,0.00000000,0.00000000,
4593155649,0.01642808,0.01387118,0.00000000,0.00000000,0.00000000,
4593155654,0.03370487,0.00393044,0.00000000,0.00000000,0.00000000,
4593155659,0.02509431,0.00728051,0.00000000,0.00000000,0.00000000,
4593171484,0.06185256,0.03009328,0.00000000,0.00000000,0.00000000,
4593171485,0.06498381,0.04293492,0.00000000,0.00000000,0.00000000,
4593216492,0.07299522,0.04685536,0.03123823,0.04889650,0.00672683,
4593224052,0.03641742,0.00523678,0.00221712,0.00000000,0.00000000,
4595511220,0.15764599,0.03361095,0.08814435,0.05637769,0.10796924,
4595511221,0.16153768,0.01290165,0.06294961,0.11180843,0.07318847,
4595511222,0.23992194,0.03657430,0.01857346,0.15145217,0.01580696,
4595511223,0.29017150,0.03890787,0.04094468,0.05787031,0.05008234,
4597723515,0.29692316,0.19216597,0.14077649,0.12481818,0.09967835,
4598151009,0.06282762,0.01580381,0.08200616,0.05184007,0.05857371,
4598151012,0.08720820,0.02854383,0.07696575,0.10992512,0.01604712,
4598151020,0.16298923,0.11252286,0.16844618,0.12872532,0.08045475,
4598151026,0.15795892,0.20449527,0.04749032,0.00000000,0.10867299,
4598151031,0.03255076,0.04523720,0.05847751,0.00000000,0.00000000,
4598151032,0.05451997,0.02320592,0.04841906,0.00000000,0.00703089,
4598151033,0.11276299,0.02324373,0.00586052,0.00845390,0.04950656,
4598151034,0.01331523,0.00494105,0.01043566,0.00000000,0.00000000,
4598151035,0.00876869,0.00213938,0.06118825,0.00505666,0.04941331,
4598151036,0.01469979,0.01179689,0.01083081,0.00000000,0.00000000,
4598151037,0.00979570,0.00428129,0.12549344,0.00000000,0.00969714,
4598151038,0.01749952,0.00376799,0.01889539,0.00670689,0.10924172,
4598151039,0.02179405,0.00312264,0.00591148,0.00337133,0.00000000,
4598151040,0.02358125,0.00412380,0.01071128,0.01771398,0.00000000,
4598151041,0.02975561,0.00717494,0.01308187,0.01691739,0.00000000,
4598151042,0.03693222,0.02874420,0.01460231,0.01622727,0.00000000,
4598151043,0.08565151,0.01576785,0.06853980,0.10888058,0.00000000,
4598151044,0.04952876,0.02775310,0.01786697,0.00361391,0.00000000,
4598151045,0.04834194,0.06493146,0.02660102,0.00672159,0.00000000,
4598151046,0.03927150,0.05152986,0.02097457,0.04848207,0.00000000,
4598151047,0.02739765,0.01853412,0.05220921,0.11204710,0.00000000,
4598151048,0.01673616,0.00428129,0.14449085,0.01736160,0.00000000,
4598151049,0.02612465,0.01030101,0.12378553,0.01715680,0.00000000,
4598151050,0.11602276,0.02806888,0.03460706,0.00719080,0.01830206,
4598151055,0.00948921,0.00099006,0.01935739,0.00000000,0.00000000,
4598151056,0.02763601,0.00172490,0.07024726,0.01336117,0.00000000,
4598151057,0.06882516,0.01021970,0.08994580,0.00000000,0.00720984,
4598151058,0.01121483,0.00033031,0.02045426,0.01008892,0.00000000,
4598151059,0.00739704,0.00000000,0.00889191,0.00000000,0.00000000,
4598152727,0.02806089,0.00863217,0.03455873,0.05871128,0.00000000,
4598152728,0.01133386,0.00184484,0.01718016,0.01005847,0.00000000,
4598152729,0.01905436,0.00354288,0.03140065,0.00000000,0.00000000,
4598152730,0.04566474,0.01790014,0.02530498,0.00000000,0.00000000,
4598152731,0.00921626,0.00148348,0.01232469,0.00000000,0.00000000,
4598152764,0.04404758,0.00860447,0.01357998,0.01721403,0.00000000,
4598152765,0.07369506,0.01098690,0.07493896,0.05012355,0.00000000,
4598312856,0.01610096,0.00000000,0.00000000,0.00000000,0.00000000,
4598312857,0.01744951,0.00000000,0.00000000,0.00000000,0.00000000,
4598312858,0.03167316,0.00000000,0.00000000,0.00000000,0.00000000,
4598312859,0.02380380,0.00000000,0.00000000,0.00000000,0.00000000,
4598312860,0.02695952,0.00000000,0.00000000,0.00000000,0.00000000,
4598312861,0.02781726,0.00000000,0.00000000,0.00000000,0.00000000,
4598312862,0.03004747,0.00000000,0.00000000,0.00000000,0.00654632,
4598312863,0.01532246,0.00000000,0.00000000,0.00000000,0.00491964,
4598315954,0.00700506,0.00147963,0.00000000,0.00000000,0.00000000,
4598315955,0.03128991,0.00347948,0.00111388,0.01002581,0.00000000,
4598315956,0.00905663,0.00065976,0.00000000,0.00000000,0.00000000,
4598315957,0.00820636,0.00000000,0.00000000,0.00000000,0.00000000,
4598315958,0.01024100,0.00098834,0.00000000,0.00000000,0.00000000,
4598315959,0.01133329,0.00109768,0.00223543,0.00000000,0.00000000,
4598315980,0.02641495,0.00049514,0.00000000,0.00000000,0.00000000,
4598315981,0.01114001,0.00019829,0.00000000,0.00000000,0.00000000,
4598315982,0.01181398,0.00000000,0.00000000,0.00000000,0.00000000,
4598315983,0.01310958,0.00000000,0.00000000,0.00000000,0.00000000,
4598315984,0.00818049,0.00000000,0.00000000,0.00000000,0.00735721,
4598315985,0.01908085,0.00000000,0.00000000,0.00000000,0.05035380,
4598315986,0.02598701,0.01172993,0.00000000,0.00000000,0.00000000,
4598315987,0.02801241,0.00000000,0.00000000,0.00000000,0.00654632,
4598315988,0.03684239,0.00000000,0.03606257,0.00000000,0.00000000,
4598316389,0.03871704,0.00000000,0.00502439,0.00000000,0.00000000,
4598316390,0.03151714,0.00147963,0.00000000,0.00000000,0.00000000,
4598316391,0.01857963,0.00000000,0.00000000,0.00000000,0.00000000,
4598316392,0.02106559,0.00000000,0.00000000,0.00000000,0.00000000,
4598316393,0.03223712,0.00462860,0.01170696,0.00000000,0.00000000,
4598316395,0.05075675,0.00000000,0.00000000,0.00000000,0.00000000,
4598316422,0.03919092,0.00000000,0.00000000,0.00000000,0.00000000,
4598316481,0.04835223,0.00000000,0.00446903,0.00000000,0.00000000,
4598316488,0.01322690,0.00000000,0.00084150,0.00000000,0.00000000,
4598316489,0.01728171,0.00000000,0.00168135,0.00000000,0.00000000,
4598455103,0.00518085,0.00000000,0.00000000,0.00000000,0.00000000,
4598455104,0.00059248,0.00000000,0.00000000,0.00000000,0.00000000,
4598455105,0.00096236,0.00000000,0.00000000,0.00000000,0.00000000,
4598455106,0.00886699,0.00000000,0.00000000,0.00000000,0.00000000,
4598455142,0.00410587,0.00000000,0.00000000,0.00000000,0.00000000,
4598455143,0.00128185,0.00000000,0.00000000,0.00000000,0.00000000,
4598455144,0.00091243,0.00000000,0.00000000,0.00000000,0.00000000,
4598455145,0.00499824,0.00000000,0.00000000,0.00000000,0.00000000,
4598455146,0.00231771,0.00000000,0.00000000,0.00000000,0.00000000,
4598455147,0.00226870,0.00000000,0.00000000,0.00000000,0.00000000,
4598455148,0.00288305,0.00000000,0.00000000,0.00000000,0.00000000,
4598455149,0.00444694,0.00000000,0.00000000,0.00000000,0.00000000,
4598455150,0.00466545,0.00000000,0.00000000,0.00000000,0.00000000,
4598507901,0.00073704,0.00000000,0.00000000,0.00000000,0.00000000,
4598508629,0.03170225,0.00000000,0.00000000,0.00000000,0.00000000,
4598508630,0.02729319,0.00000000,0.00000000,0.00000000,0.00000000,
4598508631,0.02404617,0.00000000,0.00000000,0.00000000,0.00000000,
4598508632,0.02701623,0.00000000,0.00000000,0.00000000,0.00000000,
4598508633,0.03113220,0.00000000,0.00000000,0.00000000,0.00000000,
4598508634,0.02469335,0.00000000,0.00000000,0.00000000,0.00000000,
4598508635,0.01787141,0.00000000,0.00000000,0.00000000,0.00000000,
4598508636,0.02469223,0.00115489,0.00000000,0.00000000,0.00000000,
4598508637,0.05409674,0.00000000,0.02848210,0.00000000,0.00000000,
4598508638,0.04810477,0.00000000,0.00000000,0.00000000,0.00000000,
4598508639,0.04011590,0.00000000,0.00000000,0.00000000,0.00000000,
4598508640,0.03797757,0.00000000,0.01399488,0.02719605,0.00000000,
4598508641,0.03044149,0.00000000,0.00815793,0.06602454,0.00978017,
4598508642,0.03093899,0.00000000,0.04362394,0.05720787,0.11006496,
4598508643,0.02935589,0.00000000,0.02331351,0.01009558,0.00491964,
4598508644,0.03636600,0.00000000,0.02883225,0.01505330,0.00000000,
4598508645,0.00734243,0.00667755,0.12818629,0.19092560,0.02139627,
4598508646,0.03615007,0.03364723,0.05734250,0.18955526,0.01589366,
4598508647,0.01324756,0.00836383,0.16887453,0.22083478,0.20893073,
4598508648,0.06489950,0.08050127,0.08115385,0.13540682,0.01664897,
4598508649,0.01619783,0.02187997,0.07111893,0.15289648,0.12677957,
4598508650,0.00577233,0.00667755,0.02579596,0.19092560,0.02139627,
4598508651,0.01006608,0.00684107,0.04460273,0.23767574,0.01438618,
4598508652,0.01110989,0.00836383,0.09737153,0.14980309,0.31989941,
4598508653,0.04512842,0.00846861,0.03018364,0.09622926,0.00000000,
4598508654,0.08626787,0.03801723,0.07890578,0.03407166,0.01355255,
4598508655,0.14171302,0.09153065,0.10714042,0.01188988,0.01366908,
4598508658,0.21483257,0.03350984,0.08153407,0.11430241,0.01142314,
4598508659,0.08959612,0.01481634,0.01935844,0.01221970,0.00714547,
4598508660,0.28196186,0.05263289,0.26486605,0.28553250,0.12720867,
4598508661,0.10559102,0.02599041,0.07011405,0.05929151,0.01612502,
4598553353,0.15274933,0.14356178,0.12730323,0.05354773,0.14440964,
4598553357,0.13318588,0.05725336,0.08579550,0.04494685,0.10720979,
4598553358,0.09523285,0.05048455,0.04079871,0.10319421,0.08699621,
4598553359,0.11350925,0.02998554,0.05040619,0.02339270,0.01674906,
4598553360,0.04188553,0.03840975,0.02931335,0.00471602,0.00000000,
4598553362,0.02637511,0.00393612,0.01045647,0.02220643,0.05140334,
4598553363,0.16129410,0.03448736,0.11639817,0.16199163,0.05150819,
4598553364,0.14965031,0.02272523,0.14788343,0.35423738,0.01050862,
4598553367,0.02306105,0.00099028,0.06197551,0.05931209,0.06101412,
4598553369,0.02047437,0.00393465,0.06337701,0.06838441,0.01917858,
4598553370,0.16988897,0.02843431,0.10091759,0.13800533,0.06843493,
4598553371,0.10605316,0.00396118,0.07255306,0.05969458,0.06205932,
4598553373,0.05757378,0.07051909,0.08147501,0.21235080,0.02105183,
4598553374,0.04896692,0.02664376,0.03700589,0.14469695,0.01835159,
4598553375,0.02812687,0.01498016,0.07064299,0.00000000,0.00000000,
4598553378,0.00962673,0.01202791,0.00164186,0.00000000,0.00000000,
4598553379,0.02037624,0.01756413,0.01509214,0.00000000,0.00000000,
4598553381,0.07774716,0.05248062,0.04085464,0.00000000,0.00000000,
4598553382,0.03498741,0.01566436,0.01619640,0.00000000,0.00000000,
4598553383,0.01785044,0.00098834,0.05271860,0.19433962,0.12341609,
4598553384,0.01220130,0.00065976,0.02645762,0.10868569,0.00976729,
4598553385,0.01268281,0.00364025,0.00608863,0.02699948,0.00730403,
4598553386,0.01657417,0.00838766,0.00330076,0.01480494,0.00000000,
4598553387,0.01804032,0.00462860,0.00166593,0.00000000,0.01444925,
4598553388,0.10155179,0.00742622,0.01485980,0.01239766,0.10011064,
4598555491,0.16281953,0.01323248,0.03024283,0.00739867,0.09520887,
4598555507,0.16611856,0.04551006,0.05898011,0.11136032,0.00000000,
4598555508,0.04494391,0.00832783,0.01185096,0.01808994,0.00387593,
4598555511,0.00385357,0.00000000,0.00000000,0.00759448,0.00000000,
4598555512,0.00441684,0.00000000,0.00000000,0.01751026,0.00000000,
4598555513,0.00549761,0.00049514,0.00000000,0.06231182,0.00000000,
4598555514,0.00640196,0.00065976,0.00000000,0.15709777,0.00000000,
4598555516,0.00730224,0.00495633,0.00000000,0.00751993,0.00000000,
4598555517,0.01212042,0.01297235,0.00163883,0.00000000,0.00000000,
4598555518,0.01063764,0.01266895,0.00218498,0.00000000,0.00000000,
4598555520,0.01321972,0.00863884,0.01134607,0.00000000,0.00000000,
4598555521,0.03107995,0.01138325,0.02681937,0.00742542,0.00719344,
4598555522,0.11423542,0.00148348,0.04952037,0.00757201,0.05811553,
4598555523,0.00309595,0.00000000,0.01236126,0.00000000,0.00000000,
4598555524,0.00309988,0.00000000,0.00224034,0.00000000,0.00000000,
4598555525,0.00310426,0.00000000,0.00168135,0.00000000,0.00000000,
4598555526,0.00307767,0.00000000,0.00000000,0.00000000,0.00000000,
4598555527,0.00297888,0.00000000,0.00000000,0.00000000,0.00000000,
4598555528,0.00271403,0.00000000,0.02848210,0.00000000,0.00000000,
4598555529,0.00271095,0.00000000,0.01236126,0.00000000,0.00000000,
4598555530,0.00271459,0.00000000,0.00224034,0.00000000,0.00000000,
4598555531,0.00272086,0.00000000,0.00335613,0.00000000,0.00000000,
4598555532,0.00306375,0.00000000,0.00224034,0.00000000,0.00000000,
4598555533,0.00574118,0.00000000,0.01399488,0.00000000,0.00000000,
4598555534,0.09270059,0.00388102,0.03856454,0.00000000,0.01447069,
4598555535,0.00337239,0.00098834,0.01151934,0.00000000,0.00000000,
4598555536,0.00271097,0.00000000,0.01453804,0.00000000,0.00000000,
4598555537,0.00268310,0.00000000,0.00224034,0.00000000,0.00000000,
4598555538,0.00263224,0.00000000,0.00168135,0.00000000,0.00000000,
4598555539,0.00262349,0.00000000,0.00000000,0.00000000,0.00000000,
4598555540,0.00262180,0.00000000,0.00000000,0.00000000,0.00000000,
4598555541,0.00262176,0.00000000,0.00168135,0.00000000,0.00000000,
4598555542,0.00264165,0.00000000,0.00391294,0.00000000,0.00000000,
4598555543,0.00314072,0.00065976,0.02645762,0.01008228,0.00976729,
4598555544,0.00396181,0.00364025,0.03191208,0.05309208,0.05143354,
4598555545,0.00434497,0.00838766,0.01376398,0.11428335,0.11071375,
4598555546,0.00397499,0.00364025,0.00222415,0.05309208,0.05143354,
4598555547,0.00320577,0.00065976,0.00167914,0.01008228,0.00976729,
4598555548,0.00375534,0.00147963,0.00083902,0.00757207,0.00733550,
4598555549,0.00872171,0.00375994,0.00937110,0.00753779,0.00000000,
4598555550,0.20659959,0.03071155,0.04537722,0.11490510,0.11305329,
4598555551,0.10712367,0.01935534,0.11613430,0.00971934,0.12080266,
4598555552,0.11289453,0.11265678,0.10382450,0.00000000,0.09441005,
4598555553,0.12042633,0.06829046,0.07085559,0.06506017,0.08598470,
4598555559,0.03603546,0.05461785,0.04367254,0.02017717,0.06458163,
4598555560,0.08030598,0.07979029,0.10142121,0.14387615,0.00947432,
4598555561,0.09732210,0.00818297,0.02407028,0.01722831,0.00962269,
